word_key,syllables,phoneme_hint,grapheme_notes,stress_pattern,has_schwa,morphemes,morphology_notes,irregularity_notes,source_category,source_name,source_url,source_licence,source_use_note,confidence,review_status
cup_en_gb,1,/kˈʌp/,,primary,FALSE,cup: root:cup,"MorphoLex-en exact evidence: [cup; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(cup)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
cute_en_gb,1,/kjˈuːt/,,primary,FALSE,cute: root:cute,"MorphoLex-en exact evidence: [cute; POS=JJ|NN; Nmorph=1; PRS=0,1,0; segmentation={(cute)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
cycle_en_gb,2,/sˈaɪkəl/,,primary-unstressed,TRUE,cycle: root:cycle,"Greek-derived root cycle meaning circle or wheel. | MorphoLex-en exact evidence: [cycle; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(cycle)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
dance_en_gb,1,/dˈɑːns/,,primary,FALSE,dance: root:dance,"MorphoLex-en exact evidence: [dance; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(dance)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
danger_en_gb,2,/dˈeɪndʒɐ/,,primary-unstressed,TRUE,danger: root:danger,"MorphoLex-en exact evidence: [danger; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(danger)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
dangerous_en_gb,3,/dˈeɪndʒəɹəs/,,primary-unstressed-unstressed,TRUE,dangerous: root:danger + suffix:ious,"MorphoLex-en exact evidence: [dangerous; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(danger)}>ious>] Selection note: Exact MorphoLex row used.",suffix ous,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
darkness_en_gb,2,/dˈɑːknəs/,,primary-unstressed,TRUE,darkness: root:dark + suffix:ness,"MorphoLex-en exact evidence: [darkness; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(dark)}>ness>] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
day_en_gb,1,/dˈeɪ/,,primary,FALSE,day: root:day,"MorphoLex-en exact evidence: [day; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(day)}] Selection note: Exact MorphoLex row used.",regular,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
debt_en_gb,1,/dˈɛt/,,primary,FALSE,debt: root:debt,"MorphoLex-en exact evidence: [debt; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(debt)}] Selection note: Exact MorphoLex row used.",silent b/t,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
decision_en_gb,3,/dɪsˈɪʒən/,,unstressed-primary-unstressed,TRUE,decision: root:decide + suffix:ion,"MorphoLex-en exact evidence: [decision; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(decide)}>ion>] Selection note: Exact MorphoLex row used.",final sion,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
deer_en_gb,1,/dˈiə/,,primary,TRUE,deer: root:deer,"MorphoLex-en exact evidence: [deer; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(deer)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
define_en_gb,2,/dɪfˈaɪn/,,unstressed-primary,FALSE,define: root:define,"MorphoLex-en exact evidence: [define; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(define)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
definition_en_gb,4,/dˌɛfɪnˈɪʃən/,,secondary-unstressed-primary-unstressed,TRUE,definition: root:define + suffix:ion,"MorphoLex-en exact evidence: [definition; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(define)}>ion>] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
design_en_gb,2,/dɪzˈaɪn/,,unstressed-primary,FALSE,design: root:design,"MorphoLex-en exact evidence: [design; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(design)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
desk_en_gb,1,/dˈɛsk/,,primary,FALSE,desk: root:desk,"MorphoLex-en exact evidence: [desk; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(desk)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
predict_en_gb,2,/pɹɪdˈɪkt/,,unstressed-primary,FALSE,predict: prefix:pre + root:dict,"MorphoLex-en exact evidence: [predict; POS=VB; Nmorph=2; PRS=1,1,0; segmentation={<pre<(dict)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
die_en_gb,1,/dˈaɪ/,,primary,FALSE,die: root:die,"MorphoLex-en exact evidence: [die; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(die)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
dying_en_gb,1,/dˈaɪɪŋ/,,primary,FALSE,dying: root:die,"Change final ie to y before -ing: die -> dying. | MorphoLex-en exact evidence: [dying; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(die)}] Selection note: Exact MorphoLex row used.",ing ie to y,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
different_en_gb,2,/dˈɪfɹənt/,,primary-unstressed,TRUE,different: root:differ + suffix:ant,"MorphoLex-en exact evidence: [different; POS=JJ|NN; Nmorph=2; PRS=0,1,1; segmentation={(differ)}>ant>] Selection note: Exact MorphoLex row used.",medial weak vowel,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
dig_en_gb,1,/dˈɪɡ/,,primary,FALSE,dig: root:dig,"MorphoLex-en exact evidence: [dig; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(dig)}] Selection note: Exact MorphoLex row used.",regular,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
dinner_en_gb,2,/dˈɪnɐ/,,primary-unstressed,TRUE,dinner: root:dinner,"MorphoLex-en exact evidence: [dinner; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(dinner)}] Selection note: Exact MorphoLex row used.",medial doubled consonant,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
disappear_en_gb,3,/dˌɪsɐpˈiə/,,secondary-unstressed-primary,TRUE,disappear: prefix:dis + root:appear,"MorphoLex-en exact evidence: [disappear; POS=VB; Nmorph=2; PRS=1,1,0; segmentation=<dis<{(appear)}] Selection note: Exact MorphoLex row used.",prefix dis,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
dish_en_gb,1,/dˈɪʃ/,,primary,FALSE,dish: root:dish,"MorphoLex-en exact evidence: [dish; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(dish)}] Selection note: Exact MorphoLex row used.",regular,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
dislike_en_gb,2,/dɪslˈaɪk/,,unstressed-primary,FALSE,dislike: prefix:dis + root:like,"MorphoLex-en exact evidence: [dislike; POS=VB|NN; Nmorph=2; PRS=1,1,0; segmentation=<dis<{(like)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
division_en_gb,3,/dɪvˈɪʒən/,,unstressed-primary-unstressed,TRUE,division: root:divide + suffix:ion,"MorphoLex-en exact evidence: [division; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(divide)}>ion>] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
do_en_gb,1,D UW1,,primary,FALSE,do: root:do,"MorphoLex-en exact evidence: [do; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(do)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
doctor_en_gb,2,/dˈɒktɐ/,,primary-unstressed,TRUE,doctor: root:doctor,"MorphoLex-en exact evidence: [doctor; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(doctor)}] Selection note: Exact MorphoLex row used.",final unstressed or,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
doe_en_gb,1,/dˈəʊ/,,primary,TRUE,doe: root:doe,"MorphoLex-en exact evidence: [doe; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(doe)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
does_en_gb,1,D AH1 Z / D IH0 Z,,primary,FALSE,does: root:do,"MorphoLex-en exact evidence: [does; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(do)}] Selection note: Exact MorphoLex row used.",irregular function word,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
dog_en_gb,1,/dˈɒɡ/,,primary,FALSE,dog: root:dog,"MorphoLex-en exact evidence: [dog; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(dog)}] Selection note: Exact MorphoLex row used.",regular,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
dogs_en_gb,1,/dˈɒɡz/,,primary,FALSE,dogs: root:dog,"MorphoLex-en exact evidence: [dogs; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(dog)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
dollar_en_gb,2,/dˈɒlɐ/,,primary-unstressed,TRUE,dollar: root:dollar,"MorphoLex-en exact evidence: [dollar; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(dollar)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
don_t_en_gb,1,D OW1 N T / D OW1 N,,primary,FALSE,don't: root:do,"MorphoLex-en exact evidence: [don't; POS=encl; Nmorph=1; PRS=0,1,0; segmentation={(do)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
donkey_en_gb,2,/dˈɒŋki/,,primary-unstressed,FALSE,donkey: root:donkey,"MorphoLex-en exact evidence: [donkey; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(donkey)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
doubt_en_gb,1,/dˈaʊt/,,primary,FALSE,doubt: root:doubt,"MorphoLex-en exact evidence: [doubt; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(doubt)}] Selection note: Exact MorphoLex row used.",silent b/t,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
down_en_gb,1,/dˈaʊn/,,primary,FALSE,down: root:down,"MorphoLex-en exact evidence: [down; POS=RB|minor|JJ|NN; Nmorph=1; PRS=0,1,0; segmentation={(down)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
draw_en_gb,1,/dɹˈɔː/,,primary,FALSE,draw: root:draw,"MorphoLex-en exact evidence: [draw; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(draw)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
dress_en_gb,1,/dɹˈɛs/,,primary,FALSE,dress: root:dress,"MorphoLex-en exact evidence: [dress; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(dress)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
duck_en_gb,1,/dˈʌk/,,primary,FALSE,duck: root:duck,"MorphoLex-en exact evidence: [duck; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(duck)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
early_en_gb,2,/ˈɜːli/,,primary-unstressed,FALSE,early: root:early,"MorphoLex-en exact evidence: [early; POS=JJ|RB|NN; Nmorph=1; PRS=0,1,0; segmentation={(early)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
earth_en_gb,1,/ˈɜːθ/,,primary,FALSE,earth: root:earth,"MorphoLex-en exact evidence: [earth; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(earth)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
echo_en_gb,2,/ˈɛkəʊ/,,primary-unstressed,TRUE,echo: root:echo,"MorphoLex-en exact evidence: [echo; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(echo)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
edge_en_gb,1,/ˈɛdʒ/,,primary,FALSE,edge: root:edge,"MorphoLex-en exact evidence: [edge; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(edge)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
education_en_gb,4,/ˌɛdʒuːkˈeɪʃən/,,secondary-unstressed-primary-unstressed,TRUE,education: root:educate + suffix:ion,"MorphoLex-en exact evidence: [education; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(educate)}>ion>] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
eight_en_gb,1,/ˈeɪt/,,primary,FALSE,eight: root:eight,"MorphoLex-en exact evidence: [eight; POS=minor|NN; Nmorph=1; PRS=0,1,0; segmentation={(eight)}] Selection note: Exact MorphoLex row used.",,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,"MorphoLex-en morphology segmentation and variables. Project legal/importability review passed for this candidate metadata use; no import performed by this pass. Citation: Sanchez-Gutierrez, Mailhot, Deacon et al. (2017), doi:10.3758/s13428-017-0981-8. Pronunciation values remain as previously populated and audited.",medium,approved_for_first_exposure
