word_key,micro_skill_key,support_role,source_category,source_name,source_url,source_licence,source_use_note,confidence,review_status,review_notes
could_en_gb,D4_PG_SHORT_OO_OULD,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
court_en_gb,D4_PG_R_CONTROLLED_OAR_OUR,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
cow_en_gb,D4_PG_DIPHTHONGS_OW,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
crab_en_gb,D4_PG_CONSONANT_BLENDS_INITIAL_R,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
creature_en_gb,D4_SYL_FINAL_STABLE_SYLLABLES_TURE,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
cries_en_gb,D4_INF_PRESENT_TENSE_Y_TO_IES,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
cry_en_gb,D4_PG_LONG_IGH_Y_FINAL,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
cube_en_gb,D4_PAT_SPLIT_DIGRAPHS_U_E,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
cube_en_gb,D4_PG_LONG_OO_YOO_U_E,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
cup_en_gb,D4_PG_CVC_SHORT_VOWELS_SHORT_U,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
cup_en_gb,D4_PG_K_SOUND_CHOICES_C_AOU,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
cute_en_gb,D4_PG_LONG_OO_YOO_U_E,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
cycle_en_gb,D4_PG_S_SOUND_CHOICES_C_SOFT,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
dance_en_gb,D4_PG_S_SOUND_CHOICES_CE_FINAL,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
danger_en_gb,D4_PG_J_SOUND_CHOICES_NGE,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
dangerous_en_gb,D4_MOR_SUFFIXES_OUS,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
darkness_en_gb,D4_MOR_SUFFIXES_NESS,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
day_en_gb,D4_PG_LONG_AI_FINAL_AY,support_example,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
day_en_gb,D4_PG_LONG_AI_FINAL_AY,review_example,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
debt_en_gb,D4_PAT_SILENT_LETTERS_BT,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
deer_en_gb,D4_PG_R_CONTROLLED_EAR_EER,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
design_en_gb,D4_PAT_SILENT_LETTERS_GN_FINAL,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
desk_en_gb,D4_PG_CONSONANT_BLENDS_FINAL_COMMON,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
desk_en_gb,D4_PG_K_SOUND_CHOICES_K_AFTER_CONSONANT,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
die_en_gb,D4_PG_LONG_IGH_IE_FINAL,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
different_en_gb,D4_SCHWA_MEDIAL_COMMON_WEAK_VOWELS,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
dig_en_gb,D4_PG_CVC_SHORT_VOWELS_SHORT_I,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
dig_en_gb,D4_PG_CVC_SHORT_VOWELS_SHORT_I,review_example,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
dinner_en_gb,D4_PAT_DOUBLING_PATTERNS_MEDIAL_SHORT_VOWEL,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
disappear_en_gb,D4_MOR_PREFIXES_DIS_MIS,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
dish_en_gb,D4_PG_CONSONANT_DIGRAPHS_SH_INITIAL_FINAL,review_example,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
dislike_en_gb,D4_MOR_BASE_WORDS_BASE_PLUS_PREFIX,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
dislike_en_gb,D4_MOR_PREFIXES_DIS_MIS,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
division_en_gb,D4_SYL_FINAL_STABLE_SYLLABLES_SION,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
do_en_gb,D4_PG_LONG_OO_YOO_O_SINGLE,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
doctor_en_gb,D4_SCHWA_FINAL_OR_FINAL,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
doe_en_gb,D4_PG_LONG_OA_OE,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
does_en_gb,D4_INF_IRREGULAR_INFLECTIONS_IRREGULAR_PRESENT,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
does_en_gb,D4_INF_PRESENT_TENSE_ES,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
does_en_gb,D4_IRRE_TRICKY_WORDS_FUNCTION_WORDS,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
dog_en_gb,D4_PG_CVC_SHORT_VOWELS_FINAL_CONSONANT,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
dog_en_gb,D4_PG_CVC_SHORT_VOWELS_INITIAL_CONSONANT,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
dog_en_gb,D4_PG_CVC_SHORT_VOWELS_SHORT_I,contrast,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth. Contrast pair candidate for dig vs dog; not final teaching truth.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
dog_en_gb,D4_PG_CVC_SHORT_VOWELS_SHORT_O,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
dogs_en_gb,D4_INF_PLURALS_S,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
dollar_en_gb,D4_SCHWA_FINAL_AR_FINAL,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
don_t_en_gb,D4_PAT_CONTRACTIONS_NOT,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
donkey_en_gb,D4_PG_LONG_EE_EY,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
doubt_en_gb,D4_PAT_SILENT_LETTERS_BT,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
down_en_gb,D4_PG_DIPHTHONGS_OW,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
draw_en_gb,D4_PG_R_CONTROLLED_AW_AU,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
dress_en_gb,D4_PG_S_SOUND_CHOICES_SS,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
duck_en_gb,D4_PAT_FINAL_CONSONANT_PATTERNS_CK_SHORT,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
early_en_gb,D4_PG_R_CONTROLLED_EAR_ER,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
earth_en_gb,D4_PG_R_CONTROLLED_EAR_ER,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
echo_en_gb,D4_PG_K_SOUND_CHOICES_CH_GREEK,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
edge_en_gb,D4_PAT_FINAL_CONSONANT_PATTERNS_DGE_SHORT,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
edge_en_gb,D4_PG_J_SOUND_CHOICES_DGE_SHORT,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
education_en_gb,D4_SYL_SYLLABLE_PRESERVATION_CURRICULUM_WORDS,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
eight_en_gb,D4_PG_LONG_AI_EIGH,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
electrician_en_gb,D4_SYL_FINAL_STABLE_SYLLABLES_CIAN,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
eleven_en_gb,D4_SCHWA_INITIAL_E_INITIAL,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
ended_en_gb,D4_INF_PAST_TENSE_ED_ID_SOUND,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
enjoy_en_gb,D4_PG_DIPHTHONGS_OY,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
enjoyable_en_gb,D4_MOR_SUFFIXES_ABLE_IBLE,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
enjoyment_en_gb,D4_MOR_SUFFIXES_MENT,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
enough_en_gb,D4_SCHWA_INITIAL_E_INITIAL,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
erase_en_gb,D4_SCHWA_INITIAL_E_INITIAL,support_example,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review,Converted from canonical_word_micro_skills.csv during Teaching Dictionary simplification; anchor/ordered roles collapsed to support_example.
