word_key,normalised_word,display_word,dialect_code,bnc_match_status,bnc_matched_form,bnc_raw_frequency_per_million,bnc_frequency_rank,bnc_proposed_frequency_band,subtlex_source_data_status,subtlex_source_name,subtlex_source_url,subtlex_match_status,subtlex_matched_form,subtlex_raw_frequency,subtlex_zipf,subtlex_contextual_diversity,subtlex_proposed_frequency_band,wordfreq_source_data_status,wordfreq_source_name,wordfreq_source_url,wordfreq_match_status,wordfreq_matched_form,wordfreq_zipf,wordfreq_proposed_frequency_band,comparison_source_used,comparison_proposed_frequency_band,band_comparison_status,review_status,review_notes
corn_en_gb,corn,corn,en-GB,exact,corn,12,6148,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,corn,4.19,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
cot_en_gb,cot,cot,en-GB,unmatched,,,,,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,cot,3.21,medium,wordfreq,medium,comparison_only,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
cough_en_gb,cough,cough,en-GB,unmatched,,,,,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,cough,3.95,medium,wordfreq,medium,comparison_only,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
could_en_gb,could,could,en-GB,exact,could,1683,61,high,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,could,6.06,high,wordfreq,high,agree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
court_en_gb,court,court,en-GB,exact,court,285,316,high,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,court,5.41,high,wordfreq,high,agree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
cow_en_gb,cow,cow,en-GB,exact,cow,14,5527,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,cow,4.14,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
crab_en_gb,crab,crab,en-GB,unmatched,,,,,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,crab,3.76,medium,wordfreq,medium,comparison_only,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
creature_en_gb,creature,creature,en-GB,exact,creature,19,4468,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,creature,4.16,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
cried_en_gb,cried,cried,en-GB,exact,cried,30,3208,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,cried,4.19,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
cries_en_gb,cries,cries,en-GB,unmatched,,,,,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,cries,3.93,medium,wordfreq,medium,comparison_only,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
cry_en_gb,cry,cry,en-GB,exact,cry,33,2985,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,cry,4.59,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
cube_en_gb,cube,cube,en-GB,unmatched,,,,,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,cube,3.82,medium,wordfreq,medium,comparison_only,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
cup_en_gb,cup,cup,en-GB,exact,cup,122,850,high,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,cup,5.11,high,wordfreq,high,agree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
cute_en_gb,cute,cute,en-GB,unmatched,,,,,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,cute,4.65,high,wordfreq,high,comparison_only,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
cycle_en_gb,cycle,cycle,en-GB,exact,cycle,32,3055,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,cycle,4.6,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
dance_en_gb,dance,dance,en-GB,exact,dance,44,2338,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,dance,4.93,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
danger_en_gb,danger,danger,en-GB,exact,danger,60,1757,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,danger,4.59,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
dangerous_en_gb,dangerous,dangerous,en-GB,exact,dangerous,58,1809,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,dangerous,4.79,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
darkness_en_gb,darkness,darkness,en-GB,exact,darkness,34,2920,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,darkness,4.3,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
day_en_gb,day,day,en-GB,exact,day,622,145,high,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,day,5.95,high,wordfreq,high,agree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
debt_en_gb,debt,debt,en-GB,exact,debt,54,1934,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,debt,4.69,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
decision_en_gb,decision,decision,en-GB,exact,decision,168,599,high,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,decision,5.09,high,wordfreq,high,agree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
deer_en_gb,deer,deer,en-GB,unmatched,,,,,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,deer,4.12,high,wordfreq,high,comparison_only,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
define_en_gb,define,define,en-GB,exact,define,24,3789,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,define,4.31,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
definition_en_gb,definition,definition,en-GB,exact,definition,48,2140,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,definition,4.58,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
design_en_gb,design,design,en-GB,exact,design,119,866,high,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,design,5.17,high,wordfreq,high,agree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
desk_en_gb,desk,desk,en-GB,exact,desk,45,2282,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,desk,4.43,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
predict_en_gb,predict,predict,en-GB,exact,predict,14,5652,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,predict,4.08,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
die_en_gb,die,die,en-GB,exact,die,53,1978,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,die,5.07,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
dying_en_gb,dying,dying,en-GB,exact,dying,28,3397,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,dying,4.63,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
different_en_gb,different,different,en-GB,exact,different,484,182,high,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,different,5.59,high,wordfreq,high,agree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
dig_en_gb,dig,dig,en-GB,unmatched,,,,,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,dig,4.22,high,wordfreq,high,comparison_only,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
dinner_en_gb,dinner,dinner,en-GB,exact,dinner,63,1678,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,dinner,4.78,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
disappear_en_gb,disappear,disappear,en-GB,exact,disappear,14,5540,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,disappear,4.09,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
dish_en_gb,dish,dish,en-GB,exact,dish,16,5047,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,dish,4.21,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
dislike_en_gb,dislike,dislike,en-GB,unmatched,,,,,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,dislike,3.89,medium,wordfreq,medium,comparison_only,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
division_en_gb,division,division,en-GB,exact,division,90,1176,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,division,4.86,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
do_en_gb,do,do,en-GB,exact,do,2802,41,high,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,do,6.35,high,wordfreq,high,agree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
doctor_en_gb,doctor,doctor,en-GB,exact,doctor,105,1001,high,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,doctor,4.9,high,wordfreq,high,agree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
doe_en_gb,doe,doe,en-GB,unmatched,,,,,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,doe,3.84,medium,wordfreq,medium,comparison_only,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
does_en_gb,does,does,en-GB,exact,does,687,138,high,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,does,5.74,high,wordfreq,high,agree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
dog_en_gb,dog,dog,en-GB,exact,dog,80,1330,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,dog,5.1,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
dogs_en_gb,dogs,dogs,en-GB,exact,dogs,44,2340,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,dogs,4.77,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
dollar_en_gb,dollar,dollar,en-GB,exact,dollar,20,4306,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,dollar,4.59,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
don_t_en_gb,don't,don't,en-GB,unmatched,,,,,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,don't,6.2,high,wordfreq,high,comparison_only,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
donkey_en_gb,donkey,donkey,en-GB,unmatched,,,,,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,donkey,3.62,medium,wordfreq,medium,comparison_only,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
doubt_en_gb,doubt,doubt,en-GB,exact,doubt,85,1253,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,doubt,4.9,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
down_en_gb,down,down,en-GB,exact,down,943,100,high,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,down,5.88,high,wordfreq,high,agree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
draw_en_gb,draw,draw,en-GB,exact,draw,74,1439,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,draw,4.81,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
dress_en_gb,dress,dress,en-GB,exact,dress,42,2444,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,dress,4.76,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
duck_en_gb,duck,duck,en-GB,exact,duck,12,6182,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,duck,4.21,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
early_en_gb,early,early,en-GB,exact,early,340,270,high,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,early,5.43,high,wordfreq,high,agree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
earth_en_gb,earth,earth,en-GB,exact,earth,97,1091,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,earth,5.06,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
echo_en_gb,echo,echo,en-GB,exact,echo,12,6184,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,echo,4.04,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
edge_en_gb,edge,edge,en-GB,exact,edge,75,1415,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,edge,4.74,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
education_en_gb,education,education,en-GB,exact,education,260,354,high,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,education,5.28,high,wordfreq,high,agree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
eight_en_gb,eight,eight,en-GB,exact,eight,173,575,high,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,eight,5.02,high,wordfreq,high,agree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
electric_en_gb,electric,electric,en-GB,exact,electric,34,2923,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,electric,4.72,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
electricity_en_gb,electricity,electricity,en-GB,exact,electricity,38,2674,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,electricity,4.43,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
electrician_en_gb,electrician,electrician,en-GB,unmatched,,,,,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,electrician,3.26,medium,wordfreq,medium,comparison_only,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
eleven_en_gb,eleven,eleven,en-GB,exact,eleven,38,2675,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,eleven,4.12,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
ended_en_gb,ended,ended,en-GB,exact,ended,73,1460,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,ended,4.92,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
enjoy_en_gb,enjoy,enjoy,en-GB,exact,enjoy,66,1600,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,enjoy,5.09,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
enjoyable_en_gb,enjoyable,enjoyable,en-GB,unmatched,,,,,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,enjoyable,3.91,medium,wordfreq,medium,comparison_only,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
enjoyment_en_gb,enjoyment,enjoyment,en-GB,exact,enjoyment,10,6906,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,enjoyment,3.81,medium,wordfreq,medium,agree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
enough_en_gb,enough,enough,en-GB,exact,enough,326,280,high,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,enough,5.54,high,wordfreq,high,agree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
erase_en_gb,erase,erase,en-GB,unmatched,,,,,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,erase,3.66,medium,wordfreq,medium,comparison_only,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
escape_en_gb,escape,escape,en-GB,exact,escape,47,2181,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,escape,4.64,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
essential_en_gb,essential,essential,en-GB,exact,essential,87,1220,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,essential,4.61,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
even_en_gb,even,even,en-GB,exact,even,716,130,high,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,even,5.99,high,wordfreq,high,agree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
every_en_gb,every,every,en-GB,exact,every,401,218,high,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,every,5.79,high,wordfreq,high,agree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
example_en_gb,example,example,en-GB,exact,example,125,819,high,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,example,5.27,high,wordfreq,high,agree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
exhaustion_en_gb,exhaustion,exhaustion,en-GB,unmatched,,,,,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,exhaustion,3.49,medium,wordfreq,medium,comparison_only,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
extension_en_gb,extension,extension,en-GB,exact,extension,35,2867,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,extension,4.46,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
extreme_en_gb,extreme,extreme,en-GB,exact,extreme,33,2994,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,extreme,4.6,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
eye_en_gb,eye,eye,en-GB,exact,eye,95,1115,medium,source_file_not_supplied,SUBTLEX-UK,https://doi.org/10.1080/17470218.2013.850521,unavailable,,,,,,loaded,wordfreq Python package,https://github.com/rspeer/wordfreq/,exact,eye,5.02,high,wordfreq,high,disagree,in_review,SUBTLEX-UK source file not supplied; wordfreq used as primary audit comparison signal.
