"case_id","family","source_text","focus_surface","start_utf16","end_utf16","classification","intended_alternative","supported_construction_status","ambiguity_or_exclusion_reason","confidence","rationale"
"g2-its-its-0108","ITS_ITS","In the kitchen, a timer clicked twice. it's been fast since early morning. The writer left the punctuation exactly as shown.","it's","39","43","","","","","",""
"g2-its-its-0287","ITS_ITS","Before rehearsal, the group counted slowly. its delighted beside the open window. A second reader interpreted the passage independently.","its","44","47","","","","","",""
"g2-its-its-0058","ITS_ITS","📝 The science group compared yesterday's notes. The fox kept its notebook near the entrance. A partner checked the line once more.","its","62","65","","","","","",""
"g2-its-its-0082","ITS_ITS","After lunch, everyone returned quietly. The school kept its hamster near the entrance. Everyone understood the surrounding scene.","its","56","59","","","","","",""
"g2-its-its-0302","ITS_ITS","After lunch, everyone returned quietly. Maybe it's ... because the next page is missing. The surrounding paragraph remained available for review.","it's","46","50","","","","","",""
"g2-its-its-0087","ITS_ITS","📝 Before rehearsal, the group counted slowly. it's been ready since early morning. Everyone understood the surrounding scene.","it's","47","51","","","","","",""
"g2-its-its-0167","ITS_ITS","Before rehearsal, the group counted slowly. its useful beside the open window. A later paragraph changed the subject.","its","44","47","","","","","",""
"g2-its-its-0145","ITS_ITS","📝 A bell sounded across the empty yard. The fox kept its garden near the entrance. The sentence stood on its own in the draft.","its","54","57","","","","","",""
"g2-its-its-0262","ITS_ITS","After lunch, everyone returned quietly. The school kept it's rucksack near the entrance. The teacher preserved the learner's original phrasing.","it's","56","60","","","","","",""
"g2-its-its-0222","ITS_ITS","A margin note mentioned “its” as a word form. After lunch, everyone returned quietly. its been small since early morning. Weather and whether were discussed as an unrelated near-homophone pair.","its","86","89","","","","","",""
"g2-its-its-0130","ITS_ITS","The fox kept its blanket near the entrance. No answer choices were visible.","its","13","16","","","","","",""
"g2-its-its-0023","ITS_ITS","The rain stopped before the gate opened. it’s useful beside the open window. The detail mattered to the whole story.","it’s","41","45","","","","","",""
"g2-its-its-0263","ITS_ITS","The rain stopped before the gate opened. its brilliant beside the open window. The teacher preserved the learner's original phrasing.","its","41","44","","","","","",""
"g2-its-its-0049","ITS_ITS","The youngest pupil reread the instructions. The machine kept its dog near the entrance. A partner checked the line once more.","its","61","64","","","","","",""
"g2-its-its-0385","ITS_ITS","A bell sounded across the empty yard. In the unseen picture, the label beside the arrow might be Its. The writer had not yet revised the response.","Its","97","100","","","","","",""
"g2-its-its-0001","ITS_ITS","At sunrise, the class checked its plan. The fox kept Its book near the entrance. Nobody changed the original wording.","Its","53","56","","","","","",""
"g2-its-its-0006","ITS_ITS","The note arrived on a windy Tuesday. it's been ready since early morning. Nobody changed the original wording.","it's","37","41","","","","","",""
"g2-its-its-0106","ITS_ITS","The note arrived on a windy Tuesday. The machine kept Its project near the entrance. The writer left the punctuation exactly as shown.","Its","54","57","","","","","",""
"g2-its-its-0103","ITS_ITS","The rain stopped before the gate opened. The museum kept its helmets near the entrance. The writer left the punctuation exactly as shown.","its","57","60","","","","","",""
"g2-its-its-0225","ITS_ITS","A bell sounded across the empty yard. Its been ready since early morning. Weather and whether were discussed as an unrelated near-homophone pair.","Its","38","41","","","","","",""
"g2-its-its-0062","ITS_ITS","After lunch, everyone returned quietly. it's small beside the open window. The next page contained a different example.","it's","40","44","","","","","",""
"g2-its-its-0277","ITS_ITS","Just before dusk, the clouds turned orange. The school kept it's shells near the entrance. The teacher preserved the learner's original phrasing.","it's","60","64","","","","","",""
"g2-its-its-0268","ITS_ITS","In the kitchen, a timer clicked twice. The museum kept it's teacher near the entrance. The teacher preserved the learner's original phrasing.","it's","55","59","","","","","",""
"g2-its-its-0330","ITS_ITS","By the window, three plants leaned toward the light. Noah copied “it's” onto a vocabulary card. The short line came from an imperfect first draft.","it's","66","70","","","","","",""
"g2-its-its-0368","ITS_ITS","In the kitchen, a timer clicked twice. Maya wrote quickly the lights went out it's the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","it's","78","82","","","","","",""
"g2-its-its-0189","ITS_ITS","The youngest pupil reread the instructions. its been fast since early morning. The class discussed why context mattered.","its","44","47","","","","","",""
"g2-its-its-0338","ITS_ITS","Ari copied “it's” onto a vocabulary card. The short line came from an imperfect first draft.","it's","12","16","","","","","",""
"g2-its-its-0337","ITS_ITS","Just before dusk, the clouds turned orange. Sam copied “its” onto a vocabulary card. The short line came from an imperfect first draft.","its","56","59","","","","","",""
"g2-its-its-0242","ITS_ITS","After lunch, everyone returned quietly. its ready beside the open window. The author was describing a real event.","its","40","43","","","","","",""
"g2-its-its-0096","ITS_ITS","The coach placed a clipboard on the bench. it's been awake since early morning. Everyone understood the surrounding scene.","it's","43","47","","","","","",""
"g2-its-its-0110","ITS_ITS","By the window, three plants leaned toward the light. it's kind beside the open window. The writer left the punctuation exactly as shown.","it's","53","57","","","","","",""
"g2-its-its-0260","ITS_ITS","Its wrong beside the open window. The author was describing a real event.","Its","0","3","","","","","",""
"g2-its-its-0116","ITS_ITS","📝 The coach placed a clipboard on the bench. it's wrong beside the open window. The writer left the punctuation exactly as shown.","it's","46","50","","","","","",""
"g2-its-its-0309","ITS_ITS","The youngest pupil reread the instructions. Maybe its ... because the next page is missing. The surrounding paragraph remained available for review.","its","50","53","","","","","",""
"g2-its-its-0135","ITS_ITS","Once the music ended, the hall became still. it's been tired since early morning. No answer choices were visible.","it's","45","49","","","","","",""
"g2-its-its-0165","ITS_ITS","A bell sounded across the empty yard. its been small since early morning. A later paragraph changed the subject.","its","38","41","","","","","",""
"g2-its-its-0232","ITS_ITS","📝 The caretaker unlocked the side entrance. The museum kept It’s hamster near the entrance. Weather and whether were discussed as an unrelated near-homophone pair.","It’s","61","65","","","","","",""
"g2-its-its-0054","ITS_ITS","The morning began with an unexpected puzzle. it's been tired since early morning. A partner checked the line once more.","it's","45","49","","","","","",""
"g2-its-its-0037","ITS_ITS","A margin note mentioned “its” as a word form. Just before dusk, the clouds turned orange. The fox kept its rucksack near the entrance. The detail mattered to the whole story.","its","103","106","","","","","",""
"g2-its-its-0398","ITS_ITS","The science group compared yesterday's notes. In the unseen picture, the label beside the arrow might be it's. The writer had not yet revised the response.","it's","105","109","","","","","",""
"g2-its-its-0026","ITS_ITS","it's right beside the open window. The detail mattered to the whole story.","it's","0","4","","","","","",""
"g2-its-its-0052","ITS_ITS","The museum kept its shells near the entrance. A partner checked the line once more.","its","16","19","","","","","",""
"g2-its-its-0274","ITS_ITS","The morning began with an unexpected puzzle. The fox kept It's dog near the entrance. The teacher preserved the learner's original phrasing.","It's","58","62","","","","","",""
"g2-its-its-0340","ITS_ITS","The final clue appeared beneath a blue card. Iris copied “it's” onto a vocabulary card. The short line came from an imperfect first draft.","it's","58","62","","","","","",""
"g2-its-its-0237","ITS_ITS","Just before dusk, the clouds turned orange. its been careful since early morning. Weather and whether were discussed as an unrelated near-homophone pair.","its","44","47","","","","","",""
"g2-its-its-0179","ITS_ITS","A small crowd waited near the noticeboard. its patient beside the open window. A later paragraph changed the subject.","its","43","46","","","","","",""
"g2-its-its-0018","ITS_ITS","The science group compared yesterday's notes. itʼs been careful since early morning. Nobody changed the original wording.","itʼs","46","50","","","","","",""
"g2-its-its-0019","ITS_ITS","A small crowd waited near the noticeboard. The boat kept its garden near the entrance. Nobody changed the original wording.","its","57","60","","","","","",""
"g2-its-its-0015","ITS_ITS","Once the music ended, the hall became still. It's been awake since early morning. Nobody changed the original wording.","It's","45","49","","","","","",""
"g2-its-its-0341","ITS_ITS","At sunrise, the class checked its plan. The unfinished note about its running leaves possession and contraction unresolved. The focus occurrence was not copied from a heading.","its","66","69","","","","","",""
"g2-its-its-0345","ITS_ITS","A bell sounded across the empty yard. The unfinished note about its running leaves possession and contraction unresolved. The focus occurrence was not copied from a heading.","its","64","67","","","","","",""
"g2-its-its-0269","ITS_ITS","The youngest pupil reread the instructions. its excited beside the open window. The teacher preserved the learner's original phrasing.","its","44","47","","","","","",""
"g2-its-its-0088","ITS_ITS","In the kitchen, a timer clicked twice. The museum kept its lantern near the entrance. Everyone understood the surrounding scene.","its","55","58","","","","","",""
"g2-its-its-0294","ITS_ITS","The morning began with an unexpected puzzle. its been careful since early morning. A second reader interpreted the passage independently.","its","45","48","","","","","",""
"g2-its-its-0208","ITS_ITS","The dog kept it's notebook near the entrance. The notebook also contained two unrelated spelling slips.","it's","13","17","","","","","",""
"g2-its-its-0206","ITS_ITS","The note arrived on a windy Tuesday. its small beside the open window. The notebook also contained two unrelated spelling slips.","its","37","40","","","","","",""
"g2-its-its-0187","ITS_ITS","Before rehearsal, the group counted slowly. The dog kept it's rucksack near the entrance. The class discussed why context mattered.","it's","57","61","","","","","",""
"g2-its-its-0243","ITS_ITS","The rain stopped before the gate opened. its been nervous since early morning. The author was describing a real event.","its","41","44","","","","","",""
"g2-its-its-0095","ITS_ITS","Once the music ended, the hall became still. it's curious beside the open window. Everyone understood the surrounding scene.","it's","45","49","","","","","",""
"g2-its-its-0288","ITS_ITS","In the kitchen, a timer clicked twice. Its been heavy since early morning. A second reader interpreted the passage independently.","Its","39","42","","","","","",""
"g2-its-its-0293","ITS_ITS","A robin landed beside the chalk line. its fragile beside the open window. A second reader interpreted the passage independently.","its","38","41","","","","","",""
"g2-its-its-0363","ITS_ITS","The rain stopped before the gate opened. Noah wrote quickly the lights went out its the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","its","80","83","","","","","",""
"g2-its-its-0072","ITS_ITS","The caretaker unlocked the side entrance. it's been delighted since early morning. The next page contained a different example.","it's","42","46","","","","","",""
"g2-its-its-0109","ITS_ITS","The youngest pupil reread the instructions. The fox kept its sandwiches near the entrance. The writer left the punctuation exactly as shown.","its","57","60","","","","","",""
"g2-its-its-0235","ITS_ITS","Once the music ended, the hall became still. The boat kept it's bicycles near the entrance. Weather and whether were discussed as an unrelated near-homophone pair.","it's","59","63","","","","","",""
"g2-its-its-0335","ITS_ITS","Once the music ended, the hall became still. Maya copied “its” onto a vocabulary card. The short line came from an imperfect first draft.","its","58","61","","","","","",""
"g2-its-its-0376","ITS_ITS","The coach placed a clipboard on the bench. Ruby wrote quickly the lights went out it's the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","it's","82","86","","","","","",""
"g2-its-its-0290","ITS_ITS","📝 By the window, three plants leaned toward the light. its wet beside the open window. A second reader interpreted the passage independently.","its","56","59","","","","","",""
"g2-its-its-0105","ITS_ITS","A bell sounded across the empty yard. it's been nervous since early morning. The writer left the punctuation exactly as shown.","it's","38","42","","","","","",""
"g2-its-its-0005","ITS_ITS","A bell sounded across the empty yard. it's fragile beside the open window. Nobody changed the original wording.","it's","38","42","","","","","",""
"g2-its-its-0323","ITS_ITS","The rain stopped before the gate opened. Esme copied “its” onto a vocabulary card. The short line came from an imperfect first draft.","its","54","57","","","","","",""
"g2-its-its-0125","ITS_ITS","A bell sounded across the empty yard. it's excited beside the open window. No answer choices were visible.","it's","38","42","","","","","",""
"g2-its-its-0047","ITS_ITS","Before rehearsal, the group counted slowly. it's careful beside the open window. A partner checked the line once more.","it's","44","48","","","","","",""
"g2-its-its-0120","ITS_ITS","The final clue appeared beneath a blue card. Itʼs been useful since early morning. The writer left the punctuation exactly as shown.","Itʼs","45","49","","","","","",""
"g2-its-its-0315","ITS_ITS","Once the music ended, the hall became still. Maybe Its ... because the next page is missing. The surrounding paragraph remained available for review.","Its","51","54","","","","","",""
"g2-its-its-0086","ITS_ITS","The note arrived on a windy Tuesday. itʼs happy beside the open window. Everyone understood the surrounding scene.","itʼs","37","41","","","","","",""
"g2-its-its-0248","ITS_ITS","In the kitchen, a timer clicked twice. its right beside the open window. The author was describing a real event.","its","39","42","","","","","",""
"g2-its-its-0181","ITS_ITS","At sunrise, the class checked its plan. The fox kept it's project near the entrance. The class discussed why context mattered.","it's","53","57","","","","","",""
"g2-its-its-0377","ITS_ITS","📝 Omar wrote quickly the lights went out its the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","its","42","45","","","","","",""
"g2-its-its-0256","ITS_ITS","The coach placed a clipboard on the bench. The boat kept itʼs project near the entrance. The author was describing a real event.","itʼs","57","61","","","","","",""
"g2-its-its-0039","ITS_ITS","it's been useful since early morning. The detail mattered to the whole story.","it's","0","4","","","","","",""
"g2-its-its-0032","ITS_ITS","The caretaker unlocked the side entrance. it's ready beside the open window. The detail mattered to the whole story.","it's","42","46","","","","","",""
"g2-its-its-0166","ITS_ITS","The note arrived on a windy Tuesday. The fox kept it’s toy near the entrance. A later paragraph changed the subject.","it’s","50","54","","","","","",""
"g2-its-its-0281","ITS_ITS","At sunrise, the class checked its plan. Its enormous beside the open window. A second reader interpreted the passage independently.","Its","40","43","","","","","",""
"g2-its-its-0357","ITS_ITS","Just before dusk, the clouds turned orange. The unfinished note about Its running leaves possession and contraction unresolved. The focus occurrence was not copied from a heading.","Its","70","73","","","","","",""
"g2-its-its-0370","ITS_ITS","A margin note mentioned “it's” as a word form. By the window, three plants leaned toward the light. Nia wrote quickly the lights went out it's the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","it's","138","142","","","","","",""
"g2-its-its-0011","ITS_ITS","After the long journey, nobody hurried. it's awake beside the open window. Nobody changed the original wording.","it's","40","44","","","","","",""
"g2-its-its-0214","ITS_ITS","The morning began with an unexpected puzzle. The machine kept it's answer near the entrance. The notebook also contained two unrelated spelling slips.","it's","62","66","","","","","",""
"g2-its-its-0264","ITS_ITS","During art club, the tables stayed busy. its been wet since early morning. The teacher preserved the learner's original phrasing.","its","41","44","","","","","",""
"g2-its-its-0038","ITS_ITS","The science group compared yesterday's notes. it's wrong beside the open window. The detail mattered to the whole story.","it's","46","50","","","","","",""
"g2-its-its-0133","ITS_ITS","A robin landed beside the chalk line. The school kept its notebook near the entrance. No answer choices were visible.","its","54","57","","","","","",""
"g2-its-its-0356","ITS_ITS","The coach placed a clipboard on the bench. The unfinished note about it’s running leaves possession and contraction unresolved. The focus occurrence was not copied from a heading.","it’s","69","73","","","","","",""
"g2-its-its-0063","ITS_ITS","The rain stopped before the gate opened. it's been happy since early morning. The next page contained a different example.","it's","41","45","","","","","",""
"g2-its-its-0164","ITS_ITS","During art club, the tables stayed busy. its happy beside the open window. A later paragraph changed the subject.","its","41","44","","","","","",""
"g2-its-its-0310","ITS_ITS","By the window, three plants leaned toward the light. Maybe it's ... because the next page is missing. The surrounding paragraph remained available for review.","it's","59","63","","","","","",""
"g2-its-its-0218","ITS_ITS","The science group compared yesterday's notes. Its fast beside the open window. The notebook also contained two unrelated spelling slips.","Its","46","49","","","","","",""
"g2-its-its-0344","ITS_ITS","During art club, the tables stayed busy. The unfinished note about it's running leaves possession and contraction unresolved. The focus occurrence was not copied from a heading.","it's","67","71","","","","","",""
"g2-its-its-0141","ITS_ITS","At sunrise, the class checked its plan. It's been friendly since early morning. The sentence stood on its own in the draft.","It's","40","44","","","","","",""
"g2-its-its-0379","ITS_ITS","A small crowd waited near the noticeboard. Maya wrote quickly the lights went out its the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","its","82","85","","","","","",""
"g2-its-its-0266","ITS_ITS","The note arrived on a windy Tuesday. its tired beside the open window. The teacher preserved the learner's original phrasing.","its","37","40","","","","","",""
"g2-its-its-0352","ITS_ITS","The caretaker unlocked the side entrance. The unfinished note about itʼs running leaves possession and contraction unresolved. The focus occurrence was not copied from a heading.","itʼs","68","72","","","","","",""
"g2-its-its-0124","ITS_ITS","During art club, the tables stayed busy. The museum kept its dog near the entrance. No answer choices were visible.","its","57","60","","","","","",""
"g2-its-its-0158","ITS_ITS","The science group compared yesterday's notes. its heavy beside the open window. The sentence stood on its own in the draft.","its","46","49","","","","","",""
"g2-its-its-0042","ITS_ITS","After lunch, everyone returned quietly. it's been excited since early morning. A partner checked the line once more.","it's","40","44","","","","","",""
"g2-its-its-0195","ITS_ITS","its been silent since early morning. The class discussed why context mattered.","its","0","3","","","","","",""
"g2-its-its-0113","ITS_ITS","A robin landed beside the chalk line. It's careful beside the open window. The writer left the punctuation exactly as shown.","It's","38","42","","","","","",""
"g2-its-its-0233","ITS_ITS","A robin landed beside the chalk line. its useful beside the open window. Weather and whether were discussed as an unrelated near-homophone pair.","its","38","41","","","","","",""
"g2-its-its-0316","ITS_ITS","The coach placed a clipboard on the bench. Maybe it's ... because the next page is missing. The surrounding paragraph remained available for review.","it's","49","53","","","","","",""
"g2-its-its-0279","ITS_ITS","A small crowd waited near the noticeboard. its been friendly since early morning. The teacher preserved the learner's original phrasing.","its","43","46","","","","","",""
"g2-its-its-0333","ITS_ITS","A margin note mentioned “its” as a word form. A robin landed beside the chalk line. Omar copied “its” onto a vocabulary card. The short line came from an imperfect first draft.","its","97","100","","","","","",""
"g2-its-its-0324","ITS_ITS","During art club, the tables stayed busy. Maya copied “it's” onto a vocabulary card. The short line came from an imperfect first draft.","it's","54","58","","","","","",""
"g2-its-its-0033","ITS_ITS","A robin landed beside the chalk line. it's been curious since early morning. The detail mattered to the whole story.","it's","38","42","","","","","",""
"g2-its-its-0347","ITS_ITS","Before rehearsal, the group counted slowly. The unfinished note about its running leaves possession and contraction unresolved. The focus occurrence was not copied from a heading.","its","70","73","","","","","",""
"g2-its-its-0081","ITS_ITS","At sunrise, the class checked its plan. it's been brilliant since early morning. Everyone understood the surrounding scene.","it's","40","44","","","","","",""
"g2-its-its-0184","ITS_ITS","During art club, the tables stayed busy. The boat kept it's sandwiches near the entrance. The class discussed why context mattered.","it's","55","59","","","","","",""
"g2-its-its-0122","ITS_ITS","After lunch, everyone returned quietly. it’s tired beside the open window. No answer choices were visible.","it’s","40","44","","","","","",""
"g2-its-its-0078","ITS_ITS","It’s been cold since early morning. The next page contained a different example.","It’s","0","4","","","","","",""
"g2-its-its-0224","ITS_ITS","During art club, the tables stayed busy. its wet beside the open window. Weather and whether were discussed as an unrelated near-homophone pair.","its","41","44","","","","","",""
"g2-its-its-0134","ITS_ITS","The morning began with an unexpected puzzle. It's cold beside the open window. No answer choices were visible.","It's","45","49","","","","","",""
"g2-its-its-0327","ITS_ITS","Before rehearsal, the group counted slowly. Ari copied “its” onto a vocabulary card. The short line came from an imperfect first draft.","its","56","59","","","","","",""
"g2-its-its-0031","ITS_ITS","After the long journey, nobody hurried. The museum kept its project near the entrance. The detail mattered to the whole story.","its","56","59","","","","","",""
"g2-its-its-0035","ITS_ITS","Once the music ended, the hall became still. itʼs patient beside the open window. The detail mattered to the whole story.","itʼs","45","49","","","","","",""
"g2-its-its-0241","ITS_ITS","At sunrise, the class checked its plan. The school kept it's tail near the entrance. The author was describing a real event.","it's","56","60","","","","","",""
"g2-its-its-0071","ITS_ITS","After the long journey, nobody hurried. It's enormous beside the open window. The next page contained a different example.","It's","40","44","","","","","",""
"g2-its-its-0059","ITS_ITS","A small crowd waited near the noticeboard. it's excited beside the open window. A partner checked the line once more.","it's","43","47","","","","","",""
"g2-its-its-0198","ITS_ITS","The science group compared yesterday's notes. its been friendly since early morning. The class discussed why context mattered.","its","46","49","","","","","",""
"g2-its-its-0163","ITS_ITS","The rain stopped before the gate opened. The boat kept it's lantern near the entrance. A later paragraph changed the subject.","it's","55","59","","","","","",""
"g2-its-its-0025","ITS_ITS","A bell sounded across the empty yard. The school kept its coat near the entrance. The detail mattered to the whole story.","its","54","57","","","","","",""
"g2-its-its-0364","ITS_ITS","Luca wrote quickly the lights went out It's the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","It's","39","43","","","","","",""
"g2-its-its-0068","ITS_ITS","In the kitchen, a timer clicked twice. it's cold beside the open window. The next page contained a different example.","it's","39","43","","","","","",""
"g2-its-its-0244","ITS_ITS","During art club, the tables stayed busy. The dog kept it's friend near the entrance. The author was describing a real event.","it's","54","58","","","","","",""
"g2-its-its-0261","ITS_ITS","📝 At sunrise, the class checked its plan. its been excited since early morning. The teacher preserved the learner's original phrasing.","its","43","46","","","","","",""
"g2-its-its-0380","ITS_ITS","The final clue appeared beneath a blue card. Leo wrote quickly the lights went out it's the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","it's","83","87","","","","","",""
"g2-its-its-0283","ITS_ITS","The rain stopped before the gate opened. The museum kept it's notebook near the entrance. A second reader interpreted the passage independently.","it's","57","61","","","","","",""
"g2-its-its-0017","ITS_ITS","Just before dusk, the clouds turned orange. it's curious beside the open window. Nobody changed the original wording.","it's","44","48","","","","","",""
"g2-its-its-0205","ITS_ITS","A bell sounded across the empty yard. The school kept itʼs blanket near the entrance. The notebook also contained two unrelated spelling slips.","itʼs","54","58","","","","","",""
"g2-its-its-0117","ITS_ITS","it's been wrong since early morning. The writer left the punctuation exactly as shown.","it's","0","4","","","","","",""
"g2-its-its-0029","ITS_ITS","📝 The youngest pupil reread the instructions. It's silent beside the open window. The detail mattered to the whole story.","It's","47","51","","","","","",""
"g2-its-its-0202","ITS_ITS","After lunch, everyone returned quietly. The fox kept it's shells near the entrance. The notebook also contained two unrelated spelling slips.","it's","53","57","","","","","",""
"g2-its-its-0360","ITS_ITS","The final clue appeared beneath a blue card. The unfinished note about it's running leaves possession and contraction unresolved. The focus occurrence was not copied from a heading.","it's","71","75","","","","","",""
"g2-its-its-0147","ITS_ITS","Before rehearsal, the group counted slowly. it's been fragile since early morning. The sentence stood on its own in the draft.","it's","44","48","","","","","",""
"g2-its-its-0073","ITS_ITS","A robin landed beside the chalk line. The fox kept its bag near the entrance. The next page contained a different example.","its","51","54","","","","","",""
"g2-its-its-0240","ITS_ITS","The final clue appeared beneath a blue card. its been cold since early morning. Weather and whether were discussed as an unrelated near-homophone pair.","its","45","48","","","","","",""
"g2-its-its-0188","ITS_ITS","In the kitchen, a timer clicked twice. its kind beside the open window. The class discussed why context mattered.","its","39","42","","","","","",""
"g2-its-its-0118","ITS_ITS","The science group compared yesterday's notes. The school kept its friend near the entrance. The writer left the punctuation exactly as shown.","its","62","65","","","","","",""
"g2-its-its-0030","ITS_ITS","By the window, three plants leaned toward the light. it's been kind since early morning. The detail mattered to the whole story.","it's","53","57","","","","","",""
"g2-its-its-0212","ITS_ITS","The caretaker unlocked the side entrance. its cold beside the open window. The notebook also contained two unrelated spelling slips.","its","42","45","","","","","",""
"g2-its-its-0313","ITS_ITS","A robin landed beside the chalk line. Maybe its ... because the next page is missing. The surrounding paragraph remained available for review.","its","44","47","","","","","",""
"g2-its-its-0207","ITS_ITS","Before rehearsal, the group counted slowly. its been heavy since early morning. The notebook also contained two unrelated spelling slips.","its","44","47","","","","","",""
"g2-its-its-0178","ITS_ITS","The science group compared yesterday's notes. The machine kept it's helmets near the entrance. A later paragraph changed the subject.","it's","63","67","","","","","",""
"g2-its-its-0254","ITS_ITS","The morning began with an unexpected puzzle. its kind beside the open window. The author was describing a real event.","its","45","48","","","","","",""
"g2-its-its-0196","ITS_ITS","The coach placed a clipboard on the bench. The museum kept it's house near the entrance. The class discussed why context mattered.","it's","59","63","","","","","",""
"g2-its-its-0209","ITS_ITS","The youngest pupil reread the instructions. its delighted beside the open window. The notebook also contained two unrelated spelling slips.","its","44","47","","","","","",""
"g2-its-its-0014","ITS_ITS","The morning began with an unexpected puzzle. it's heavy beside the open window. Nobody changed the original wording.","it's","45","49","","","","","",""
"g2-its-its-0297","ITS_ITS","Just before dusk, the clouds turned orange. its been cold since early morning. A second reader interpreted the passage independently.","its","44","47","","","","","",""
"g2-its-its-0329","ITS_ITS","The youngest pupil reread the instructions. Iris copied “Its” onto a vocabulary card. The short line came from an imperfect first draft.","Its","57","60","","","","","",""
"g2-its-its-0253","ITS_ITS","A robin landed beside the chalk line. The fox kept It's helmets near the entrance. The author was describing a real event.","It's","51","55","","","","","",""
"g2-its-its-0372","ITS_ITS","The caretaker unlocked the side entrance. Ari wrote quickly the lights went out it's the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","it's","80","84","","","","","",""
"g2-its-its-0265","ITS_ITS","A bell sounded across the empty yard. The machine kept it’s answer near the entrance. The teacher preserved the learner's original phrasing.","it’s","55","59","","","","","",""
"g2-its-its-0154","ITS_ITS","The morning began with an unexpected puzzle. The school kept itʼs tickets near the entrance. The sentence stood on its own in the draft.","itʼs","61","65","","","","","",""
"g2-its-its-0091","ITS_ITS","The boat kept its toy near the entrance. Everyone understood the surrounding scene.","its","14","17","","","","","",""
"g2-its-its-0285","ITS_ITS","A bell sounded across the empty yard. its been enormous since early morning. A second reader interpreted the passage independently.","its","38","41","","","","","",""
"g2-its-its-0126","ITS_ITS","The note arrived on a windy Tuesday. it's been heavy since early morning. No answer choices were visible.","it's","37","41","","","","","",""
"g2-its-its-0128","ITS_ITS","In the kitchen, a timer clicked twice. it's friendly beside the open window. No answer choices were visible.","it's","39","43","","","","","",""
"g2-its-its-0276","ITS_ITS","The coach placed a clipboard on the bench. its been silent since early morning. The teacher preserved the learner's original phrasing.","its","43","46","","","","","",""
"g2-its-its-0298","ITS_ITS","The science group compared yesterday's notes. The school kept it’s bag near the entrance. A second reader interpreted the passage independently.","it’s","62","66","","","","","",""
"g2-its-its-0013","ITS_ITS","The machine kept its lantern near the entrance. Nobody changed the original wording.","its","17","20","","","","","",""
"g2-its-its-0296","ITS_ITS","A margin note mentioned “its” as a word form. The coach placed a clipboard on the bench. its fast beside the open window. A second reader interpreted the passage independently.","its","89","92","","","","","",""
"g2-its-its-0349","ITS_ITS","The youngest pupil reread the instructions. The unfinished note about its running leaves possession and contraction unresolved. The focus occurrence was not copied from a heading.","its","70","73","","","","","",""
"g2-its-its-0008","ITS_ITS","In the kitchen, a timer clicked twice. It's fast beside the open window. Nobody changed the original wording.","It's","39","43","","","","","",""
"g2-its-its-0381","ITS_ITS","At sunrise, the class checked its plan. In the unseen picture, the label beside the arrow might be its. The writer had not yet revised the response.","its","99","102","","","","","",""
"g2-its-its-0090","ITS_ITS","By the window, three plants leaned toward the light. it's been fragile since early morning. Everyone understood the surrounding scene.","it's","53","57","","","","","",""
"g2-its-its-0136","ITS_ITS","The coach placed a clipboard on the bench. The dog kept its pencils near the entrance. No answer choices were visible.","its","56","59","","","","","",""
"g2-its-its-0306","ITS_ITS","The note arrived on a windy Tuesday. Maybe it's ... because the next page is missing. The surrounding paragraph remained available for review.","it's","43","47","","","","","",""
"g2-its-its-0332","ITS_ITS","The caretaker unlocked the side entrance. Ruby copied “it's” onto a vocabulary card. The short line came from an imperfect first draft.","it's","55","59","","","","","",""
"g2-its-its-0185","ITS_ITS","A margin note mentioned “its” as a word form. A bell sounded across the empty yard. its brilliant beside the open window. The class discussed why context mattered.","its","84","87","","","","","",""
"g2-its-its-0174","ITS_ITS","📝 The morning began with an unexpected puzzle. its been wrong since early morning. A later paragraph changed the subject.","its","48","51","","","","","",""
"g2-its-its-0012","ITS_ITS","The caretaker unlocked the side entrance. it’s been right since early morning. Nobody changed the original wording.","it’s","42","46","","","","","",""
"g2-its-its-0003","ITS_ITS","The rain stopped before the gate opened. it's been small since early morning. Nobody changed the original wording.","it's","41","45","","","","","",""
"g2-its-its-0373","ITS_ITS","A robin landed beside the chalk line. Iris wrote quickly the lights went out its the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","its","77","80","","","","","",""
"g2-its-its-0304","ITS_ITS","During art club, the tables stayed busy. Maybe it's ... because the next page is missing. The surrounding paragraph remained available for review.","it's","47","51","","","","","",""
"g2-its-its-0255","ITS_ITS","Once the music ended, the hall became still. its been wrong since early morning. The author was describing a real event.","its","45","48","","","","","",""
"g2-its-its-0114","ITS_ITS","The morning began with an unexpected puzzle. it's been curious since early morning. The writer left the punctuation exactly as shown.","it's","45","49","","","","","",""
"g2-its-its-0321","ITS_ITS","At sunrise, the class checked its plan. Ruby copied “its” onto a vocabulary card. The short line came from an imperfect first draft.","its","53","56","","","","","",""
"g2-its-its-0007","ITS_ITS","Before rehearsal, the group counted slowly. The dog kept its hamster near the entrance. Nobody changed the original wording.","its","57","60","","","","","",""
