"case_id","family","source_text","focus_surface","start_utf16","end_utf16","classification","intended_alternative","supported_construction_status","ambiguity_or_exclusion_reason","confidence","rationale"
"g2-there-their-theyre-0290","THERE_THEIR_THEYRE","📝 By the window, three plants leaned toward the light. Leo left the notebook over theyʼre. A second reader interpreted the passage independently.","theyʼre","83","90","","","","","",""
"g2-there-their-theyre-0015","THERE_THEIR_THEYRE","Once the music ended, the hall became still. Their bicycles looked awake after the journey. Nobody changed the original wording.","Their","45","50","","","","","",""
"g2-there-their-theyre-0352","THERE_THEIR_THEYRE","The caretaker unlocked the side entrance. The editor debated whether there running was a noun phrase or an unfinished clause. The focus occurrence was not copied from a heading.","there","69","74","","","","","",""
"g2-there-their-theyre-0039","THERE_THEIR_THEYRE","their notebook looked useful after the journey. The detail mattered to the whole story.","their","0","5","","","","","",""
"g2-there-their-theyre-0189","THERE_THEIR_THEYRE","The youngest pupil reread the instructions. their is a project beside the gate. The class discussed why context mattered.","their","44","49","","","","","",""
"g2-there-their-theyre-0346","THERE_THEIR_THEYRE","The note arrived on a windy Tuesday. The editor debated whether there running was a noun phrase or an unfinished clause. The focus occurrence was not copied from a heading.","there","64","69","","","","","",""
"g2-there-their-theyre-0382","THERE_THEIR_THEYRE","After lunch, everyone returned quietly. In the unseen picture, the label beside the arrow might be there. The writer had not yet revised the response.","there","99","104","","","","","",""
"g2-there-their-theyre-0398","THERE_THEIR_THEYRE","The science group compared yesterday's notes. In the unseen picture, the label beside the arrow might be their. The writer had not yet revised the response.","their","105","110","","","","","",""
"g2-there-their-theyre-0376","THERE_THEIR_THEYRE","The coach placed a clipboard on the bench. Ruby wrote quickly the lights went out there the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","there","82","87","","","","","",""
"g2-there-their-theyre-0067","THERE_THEIR_THEYRE","Before rehearsal, the group counted slowly. their shells looked nervous after the journey. The next page contained a different example.","their","44","49","","","","","",""
"g2-there-their-theyre-0371","THERE_THEIR_THEYRE","After the long journey, nobody hurried. Sam wrote quickly the lights went out Their the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","Their","78","83","","","","","",""
"g2-there-their-theyre-0257","THERE_THEIR_THEYRE","Just before dusk, the clouds turned orange. their is a notebook beside the gate. The author was describing a real event.","their","44","49","","","","","",""
"g2-there-their-theyre-0393","THERE_THEIR_THEYRE","A robin landed beside the chalk line. In the unseen picture, the label beside the arrow might be they're. The writer had not yet revised the response.","they're","97","104","","","","","",""
"g2-there-their-theyre-0006","THERE_THEIR_THEYRE","The note arrived on a windy Tuesday. Zoe left the rucksack over there. Nobody changed the original wording.","there","64","69","","","","","",""
"g2-there-their-theyre-0294","THERE_THEIR_THEYRE","The morning began with an unexpected puzzle. Zoe left the rucksack over they're. A second reader interpreted the passage independently.","they're","72","79","","","","","",""
"g2-there-their-theyre-0102","THERE_THEIR_THEYRE","After lunch, everyone returned quietly. Leo left the tickets over there. The writer left the punctuation exactly as shown.","there","66","71","","","","","",""
"g2-there-their-theyre-0311","THERE_THEIR_THEYRE","After the long journey, nobody hurried. Maybe their ... because the next page is missing. The surrounding paragraph remained available for review.","their","46","51","","","","","",""
"g2-there-their-theyre-0284","THERE_THEIR_THEYRE","During art club, the tables stayed busy. their small about tomorrow's visit. A second reader interpreted the passage independently.","their","41","46","","","","","",""
"g2-there-their-theyre-0388","THERE_THEIR_THEYRE","In the kitchen, a timer clicked twice. In the unseen picture, the label beside the arrow might be there. The writer had not yet revised the response.","there","98","103","","","","","",""
"g2-there-their-theyre-0177","THERE_THEIR_THEYRE","Just before dusk, the clouds turned orange. their is a hamster beside the gate. A later paragraph changed the subject.","their","44","49","","","","","",""
"g2-there-their-theyre-0357","THERE_THEIR_THEYRE","Just before dusk, the clouds turned orange. The editor debated whether They're running was a noun phrase or an unfinished clause. The focus occurrence was not copied from a heading.","They're","71","78","","","","","",""
"g2-there-their-theyre-0094","THERE_THEIR_THEYRE","The morning began with an unexpected puzzle. Ari left the sandwiches over there. Everyone understood the surrounding scene.","there","74","79","","","","","",""
"g2-there-their-theyre-0320","THERE_THEIR_THEYRE","The final clue appeared beneath a blue card. Maybe their ... because the next page is missing. The surrounding paragraph remained available for review.","their","51","56","","","","","",""
"g2-there-their-theyre-0188","THERE_THEIR_THEYRE","In the kitchen, a timer clicked twice. their kind about tomorrow's visit. The class discussed why context mattered.","their","39","44","","","","","",""
"g2-there-their-theyre-0300","THERE_THEIR_THEYRE","The final clue appeared beneath a blue card. their right about tomorrow's visit. A second reader interpreted the passage independently.","their","45","50","","","","","",""
"g2-there-their-theyre-0326","THERE_THEIR_THEYRE","The note arrived on a windy Tuesday. Sam copied “their” onto a vocabulary card. The short line came from an imperfect first draft.","their","49","54","","","","","",""
"g2-there-their-theyre-0201","THERE_THEIR_THEYRE","At sunrise, the class checked its plan. their is a blanket beside the gate. The notebook also contained two unrelated spelling slips.","their","40","45","","","","","",""
"g2-there-their-theyre-0243","THERE_THEIR_THEYRE","The rain stopped before the gate opened. there helmets looked nervous after the journey. The author was describing a real event.","there","41","46","","","","","",""
"g2-there-their-theyre-0159","THERE_THEIR_THEYRE","A small crowd waited near the noticeboard. there bicycles looked cold after the journey. The sentence stood on its own in the draft.","there","43","48","","","","","",""
"g2-there-their-theyre-0095","THERE_THEIR_THEYRE","Once the music ended, the hall became still. their notebook looked curious after the journey. Everyone understood the surrounding scene.","their","45","50","","","","","",""
"g2-there-their-theyre-0230","THERE_THEIR_THEYRE","By the window, three plants leaned toward the light. Luca left the lantern over they're. Weather and whether were discussed as an unrelated near-homophone pair.","they're","80","87","","","","","",""
"g2-there-their-theyre-0209","THERE_THEIR_THEYRE","The youngest pupil reread the instructions. their is a rucksack beside the gate. The notebook also contained two unrelated spelling slips.","their","44","49","","","","","",""
"g2-there-their-theyre-0213","THERE_THEIR_THEYRE","A robin landed beside the chalk line. their is a tickets beside the gate. The notebook also contained two unrelated spelling slips.","their","38","43","","","","","",""
"g2-there-their-theyre-0234","THERE_THEIR_THEYRE","Maya left the blanket over they're. Weather and whether were discussed as an unrelated near-homophone pair.","they're","27","34","","","","","",""
"g2-there-their-theyre-0184","THERE_THEIR_THEYRE","During art club, the tables stayed busy. their heavy about tomorrow's visit. The class discussed why context mattered.","their","41","46","","","","","",""
"g2-there-their-theyre-0200","THERE_THEIR_THEYRE","The final clue appeared beneath a blue card. their tired about tomorrow's visit. The class discussed why context mattered.","their","45","50","","","","","",""
"g2-there-their-theyre-0161","THERE_THEIR_THEYRE","At sunrise, the class checked its plan. their is a tickets beside the gate. A later paragraph changed the subject.","their","40","45","","","","","",""
"g2-there-their-theyre-0256","THERE_THEIR_THEYRE","The coach placed a clipboard on the bench. their happy about tomorrow's visit. The author was describing a real event.","their","43","48","","","","","",""
"g2-there-their-theyre-0119","THERE_THEIR_THEYRE","A small crowd waited near the noticeboard. their project looked silent after the journey. The writer left the punctuation exactly as shown.","their","43","48","","","","","",""
"g2-there-their-theyre-0010","THERE_THEIR_THEYRE","By the window, three plants leaned toward the light. Ruby left the tickets over there. Nobody changed the original wording.","there","80","85","","","","","",""
"g2-there-their-theyre-0131","THERE_THEIR_THEYRE","After the long journey, nobody hurried. their blanket looked right after the journey. No answer choices were visible.","their","40","45","","","","","",""
"g2-there-their-theyre-0266","THERE_THEIR_THEYRE","The note arrived on a windy Tuesday. Esme left the bicycles over they're. The teacher preserved the learner's original phrasing.","they're","65","72","","","","","",""
"g2-there-their-theyre-0143","THERE_THEIR_THEYRE","their tickets looked brilliant after the journey. The sentence stood on its own in the draft.","their","0","5","","","","","",""
"g2-there-their-theyre-0012","THERE_THEIR_THEYRE","The caretaker unlocked the side entrance. they’re right about tomorrow's visit. Nobody changed the original wording.","they’re","42","49","","","","","",""
"g2-there-their-theyre-0176","THERE_THEIR_THEYRE","The coach placed a clipboard on the bench. Their ready about tomorrow's visit. A later paragraph changed the subject.","Their","43","48","","","","","",""
"g2-there-their-theyre-0185","THERE_THEIR_THEYRE","A margin note mentioned “their” as a word form. A bell sounded across the empty yard. their is a shells beside the gate. The class discussed why context mattered.","their","86","91","","","","","",""
"g2-there-their-theyre-0250","THERE_THEIR_THEYRE","By the window, three plants leaned toward the light. Zoe left the notebook over they're. The author was describing a real event.","they're","80","87","","","","","",""
"g2-there-their-theyre-0237","THERE_THEIR_THEYRE","Just before dusk, the clouds turned orange. their is a shells beside the gate. Weather and whether were discussed as an unrelated near-homophone pair.","their","44","49","","","","","",""
"g2-there-their-theyre-0270","THERE_THEIR_THEYRE","By the window, three plants leaned toward the light. Sam left the shells over they're. The teacher preserved the learner's original phrasing.","they're","78","85","","","","","",""
"g2-there-their-theyre-0083","THERE_THEIR_THEYRE","The rain stopped before the gate opened. their sandwiches looked wet after the journey. Everyone understood the surrounding scene.","their","41","46","","","","","",""
"g2-there-their-theyre-0248","THERE_THEIR_THEYRE","In the kitchen, a timer clicked twice. their right about tomorrow's visit. The author was describing a real event.","their","39","44","","","","","",""
"g2-there-their-theyre-0029","THERE_THEIR_THEYRE","📝 The youngest pupil reread the instructions. There is a helmets beside the gate. The detail mattered to the whole story.","There","47","52","","","","","",""
"g2-there-their-theyre-0363","THERE_THEIR_THEYRE","The rain stopped before the gate opened. Noah wrote quickly the lights went out they're the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","they're","80","87","","","","","",""
"g2-there-their-theyre-0244","THERE_THEIR_THEYRE","During art club, the tables stayed busy. their fast about tomorrow's visit. The author was describing a real event.","their","41","46","","","","","",""
"g2-there-their-theyre-0236","THERE_THEIR_THEYRE","The coach placed a clipboard on the bench. their heavy about tomorrow's visit. Weather and whether were discussed as an unrelated near-homophone pair.","their","43","48","","","","","",""
"g2-there-their-theyre-0022","THERE_THEIR_THEYRE","After lunch, everyone returned quietly. Omar left the helmets over There. The detail mattered to the whole story.","There","67","72","","","","","",""
"g2-there-their-theyre-0354","THERE_THEIR_THEYRE","The morning began with an unexpected puzzle. The editor debated whether they're running was a noun phrase or an unfinished clause. The focus occurrence was not copied from a heading.","they're","72","79","","","","","",""
"g2-there-their-theyre-0253","THERE_THEIR_THEYRE","A robin landed beside the chalk line. Their is a toy beside the gate. The author was describing a real event.","Their","38","43","","","","","",""
"g2-there-their-theyre-0062","THERE_THEIR_THEYRE","After lunch, everyone returned quietly. Iris left the helmets over there. The next page contained a different example.","there","67","72","","","","","",""
"g2-there-their-theyre-0309","THERE_THEIR_THEYRE","The youngest pupil reread the instructions. Maybe they're ... because the next page is missing. The surrounding paragraph remained available for review.","they're","50","57","","","","","",""
"g2-there-their-theyre-0013","THERE_THEIR_THEYRE","there is a coat beside the gate. Nobody changed the original wording.","there","0","5","","","","","",""
"g2-there-their-theyre-0255","THERE_THEIR_THEYRE","Once the music ended, the hall became still. there shells looked wrong after the journey. The author was describing a real event.","there","45","50","","","","","",""
"g2-there-their-theyre-0203","THERE_THEIR_THEYRE","📝 The rain stopped before the gate opened. there pencils looked small after the journey. The notebook also contained two unrelated spelling slips.","there","44","49","","","","","",""
"g2-there-their-theyre-0340","THERE_THEIR_THEYRE","The final clue appeared beneath a blue card. Iris copied “there” onto a vocabulary card. The short line came from an imperfect first draft.","there","58","63","","","","","",""
"g2-there-their-theyre-0379","THERE_THEIR_THEYRE","A small crowd waited near the noticeboard. Maya wrote quickly the lights went out there the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","there","82","87","","","","","",""
"g2-there-their-theyre-0045","THERE_THEIR_THEYRE","A bell sounded across the empty yard. there is a project beside the gate. A partner checked the line once more.","there","38","43","","","","","",""
"g2-there-their-theyre-0087","THERE_THEIR_THEYRE","📝 Before rehearsal, the group counted slowly. their tickets looked ready after the journey. Everyone understood the surrounding scene.","their","47","52","","","","","",""
"g2-there-their-theyre-0116","THERE_THEIR_THEYRE","📝 The coach placed a clipboard on the bench. they're wrong about tomorrow's visit. The writer left the punctuation exactly as shown.","they're","46","53","","","","","",""
"g2-there-their-theyre-0157","THERE_THEIR_THEYRE","Just before dusk, the clouds turned orange. their is a coat beside the gate. The sentence stood on its own in the draft.","their","44","49","","","","","",""
"g2-there-their-theyre-0103","THERE_THEIR_THEYRE","The rain stopped before the gate opened. their pencils looked small after the journey. The writer left the punctuation exactly as shown.","their","41","46","","","","","",""
"g2-there-their-theyre-0149","THERE_THEIR_THEYRE","The youngest pupil reread the instructions. there is a blanket beside the gate. The sentence stood on its own in the draft.","there","44","49","","","","","",""
"g2-there-their-theyre-0098","THERE_THEIR_THEYRE","The science group compared yesterday's notes. Ruby left the rucksack over there. Everyone understood the surrounding scene.","there","74","79","","","","","",""
"g2-there-their-theyre-0011","THERE_THEIR_THEYRE","After the long journey, nobody hurried. their helmets looked kind after the journey. Nobody changed the original wording.","their","40","45","","","","","",""
"g2-there-their-theyre-0223","THERE_THEIR_THEYRE","The rain stopped before the gate opened. there lantern looked enormous after the journey. Weather and whether were discussed as an unrelated near-homophone pair.","there","41","46","","","","","",""
"g2-there-their-theyre-0259","THERE_THEIR_THEYRE","A margin note mentioned “there” as a word form. A small crowd waited near the noticeboard. there bicycles looked cold after the journey. The author was describing a real event.","there","91","96","","","","","",""
"g2-there-their-theyre-0096","THERE_THEIR_THEYRE","The coach placed a clipboard on the bench. they're kind about tomorrow's visit. Everyone understood the surrounding scene.","they're","43","50","","","","","",""
"g2-there-their-theyre-0247","THERE_THEIR_THEYRE","there pencils looked fragile after the journey. The author was describing a real event.","there","0","5","","","","","",""
"g2-there-their-theyre-0359","THERE_THEIR_THEYRE","A small crowd waited near the noticeboard. The editor debated whether their running was a noun phrase or an unfinished clause. The focus occurrence was not copied from a heading.","their","70","75","","","","","",""
"g2-there-their-theyre-0060","THERE_THEIR_THEYRE","The final clue appeared beneath a blue card. they're fast about tomorrow's visit. A partner checked the line once more.","they're","45","52","","","","","",""
"g2-there-their-theyre-0152","THERE_THEIR_THEYRE","The caretaker unlocked the side entrance. their fast about tomorrow's visit. The sentence stood on its own in the draft.","their","42","47","","","","","",""
"g2-there-their-theyre-0084","THERE_THEIR_THEYRE","During art club, the tables stayed busy. they're ready about tomorrow's visit. Everyone understood the surrounding scene.","they're","41","48","","","","","",""
"g2-there-their-theyre-0335","THERE_THEIR_THEYRE","Once the music ended, the hall became still. Maya copied “their” onto a vocabulary card. The short line came from an imperfect first draft.","their","58","63","","","","","",""
"g2-there-their-theyre-0202","THERE_THEIR_THEYRE","After lunch, everyone returned quietly. Leo left the rucksack over they're. The notebook also contained two unrelated spelling slips.","they're","67","74","","","","","",""
"g2-there-their-theyre-0278","THERE_THEIR_THEYRE","The science group compared yesterday's notes. Maya left the sandwiches over they're. The teacher preserved the learner's original phrasing.","they're","76","83","","","","","",""
"g2-there-their-theyre-0007","THERE_THEIR_THEYRE","Before rehearsal, the group counted slowly. their hamster looked heavy after the journey. Nobody changed the original wording.","their","44","49","","","","","",""
"g2-there-their-theyre-0171","THERE_THEIR_THEYRE","After the long journey, nobody hurried. there sandwiches looked curious after the journey. A later paragraph changed the subject.","there","40","45","","","","","",""
"g2-there-their-theyre-0014","THERE_THEIR_THEYRE","The morning began with an unexpected puzzle. Nia left the hamster over there. Nobody changed the original wording.","there","71","76","","","","","",""
"g2-there-their-theyre-0293","THERE_THEIR_THEYRE","A robin landed beside the chalk line. their is a blanket beside the gate. A second reader interpreted the passage independently.","their","38","43","","","","","",""
"g2-there-their-theyre-0222","THERE_THEIR_THEYRE","A margin note mentioned “theyʼre” as a word form. After lunch, everyone returned quietly. Esme left the project over theyʼre. Weather and whether were discussed as an unrelated near-homophone pair.","theyʼre","117","124","","","","","",""
"g2-there-their-theyre-0197","THERE_THEIR_THEYRE","Just before dusk, the clouds turned orange. Their is a lantern beside the gate. The class discussed why context mattered.","Their","44","49","","","","","",""
"g2-there-their-theyre-0319","THERE_THEIR_THEYRE","📝 A small crowd waited near the noticeboard. Maybe there ... because the next page is missing. The surrounding paragraph remained available for review.","there","52","57","","","","","",""
"g2-there-their-theyre-0396","THERE_THEIR_THEYRE","The coach placed a clipboard on the bench. In the unseen picture, the label beside the arrow might be they're. The writer had not yet revised the response.","they're","102","109","","","","","",""
"g2-there-their-theyre-0108","THERE_THEIR_THEYRE","In the kitchen, a timer clicked twice. they're tired about tomorrow's visit. The writer left the punctuation exactly as shown.","they're","39","46","","","","","",""
"g2-there-their-theyre-0142","THERE_THEIR_THEYRE","After lunch, everyone returned quietly. Luca left the blanket over there. The sentence stood on its own in the draft.","there","67","72","","","","","",""
"g2-there-their-theyre-0066","THERE_THEIR_THEYRE","The note arrived on a windy Tuesday. Omar left the hamster over there. The next page contained a different example.","there","64","69","","","","","",""
"g2-there-their-theyre-0331","THERE_THEIR_THEYRE","After the long journey, nobody hurried. Luca copied “there” onto a vocabulary card. The short line came from an imperfect first draft.","there","53","58","","","","","",""
"g2-there-their-theyre-0281","THERE_THEIR_THEYRE","At sunrise, the class checked its plan. Their is a project beside the gate. A second reader interpreted the passage independently.","Their","40","45","","","","","",""
"g2-there-their-theyre-0058","THERE_THEIR_THEYRE","📝 The science group compared yesterday's notes. Leo left the rucksack over there. A partner checked the line once more.","there","76","81","","","","","",""
"g2-there-their-theyre-0397","THERE_THEIR_THEYRE","Just before dusk, the clouds turned orange. In the unseen picture, the label beside the arrow might be there. The writer had not yet revised the response.","there","103","108","","","","","",""
"g2-there-their-theyre-0245","THERE_THEIR_THEYRE","A bell sounded across the empty yard. their is a sandwiches beside the gate. The author was describing a real event.","their","38","43","","","","","",""
"g2-there-their-theyre-0151","THERE_THEIR_THEYRE","After the long journey, nobody hurried. there hamster looked patient after the journey. The sentence stood on its own in the draft.","there","40","45","","","","","",""
"g2-there-their-theyre-0210","THERE_THEIR_THEYRE","By the window, three plants leaned toward the light. Omar left the hamster over they’re. The notebook also contained two unrelated spelling slips.","they’re","80","87","","","","","",""
"g2-there-their-theyre-0391","THERE_THEIR_THEYRE","After the long journey, nobody hurried. In the unseen picture, the label beside the arrow might be there. The writer had not yet revised the response.","there","99","104","","","","","",""
"g2-there-their-theyre-0167","THERE_THEIR_THEYRE","Before rehearsal, the group counted slowly. there shells looked nervous after the journey. A later paragraph changed the subject.","there","44","49","","","","","",""
"g2-there-their-theyre-0220","THERE_THEIR_THEYRE","The final clue appeared beneath a blue card. their friendly about tomorrow's visit. The notebook also contained two unrelated spelling slips.","their","45","50","","","","","",""
"g2-there-their-theyre-0052","THERE_THEIR_THEYRE","theyʼre right about tomorrow's visit. A partner checked the line once more.","theyʼre","0","7","","","","","",""
"g2-there-their-theyre-0097","THERE_THEIR_THEYRE","Just before dusk, the clouds turned orange. there is a teacher beside the gate. Everyone understood the surrounding scene.","there","44","49","","","","","",""
"g2-there-their-theyre-0336","THERE_THEIR_THEYRE","The coach placed a clipboard on the bench. Leo copied “They're” onto a vocabulary card. The short line came from an imperfect first draft.","They're","55","62","","","","","",""
"g2-there-their-theyre-0195","THERE_THEIR_THEYRE","there hamster looked silent after the journey. The class discussed why context mattered.","there","0","5","","","","","",""
"g2-there-their-theyre-0254","THERE_THEIR_THEYRE","The morning began with an unexpected puzzle. Omar left the pencils over they’re. The author was describing a real event.","they’re","72","79","","","","","",""
"g2-there-their-theyre-0174","THERE_THEIR_THEYRE","📝 The morning began with an unexpected puzzle. Noah left the bicycles over they're. A later paragraph changed the subject.","they're","76","83","","","","","",""
"g2-there-their-theyre-0079","THERE_THEIR_THEYRE","A small crowd waited near the noticeboard. their lantern looked friendly after the journey. The next page contained a different example.","their","43","48","","","","","",""
"g2-there-their-theyre-0126","THERE_THEIR_THEYRE","The note arrived on a windy Tuesday. Sam left the shells over there. No answer choices were visible.","there","62","67","","","","","",""
"g2-there-their-theyre-0360","THERE_THEIR_THEYRE","The final clue appeared beneath a blue card. The editor debated whether they're running was a noun phrase or an unfinished clause. The focus occurrence was not copied from a heading.","they're","72","79","","","","","",""
"g2-there-their-theyre-0090","THERE_THEIR_THEYRE","By the window, three plants leaned toward the light. Maya left the blanket over there. Everyone understood the surrounding scene.","there","80","85","","","","","",""
"g2-there-their-theyre-0235","THERE_THEIR_THEYRE","Once the music ended, the hall became still. there rucksack looked tired after the journey. Weather and whether were discussed as an unrelated near-homophone pair.","there","45","50","","","","","",""
"g2-there-their-theyre-0193","THERE_THEIR_THEYRE","A robin landed beside the chalk line. their is a team beside the gate. The class discussed why context mattered.","their","38","43","","","","","",""
"g2-there-their-theyre-0088","THERE_THEIR_THEYRE","In the kitchen, a timer clicked twice. they're small about tomorrow's visit. Everyone understood the surrounding scene.","they're","39","46","","","","","",""
"g2-there-their-theyre-0289","THERE_THEIR_THEYRE","The youngest pupil reread the instructions. their is a book beside the gate. A second reader interpreted the passage independently.","their","44","49","","","","","",""
"g2-there-their-theyre-0246","THERE_THEIR_THEYRE","The note arrived on a windy Tuesday. Leo left the tickets over They're. The author was describing a real event.","They're","63","70","","","","","",""
"g2-there-their-theyre-0310","THERE_THEIR_THEYRE","By the window, three plants leaned toward the light. Maybe there ... because the next page is missing. The surrounding paragraph remained available for review.","there","59","64","","","","","",""
"g2-there-their-theyre-0258","THERE_THEIR_THEYRE","The science group compared yesterday's notes. Nia left the helmets over they're. The author was describing a real event.","they're","72","79","","","","","",""
"g2-there-their-theyre-0338","THERE_THEIR_THEYRE","Ari copied “their” onto a vocabulary card. The short line came from an imperfect first draft.","their","12","17","","","","","",""
"g2-there-their-theyre-0265","THERE_THEIR_THEYRE","A bell sounded across the empty yard. their is a tail beside the gate. The teacher preserved the learner's original phrasing.","their","38","43","","","","","",""
"g2-there-their-theyre-0400","THERE_THEIR_THEYRE","The final clue appeared beneath a blue card. In the unseen picture, the label beside the arrow might be there. The writer had not yet revised the response.","there","104","109","","","","","",""
"g2-there-their-theyre-0043","THERE_THEIR_THEYRE","The rain stopped before the gate opened. Their tickets looked brilliant after the journey. A partner checked the line once more.","Their","41","46","","","","","",""
"g2-there-their-theyre-0288","THERE_THEIR_THEYRE","In the kitchen, a timer clicked twice. Their heavy about tomorrow's visit. A second reader interpreted the passage independently.","Their","39","44","","","","","",""
"g2-there-their-theyre-0366","THERE_THEIR_THEYRE","The note arrived on a windy Tuesday. Omar wrote quickly the lights went out they're the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","they're","76","83","","","","","",""
"g2-there-their-theyre-0374","THERE_THEIR_THEYRE","The morning began with an unexpected puzzle. Noah wrote quickly the lights went out their the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","their","84","89","","","","","",""
"g2-there-their-theyre-0111","THERE_THEIR_THEYRE","A margin note mentioned “their” as a word form. After the long journey, nobody hurried. their shells looked kind after the journey. The writer left the punctuation exactly as shown.","their","88","93","","","","","",""
"g2-there-their-theyre-0059","THERE_THEIR_THEYRE","A small crowd waited near the noticeboard. their pencils looked cold after the journey. A partner checked the line once more.","their","43","48","","","","","",""
"g2-there-their-theyre-0305","THERE_THEIR_THEYRE","A bell sounded across the empty yard. Maybe their ... because the next page is missing. The surrounding paragraph remained available for review.","their","44","49","","","","","",""
"g2-there-their-theyre-0367","THERE_THEIR_THEYRE","Before rehearsal, the group counted slowly. Esme wrote quickly the lights went out there the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","there","83","88","","","","","",""
"g2-there-their-theyre-0035","THERE_THEIR_THEYRE","Once the music ended, the hall became still. their lantern looked tired after the journey. The detail mattered to the whole story.","their","45","50","","","","","",""
"g2-there-their-theyre-0218","THERE_THEIR_THEYRE","The science group compared yesterday's notes. Noah left the shells over They're. The notebook also contained two unrelated spelling slips.","They're","72","79","","","","","",""
"g2-there-their-theyre-0019","THERE_THEIR_THEYRE","A small crowd waited near the noticeboard. their project looked silent after the journey. Nobody changed the original wording.","their","43","48","","","","","",""
"g2-there-their-theyre-0392","THERE_THEIR_THEYRE","The caretaker unlocked the side entrance. In the unseen picture, the label beside the arrow might be Their. The writer had not yet revised the response.","Their","101","106","","","","","",""
"g2-there-their-theyre-0318","THERE_THEIR_THEYRE","The science group compared yesterday's notes. Maybe theyʼre ... because the next page is missing. The surrounding paragraph remained available for review.","theyʼre","52","59","","","","","",""
"g2-there-their-theyre-0156","THERE_THEIR_THEYRE","their right about tomorrow's visit. The sentence stood on its own in the draft.","their","0","5","","","","","",""
"g2-there-their-theyre-0101","THERE_THEIR_THEYRE","At sunrise, the class checked its plan. there is a sandwiches beside the gate. The writer left the punctuation exactly as shown.","there","40","45","","","","","",""
"g2-there-their-theyre-0056","THERE_THEIR_THEYRE","The coach placed a clipboard on the bench. they’re tired about tomorrow's visit. A partner checked the line once more.","they’re","43","50","","","","","",""
"g2-there-their-theyre-0358","THERE_THEIR_THEYRE","The science group compared yesterday's notes. The editor debated whether there running was a noun phrase or an unfinished clause. The focus occurrence was not copied from a heading.","there","73","78","","","","","",""
"g2-there-their-theyre-0105","THERE_THEIR_THEYRE","A bell sounded across the empty yard. there is a lantern beside the gate. The writer left the punctuation exactly as shown.","there","38","43","","","","","",""
"g2-there-their-theyre-0106","THERE_THEIR_THEYRE","The note arrived on a windy Tuesday. Zoe left the notebook over There. The writer left the punctuation exactly as shown.","There","64","69","","","","","",""
"g2-there-their-theyre-0343","THERE_THEIR_THEYRE","The rain stopped before the gate opened. The editor debated whether There running was a noun phrase or an unfinished clause. The focus occurrence was not copied from a heading.","There","68","73","","","","","",""
"g2-there-their-theyre-0251","THERE_THEIR_THEYRE","After the long journey, nobody hurried. there hamster looked patient after the journey. The author was describing a real event.","there","40","45","","","","","",""
"g2-there-their-theyre-0154","THERE_THEIR_THEYRE","The morning began with an unexpected puzzle. Ruby left the tickets over theyʼre. The sentence stood on its own in the draft.","theyʼre","72","79","","","","","",""
"g2-there-their-theyre-0347","THERE_THEIR_THEYRE","Before rehearsal, the group counted slowly. The editor debated whether their running was a noun phrase or an unfinished clause. The focus occurrence was not copied from a heading.","their","71","76","","","","","",""
"g2-there-their-theyre-0372","THERE_THEIR_THEYRE","The caretaker unlocked the side entrance. Ari wrote quickly the lights went out they're the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","they're","80","87","","","","","",""
"g2-there-their-theyre-0004","THERE_THEIR_THEYRE","During art club, the tables stayed busy. they're tired about tomorrow's visit. Nobody changed the original wording.","they're","41","48","","","","","",""
"g2-there-their-theyre-0134","THERE_THEIR_THEYRE","The morning began with an unexpected puzzle. Maya left the sandwiches over There. No answer choices were visible.","There","75","80","","","","","",""
"g2-there-their-theyre-0026","THERE_THEIR_THEYRE","Sam left the project over there. The detail mattered to the whole story.","there","26","31","","","","","",""
"g2-there-their-theyre-0312","THERE_THEIR_THEYRE","Maybe they’re ... because the next page is missing. The surrounding paragraph remained available for review.","they’re","6","13","","","","","",""
"g2-there-their-theyre-0164","THERE_THEIR_THEYRE","During art club, the tables stayed busy. their happy about tomorrow's visit. A later paragraph changed the subject.","their","41","46","","","","","",""
"g2-there-their-theyre-0073","THERE_THEIR_THEYRE","A robin landed beside the chalk line. there is a garden beside the gate. The next page contained a different example.","there","38","43","","","","","",""
"g2-there-their-theyre-0299","THERE_THEIR_THEYRE","there helmets looked excited after the journey. A second reader interpreted the passage independently.","there","0","5","","","","","",""
"g2-there-their-theyre-0315","THERE_THEIR_THEYRE","Once the music ended, the hall became still. Maybe They're ... because the next page is missing. The surrounding paragraph remained available for review.","They're","51","58","","","","","",""
"g2-there-their-theyre-0182","THERE_THEIR_THEYRE","Ari left the blanket over they're. The class discussed why context mattered.","they're","26","33","","","","","",""
"g2-there-their-theyre-0368","THERE_THEIR_THEYRE","In the kitchen, a timer clicked twice. Maya wrote quickly the lights went out their the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","their","78","83","","","","","",""
"g2-there-their-theyre-0191","THERE_THEIR_THEYRE","After the long journey, nobody hurried. there rucksack looked delighted after the journey. The class discussed why context mattered.","there","40","45","","","","","",""
