"case_id","family","source_text","focus_surface","start_utf16","end_utf16","classification","intended_alternative","supported_construction_status","ambiguity_or_exclusion_reason","confidence","rationale"
"g2-your-youre-0314","YOUR_YOURE","The morning began with an unexpected puzzle. Maybe you're ... because the next page is missing. The surrounding paragraph remained available for review.","you're","51","57","","","","","",""
"g2-your-youre-0283","YOUR_YOURE","The rain stopped before the gate opened. you're notebook seems wet in this light. A second reader interpreted the passage independently.","you're","41","47","","","","","",""
"g2-your-youre-0056","YOUR_YOURE","The coach placed a clipboard on the bench. you’re tired enough to explain the choice. A partner checked the line once more.","you’re","43","49","","","","","",""
"g2-your-youre-0183","YOUR_YOURE","The rain stopped before the gate opened. You're notebook seems wet in this light. The class discussed why context mattered.","You're","41","47","","","","","",""
"g2-your-youre-0327","YOUR_YOURE","Before rehearsal, the group counted slowly. Ari copied “your” onto a vocabulary card. The short line came from an imperfect first draft.","your","56","60","","","","","",""
"g2-your-youre-0055","YOUR_YOURE","Once the music ended, the hall became still. your helmets seems wrong in this light. A partner checked the line once more.","your","45","49","","","","","",""
"g2-your-youre-0006","YOUR_YOURE","The note arrived on a windy Tuesday. you're ready enough to explain the choice. Nobody changed the original wording.","you're","37","43","","","","","",""
"g2-your-youre-0232","YOUR_YOURE","📝 The caretaker unlocked the side entrance. Your fragile enough to explain the choice. Weather and whether were discussed as an unrelated near-homophone pair.","Your","45","49","","","","","",""
"g2-your-youre-0103","YOUR_YOURE","The rain stopped before the gate opened. your pencils seems small in this light. The writer left the punctuation exactly as shown.","your","41","45","","","","","",""
"g2-your-youre-0394","YOUR_YOURE","The morning began with an unexpected puzzle. In the unseen picture, the label beside the arrow might be you're. The writer had not yet revised the response.","you're","104","110","","","","","",""
"g2-your-youre-0078","YOUR_YOURE","You’re right enough to explain the choice. The next page contained a different example.","You’re","0","6","","","","","",""
"g2-your-youre-0313","YOUR_YOURE","A robin landed beside the chalk line. Maybe your ... because the next page is missing. The surrounding paragraph remained available for review.","your","44","48","","","","","",""
"g2-your-youre-0348","YOUR_YOURE","📝 In the kitchen, a timer clicked twice. Without the missing ending, you're running could introduce more than one structure. The focus occurrence was not copied from a heading.","you're","70","76","","","","","",""
"g2-your-youre-0173","YOUR_YOURE","A robin landed beside the chalk line. you're tail seems tired in this light. A later paragraph changed the subject.","you're","38","44","","","","","",""
"g2-your-youre-0193","YOUR_YOURE","A robin landed beside the chalk line. you're team seems wrong in this light. The class discussed why context mattered.","you're","38","44","","","","","",""
"g2-your-youre-0206","YOUR_YOURE","The note arrived on a windy Tuesday. your small enough to explain the choice. The notebook also contained two unrelated spelling slips.","your","37","41","","","","","",""
"g2-your-youre-0274","YOUR_YOURE","The morning began with an unexpected puzzle. Your careful enough to explain the choice. The teacher preserved the learner's original phrasing.","Your","45","49","","","","","",""
"g2-your-youre-0122","YOUR_YOURE","After lunch, everyone returned quietly. you’re tired enough to explain the choice. No answer choices were visible.","you’re","40","46","","","","","",""
"g2-your-youre-0190","YOUR_YOURE","By the window, three plants leaned toward the light. Your silent enough to explain the choice. The class discussed why context mattered.","Your","53","57","","","","","",""
"g2-your-youre-0251","YOUR_YOURE","After the long journey, nobody hurried. you're hamster seems patient in this light. The author was describing a real event.","you're","40","46","","","","","",""
"g2-your-youre-0154","YOUR_YOURE","The morning began with an unexpected puzzle. your enormous enough to explain the choice. The sentence stood on its own in the draft.","your","45","49","","","","","",""
"g2-your-youre-0018","YOUR_YOURE","The science group compared yesterday's notes. youʼre kind enough to explain the choice. Nobody changed the original wording.","youʼre","46","52","","","","","",""
"g2-your-youre-0061","YOUR_YOURE","At sunrise, the class checked its plan. your house seems excited in this light. The next page contained a different example.","your","40","44","","","","","",""
"g2-your-youre-0231","YOUR_YOURE","After the long journey, nobody hurried. you're tickets seems right in this light. Weather and whether were discussed as an unrelated near-homophone pair.","you're","40","46","","","","","",""
"g2-your-youre-0182","YOUR_YOURE","your wrong enough to explain the choice. The class discussed why context mattered.","your","0","4","","","","","",""
"g2-your-youre-0014","YOUR_YOURE","The morning began with an unexpected puzzle. you're heavy enough to explain the choice. Nobody changed the original wording.","you're","45","51","","","","","",""
"g2-your-youre-0091","YOUR_YOURE","your rucksack seems delighted in this light. Everyone understood the surrounding scene.","your","0","4","","","","","",""
"g2-your-youre-0341","YOUR_YOURE","At sunrise, the class checked its plan. Without the missing ending, your running could introduce more than one structure. The focus occurrence was not copied from a heading.","your","68","72","","","","","",""
"g2-your-youre-0216","YOUR_YOURE","The coach placed a clipboard on the bench. your happy enough to explain the choice. The notebook also contained two unrelated spelling slips.","your","43","47","","","","","",""
"g2-your-youre-0048","YOUR_YOURE","In the kitchen, a timer clicked twice. you're small enough to explain the choice. A partner checked the line once more.","you're","39","45","","","","","",""
"g2-your-youre-0293","YOUR_YOURE","A robin landed beside the chalk line. you're teacher seems wrong in this light. A second reader interpreted the passage independently.","you're","38","44","","","","","",""
"g2-your-youre-0392","YOUR_YOURE","The caretaker unlocked the side entrance. In the unseen picture, the label beside the arrow might be You're. The writer had not yet revised the response.","You're","101","107","","","","","",""
"g2-your-youre-0215","YOUR_YOURE","Once the music ended, the hall became still. you're bicycles seems awake in this light. The notebook also contained two unrelated spelling slips.","you're","45","51","","","","","",""
"g2-your-youre-0315","YOUR_YOURE","Once the music ended, the hall became still. Maybe Your ... because the next page is missing. The surrounding paragraph remained available for review.","Your","51","55","","","","","",""
"g2-your-youre-0291","YOUR_YOURE","After the long journey, nobody hurried. you're pencils seems awake in this light. A second reader interpreted the passage independently.","you're","40","46","","","","","",""
"g2-your-youre-0142","YOUR_YOURE","After lunch, everyone returned quietly. you're excited enough to explain the choice. The sentence stood on its own in the draft.","you're","40","46","","","","","",""
"g2-your-youre-0200","YOUR_YOURE","The final clue appeared beneath a blue card. your tired enough to explain the choice. The class discussed why context mattered.","your","45","49","","","","","",""
"g2-your-youre-0374","YOUR_YOURE","The morning began with an unexpected puzzle. Noah wrote quickly the lights went out you're the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","you're","84","90","","","","","",""
"g2-your-youre-0001","YOUR_YOURE","At sunrise, the class checked its plan. Your book seems happy in this light. Nobody changed the original wording.","Your","40","44","","","","","",""
"g2-your-youre-0378","YOUR_YOURE","The science group compared yesterday's notes. Esme wrote quickly the lights went out You’re the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","You’re","85","91","","","","","",""
"g2-your-youre-0175","YOUR_YOURE","Once the music ended, the hall became still. you're blanket seems careful in this light. A later paragraph changed the subject.","you're","45","51","","","","","",""
"g2-your-youre-0080","YOUR_YOURE","The final clue appeared beneath a blue card. you're wet enough to explain the choice. The next page contained a different example.","you're","45","51","","","","","",""
"g2-your-youre-0034","YOUR_YOURE","The morning began with an unexpected puzzle. you’re curious enough to explain the choice. The detail mattered to the whole story.","you’re","45","51","","","","","",""
"g2-your-youre-0033","YOUR_YOURE","A robin landed beside the chalk line. your garden seems curious in this light. The detail mattered to the whole story.","your","38","42","","","","","",""
"g2-your-youre-0090","YOUR_YOURE","By the window, three plants leaned toward the light. you're wrong enough to explain the choice. Everyone understood the surrounding scene.","you're","53","59","","","","","",""
"g2-your-youre-0152","YOUR_YOURE","The caretaker unlocked the side entrance. your fast enough to explain the choice. The sentence stood on its own in the draft.","your","42","46","","","","","",""
"g2-your-youre-0130","YOUR_YOURE","you're careful enough to explain the choice. No answer choices were visible.","you're","0","6","","","","","",""
"g2-your-youre-0366","YOUR_YOURE","The note arrived on a windy Tuesday. Omar wrote quickly the lights went out you're the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","you're","76","82","","","","","",""
"g2-your-youre-0110","YOUR_YOURE","By the window, three plants leaned toward the light. you're kind enough to explain the choice. The writer left the punctuation exactly as shown.","you're","53","59","","","","","",""
"g2-your-youre-0272","YOUR_YOURE","The caretaker unlocked the side entrance. your friendly enough to explain the choice. The teacher preserved the learner's original phrasing.","your","42","46","","","","","",""
"g2-your-youre-0389","YOUR_YOURE","The youngest pupil reread the instructions. In the unseen picture, the label beside the arrow might be your. The writer had not yet revised the response.","your","103","107","","","","","",""
"g2-your-youre-0323","YOUR_YOURE","The rain stopped before the gate opened. Esme copied “your” onto a vocabulary card. The short line came from an imperfect first draft.","your","54","58","","","","","",""
"g2-your-youre-0155","YOUR_YOURE","Once the music ended, the hall became still. You’re helmets seems wrong in this light. The sentence stood on its own in the draft.","You’re","45","51","","","","","",""
"g2-your-youre-0233","YOUR_YOURE","A robin landed beside the chalk line. you're bag seems curious in this light. Weather and whether were discussed as an unrelated near-homophone pair.","you're","38","44","","","","","",""
"g2-your-youre-0083","YOUR_YOURE","The rain stopped before the gate opened. your sandwiches seems wet in this light. Everyone understood the surrounding scene.","your","41","45","","","","","",""
"g2-your-youre-0039","YOUR_YOURE","your notebook seems useful in this light. The detail mattered to the whole story.","your","0","4","","","","","",""
"g2-your-youre-0324","YOUR_YOURE","During art club, the tables stayed busy. Maya copied “you're” onto a vocabulary card. The short line came from an imperfect first draft.","you're","54","60","","","","","",""
"g2-your-youre-0350","YOUR_YOURE","By the window, three plants leaned toward the light. Without the missing ending, You're running could introduce more than one structure. The focus occurrence was not copied from a heading.","You're","81","87","","","","","",""
"g2-your-youre-0145","YOUR_YOURE","📝 A bell sounded across the empty yard. your book seems heavy in this light. The sentence stood on its own in the draft.","your","41","45","","","","","",""
"g2-your-youre-0343","YOUR_YOURE","The rain stopped before the gate opened. Without the missing ending, Your running could introduce more than one structure. The focus occurrence was not copied from a heading.","Your","69","73","","","","","",""
"g2-your-youre-0222","YOUR_YOURE","A margin note mentioned “your” as a word form. After lunch, everyone returned quietly. your right enough to explain the choice. Weather and whether were discussed as an unrelated near-homophone pair.","your","87","91","","","","","",""
"g2-your-youre-0364","YOUR_YOURE","Luca wrote quickly the lights went out You're the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","You're","39","45","","","","","",""
"g2-your-youre-0117","YOUR_YOURE","your coat seems wrong in this light. The writer left the punctuation exactly as shown.","your","0","4","","","","","",""
"g2-your-youre-0259","YOUR_YOURE","A margin note mentioned “you're” as a word form. A small crowd waited near the noticeboard. you're bicycles seems cold in this light. The author was describing a real event.","you're","92","98","","","","","",""
"g2-your-youre-0310","YOUR_YOURE","By the window, three plants leaned toward the light. Maybe you're ... because the next page is missing. The surrounding paragraph remained available for review.","you're","59","65","","","","","",""
"g2-your-youre-0132","YOUR_YOURE","The caretaker unlocked the side entrance. you're wet enough to explain the choice. No answer choices were visible.","you're","42","48","","","","","",""
"g2-your-youre-0261","YOUR_YOURE","📝 At sunrise, the class checked its plan. you're coat seems excited in this light. The teacher preserved the learner's original phrasing.","you're","43","49","","","","","",""
"g2-your-youre-0213","YOUR_YOURE","A robin landed beside the chalk line. you're toy seems patient in this light. The notebook also contained two unrelated spelling slips.","you're","38","44","","","","","",""
"g2-your-youre-0249","YOUR_YOURE","The youngest pupil reread the instructions. you're book seems kind in this light. The author was describing a real event.","you're","44","50","","","","","",""
"g2-your-youre-0286","YOUR_YOURE","your excited enough to explain the choice. A second reader interpreted the passage independently.","your","0","4","","","","","",""
"g2-your-youre-0386","YOUR_YOURE","The note arrived on a windy Tuesday. In the unseen picture, the label beside the arrow might be youʼre. The writer had not yet revised the response.","youʼre","96","102","","","","","",""
"g2-your-youre-0375","YOUR_YOURE","Once the music ended, the hall became still. Luca wrote quickly the lights went out your the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","your","84","88","","","","","",""
"g2-your-youre-0010","YOUR_YOURE","By the window, three plants leaned toward the light. you're enormous enough to explain the choice. Nobody changed the original wording.","you're","53","59","","","","","",""
"g2-your-youre-0383","YOUR_YOURE","The rain stopped before the gate opened. In the unseen picture, the label beside the arrow might be your. The writer had not yet revised the response.","your","100","104","","","","","",""
"g2-your-youre-0102","YOUR_YOURE","After lunch, everyone returned quietly. you're friendly enough to explain the choice. The writer left the punctuation exactly as shown.","you're","40","46","","","","","",""
"g2-your-youre-0119","YOUR_YOURE","A small crowd waited near the noticeboard. your project seems silent in this light. The writer left the punctuation exactly as shown.","your","43","47","","","","","",""
"g2-your-youre-0133","YOUR_YOURE","A robin landed beside the chalk line. your answer seems curious in this light. No answer choices were visible.","your","38","42","","","","","",""
"g2-your-youre-0044","YOUR_YOURE","During art club, the tables stayed busy. you're kind enough to explain the choice. A partner checked the line once more.","you're","41","47","","","","","",""
"g2-your-youre-0074","YOUR_YOURE","A margin note mentioned “you're” as a word form. The morning began with an unexpected puzzle. you're fast enough to explain the choice. The next page contained a different example.","you're","94","100","","","","","",""
"g2-your-youre-0180","YOUR_YOURE","The final clue appeared beneath a blue card. your friendly enough to explain the choice. A later paragraph changed the subject.","your","45","49","","","","","",""
"g2-your-youre-0099","YOUR_YOURE","A small crowd waited near the noticeboard. Your helmets seems excited in this light. Everyone understood the surrounding scene.","Your","43","47","","","","","",""
"g2-your-youre-0380","YOUR_YOURE","The final clue appeared beneath a blue card. Leo wrote quickly the lights went out you're the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","you're","83","89","","","","","",""
"g2-your-youre-0302","YOUR_YOURE","After lunch, everyone returned quietly. Maybe you're ... because the next page is missing. The surrounding paragraph remained available for review.","you're","46","52","","","","","",""
"g2-your-youre-0263","YOUR_YOURE","The rain stopped before the gate opened. you're project seems happy in this light. The teacher preserved the learner's original phrasing.","you're","41","47","","","","","",""
"g2-your-youre-0111","YOUR_YOURE","A margin note mentioned “your” as a word form. After the long journey, nobody hurried. your shells seems kind in this light. The writer left the punctuation exactly as shown.","your","87","91","","","","","",""
"g2-your-youre-0300","YOUR_YOURE","The final clue appeared beneath a blue card. your right enough to explain the choice. A second reader interpreted the passage independently.","your","45","49","","","","","",""
"g2-your-youre-0201","YOUR_YOURE","At sunrise, the class checked its plan. you're teacher seems happy in this light. The notebook also contained two unrelated spelling slips.","you're","40","46","","","","","",""
"g2-your-youre-0244","YOUR_YOURE","During art club, the tables stayed busy. your curious enough to explain the choice. The author was describing a real event.","your","41","45","","","","","",""
"g2-your-youre-0397","YOUR_YOURE","Just before dusk, the clouds turned orange. In the unseen picture, the label beside the arrow might be your. The writer had not yet revised the response.","your","103","107","","","","","",""
"g2-your-youre-0043","YOUR_YOURE","The rain stopped before the gate opened. Your tickets seems brilliant in this light. A partner checked the line once more.","Your","41","45","","","","","",""
"g2-your-youre-0298","YOUR_YOURE","The science group compared yesterday's notes. your enormous enough to explain the choice. A second reader interpreted the passage independently.","your","46","50","","","","","",""
"g2-your-youre-0077","YOUR_YOURE","Just before dusk, the clouds turned orange. your dog seems useful in this light. The next page contained a different example.","your","44","48","","","","","",""
"g2-your-youre-0322","YOUR_YOURE","After lunch, everyone returned quietly. Omar copied “You're” onto a vocabulary card. The short line came from an imperfect first draft.","You're","53","59","","","","","",""
"g2-your-youre-0226","YOUR_YOURE","The note arrived on a windy Tuesday. your delighted enough to explain the choice. Weather and whether were discussed as an unrelated near-homophone pair.","your","37","41","","","","","",""
"g2-your-youre-0129","YOUR_YOURE","The youngest pupil reread the instructions. your dog seems delighted in this light. No answer choices were visible.","your","44","48","","","","","",""
"g2-your-youre-0325","YOUR_YOURE","Nia copied “your” onto a vocabulary card. The short line came from an imperfect first draft.","your","12","16","","","","","",""
"g2-your-youre-0187","YOUR_YOURE","Before rehearsal, the group counted slowly. you're tickets seems ready in this light. The class discussed why context mattered.","you're","44","50","","","","","",""
"g2-your-youre-0070","YOUR_YOURE","By the window, three plants leaned toward the light. you're nervous enough to explain the choice. The next page contained a different example.","you're","53","59","","","","","",""
"g2-your-youre-0192","YOUR_YOURE","The caretaker unlocked the side entrance. your small enough to explain the choice. The class discussed why context mattered.","your","42","46","","","","","",""
"g2-your-youre-0159","YOUR_YOURE","A small crowd waited near the noticeboard. you're bicycles seems cold in this light. The sentence stood on its own in the draft.","you're","43","49","","","","","",""
"g2-your-youre-0115","YOUR_YOURE","Once the music ended, the hall became still. your bicycles seems awake in this light. The writer left the punctuation exactly as shown.","your","45","49","","","","","",""
"g2-your-youre-0199","YOUR_YOURE","A small crowd waited near the noticeboard. you’re helmets seems excited in this light. The class discussed why context mattered.","you’re","43","49","","","","","",""
"g2-your-youre-0011","YOUR_YOURE","After the long journey, nobody hurried. your helmets seems kind in this light. Nobody changed the original wording.","your","40","44","","","","","",""
"g2-your-youre-0238","YOUR_YOURE","The science group compared yesterday's notes. your awake enough to explain the choice. Weather and whether were discussed as an unrelated near-homophone pair.","your","46","50","","","","","",""
"g2-your-youre-0072","YOUR_YOURE","The caretaker unlocked the side entrance. you're happy enough to explain the choice. The next page contained a different example.","you're","42","48","","","","","",""
"g2-your-youre-0150","YOUR_YOURE","By the window, three plants leaned toward the light. you're ready enough to explain the choice. The sentence stood on its own in the draft.","you're","53","59","","","","","",""
"g2-your-youre-0245","YOUR_YOURE","A bell sounded across the empty yard. you're team seems heavy in this light. The author was describing a real event.","you're","38","44","","","","","",""
"g2-your-youre-0349","YOUR_YOURE","The youngest pupil reread the instructions. Without the missing ending, your running could introduce more than one structure. The focus occurrence was not copied from a heading.","your","72","76","","","","","",""
"g2-your-youre-0095","YOUR_YOURE","Once the music ended, the hall became still. your notebook seems curious in this light. Everyone understood the surrounding scene.","your","45","49","","","","","",""
"g2-your-youre-0185","YOUR_YOURE","A margin note mentioned “you're” as a word form. A bell sounded across the empty yard. you're answer seems enormous in this light. The class discussed why context mattered.","you're","87","93","","","","","",""
"g2-your-youre-0053","YOUR_YOURE","A robin landed beside the chalk line. your book seems awake in this light. A partner checked the line once more.","your","38","42","","","","","",""
"g2-your-youre-0280","YOUR_YOURE","The final clue appeared beneath a blue card. your nervous enough to explain the choice. The teacher preserved the learner's original phrasing.","your","45","49","","","","","",""
"g2-your-youre-0017","YOUR_YOURE","Just before dusk, the clouds turned orange. your toy seems wrong in this light. Nobody changed the original wording.","your","44","48","","","","","",""
"g2-your-youre-0126","YOUR_YOURE","The note arrived on a windy Tuesday. you're fast enough to explain the choice. No answer choices were visible.","you're","37","43","","","","","",""
"g2-your-youre-0037","YOUR_YOURE","A margin note mentioned “your” as a word form. Just before dusk, the clouds turned orange. your bag seems careful in this light. The detail mattered to the whole story.","your","91","95","","","","","",""
"g2-your-youre-0309","YOUR_YOURE","The youngest pupil reread the instructions. Maybe your ... because the next page is missing. The surrounding paragraph remained available for review.","your","50","54","","","","","",""
"g2-your-youre-0243","YOUR_YOURE","The rain stopped before the gate opened. you’re helmets seems nervous in this light. The author was describing a real event.","you’re","41","47","","","","","",""
"g2-your-youre-0264","YOUR_YOURE","During art club, the tables stayed busy. your cold enough to explain the choice. The teacher preserved the learner's original phrasing.","your","41","45","","","","","",""
"g2-your-youre-0058","YOUR_YOURE","📝 The science group compared yesterday's notes. you're brilliant enough to explain the choice. A partner checked the line once more.","you're","49","55","","","","","",""
"g2-your-youre-0172","YOUR_YOURE","The caretaker unlocked the side entrance. your useful enough to explain the choice. A later paragraph changed the subject.","your","42","46","","","","","",""
"g2-your-youre-0121","YOUR_YOURE","At sunrise, the class checked its plan. your tail seems wet in this light. No answer choices were visible.","your","40","44","","","","","",""
"g2-your-youre-0267","YOUR_YOURE","Before rehearsal, the group counted slowly. You're lantern seems delighted in this light. The teacher preserved the learner's original phrasing.","You're","44","50","","","","","",""
"g2-your-youre-0290","YOUR_YOURE","📝 By the window, three plants leaned toward the light. your wet enough to explain the choice. A second reader interpreted the passage independently.","your","56","60","","","","","",""
"g2-your-youre-0393","YOUR_YOURE","A robin landed beside the chalk line. In the unseen picture, the label beside the arrow might be your. The writer had not yet revised the response.","your","97","101","","","","","",""
"g2-your-youre-0096","YOUR_YOURE","The coach placed a clipboard on the bench. you're kind enough to explain the choice. Everyone understood the surrounding scene.","you're","43","49","","","","","",""
"g2-your-youre-0373","YOUR_YOURE","A robin landed beside the chalk line. Iris wrote quickly the lights went out your the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","your","77","81","","","","","",""
"g2-your-youre-0227","YOUR_YOURE","Before rehearsal, the group counted slowly. you're sandwiches seems fast in this light. Weather and whether were discussed as an unrelated near-homophone pair.","you're","44","50","","","","","",""
"g2-your-youre-0135","YOUR_YOURE","Once the music ended, the hall became still. your rucksack seems tired in this light. No answer choices were visible.","your","45","49","","","","","",""
"g2-your-youre-0162","YOUR_YOURE","After lunch, everyone returned quietly. Your kind enough to explain the choice. A later paragraph changed the subject.","Your","40","44","","","","","",""
"g2-your-youre-0294","YOUR_YOURE","The morning began with an unexpected puzzle. your ready enough to explain the choice. A second reader interpreted the passage independently.","your","45","49","","","","","",""
"g2-your-youre-0344","YOUR_YOURE","During art club, the tables stayed busy. Without the missing ending, you're running could introduce more than one structure. The focus occurrence was not copied from a heading.","you're","69","75","","","","","",""
"g2-your-youre-0062","YOUR_YOURE","After lunch, everyone returned quietly. you're small enough to explain the choice. The next page contained a different example.","you're","40","46","","","","","",""
"g2-your-youre-0151","YOUR_YOURE","After the long journey, nobody hurried. you're hamster seems patient in this light. The sentence stood on its own in the draft.","you're","40","46","","","","","",""
"g2-your-youre-0184","YOUR_YOURE","During art club, the tables stayed busy. your patient enough to explain the choice. The class discussed why context mattered.","your","41","45","","","","","",""
"g2-your-youre-0281","YOUR_YOURE","At sunrise, the class checked its plan. You're friend seems brilliant in this light. A second reader interpreted the passage independently.","You're","40","46","","","","","",""
"g2-your-youre-0335","YOUR_YOURE","Once the music ended, the hall became still. Maya copied “your” onto a vocabulary card. The short line came from an imperfect first draft.","your","58","62","","","","","",""
"g2-your-youre-0031","YOUR_YOURE","After the long journey, nobody hurried. your blanket seems right in this light. The detail mattered to the whole story.","your","40","44","","","","","",""
"g2-your-youre-0179","YOUR_YOURE","A small crowd waited near the noticeboard. you're lantern seems friendly in this light. A later paragraph changed the subject.","you're","43","49","","","","","",""
"g2-your-youre-0113","YOUR_YOURE","A robin landed beside the chalk line. Your house seems patient in this light. The writer left the punctuation exactly as shown.","Your","38","42","","","","","",""
"g2-your-youre-0399","YOUR_YOURE","A small crowd waited near the noticeboard. In the unseen picture, the label beside the arrow might be Your. The writer had not yet revised the response.","Your","102","106","","","","","",""
"g2-your-youre-0230","YOUR_YOURE","By the window, three plants leaned toward the light. your happy enough to explain the choice. Weather and whether were discussed as an unrelated near-homophone pair.","your","53","57","","","","","",""
"g2-your-youre-0379","YOUR_YOURE","A small crowd waited near the noticeboard. Maya wrote quickly the lights went out your the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","your","82","86","","","","","",""
"g2-your-youre-0363","YOUR_YOURE","The rain stopped before the gate opened. Noah wrote quickly the lights went out your the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","your","80","84","","","","","",""
"g2-your-youre-0082","YOUR_YOURE","After lunch, everyone returned quietly. you're delighted enough to explain the choice. Everyone understood the surrounding scene.","you're","40","46","","","","","",""
"g2-your-youre-0066","YOUR_YOURE","The note arrived on a windy Tuesday. you're heavy enough to explain the choice. The next page contained a different example.","you're","37","43","","","","","",""
"g2-your-youre-0352","YOUR_YOURE","The caretaker unlocked the side entrance. Without the missing ending, youʼre running could introduce more than one structure. The focus occurrence was not copied from a heading.","youʼre","70","76","","","","","",""
"g2-your-youre-0007","YOUR_YOURE","Before rehearsal, the group counted slowly. your hamster seems heavy in this light. Nobody changed the original wording.","your","44","48","","","","","",""
"g2-your-youre-0311","YOUR_YOURE","After the long journey, nobody hurried. Maybe your ... because the next page is missing. The surrounding paragraph remained available for review.","your","46","50","","","","","",""
"g2-your-youre-0127","YOUR_YOURE","Before rehearsal, the group counted slowly. Your sandwiches seems fast in this light. No answer choices were visible.","Your","44","48","","","","","",""
"g2-your-youre-0207","YOUR_YOURE","Before rehearsal, the group counted slowly. you're project seems heavy in this light. The notebook also contained two unrelated spelling slips.","you're","44","50","","","","","",""
"g2-your-youre-0270","YOUR_YOURE","By the window, three plants leaned toward the light. your fast enough to explain the choice. The teacher preserved the learner's original phrasing.","your","53","57","","","","","",""
"g2-your-youre-0353","YOUR_YOURE","A robin landed beside the chalk line. Without the missing ending, your running could introduce more than one structure. The focus occurrence was not copied from a heading.","your","66","70","","","","","",""
"g2-your-youre-0225","YOUR_YOURE","A bell sounded across the empty yard. You're tail seems ready in this light. Weather and whether were discussed as an unrelated near-homophone pair.","You're","38","44","","","","","",""
"g2-your-youre-0367","YOUR_YOURE","Before rehearsal, the group counted slowly. Esme wrote quickly the lights went out your the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","your","83","87","","","","","",""
"g2-your-youre-0156","YOUR_YOURE","your right enough to explain the choice. The sentence stood on its own in the draft.","your","0","4","","","","","",""
"g2-your-youre-0118","YOUR_YOURE","The science group compared yesterday's notes. you're patient enough to explain the choice. The writer left the punctuation exactly as shown.","you're","46","52","","","","","",""
"g2-your-youre-0289","YOUR_YOURE","The youngest pupil reread the instructions. you're book seems patient in this light. A second reader interpreted the passage independently.","you're","44","50","","","","","",""
"g2-your-youre-0351","YOUR_YOURE","Without the missing ending, your running could introduce more than one structure. The focus occurrence was not copied from a heading.","your","28","32","","","","","",""
"g2-your-youre-0197","YOUR_YOURE","Just before dusk, the clouds turned orange. You're book seems cold in this light. The class discussed why context mattered.","You're","44","50","","","","","",""
"g2-your-youre-0166","YOUR_YOURE","The note arrived on a windy Tuesday. your fragile enough to explain the choice. A later paragraph changed the subject.","your","37","41","","","","","",""
"g2-your-youre-0312","YOUR_YOURE","Maybe you’re ... because the next page is missing. The surrounding paragraph remained available for review.","you’re","6","12","","","","","",""
"g2-your-youre-0168","YOUR_YOURE","In the kitchen, a timer clicked twice. your wrong enough to explain the choice. A later paragraph changed the subject.","your","39","43","","","","","",""
"g2-your-youre-0189","YOUR_YOURE","The youngest pupil reread the instructions. you're friend seems fast in this light. The class discussed why context mattered.","you're","44","50","","","","","",""
"g2-your-youre-0004","YOUR_YOURE","During art club, the tables stayed busy. you're delighted enough to explain the choice. Nobody changed the original wording.","you're","41","47","","","","","",""
"g2-your-youre-0169","YOUR_YOURE","You're dog seems right in this light. A later paragraph changed the subject.","You're","0","6","","","","","",""
"g2-your-youre-0047","YOUR_YOURE","Before rehearsal, the group counted slowly. your rucksack seems enormous in this light. A partner checked the line once more.","your","44","48","","","","","",""
"g2-your-youre-0194","YOUR_YOURE","The morning began with an unexpected puzzle. your friendly enough to explain the choice. The class discussed why context mattered.","your","45","49","","","","","",""
"g2-your-youre-0387","YOUR_YOURE","Before rehearsal, the group counted slowly. In the unseen picture, the label beside the arrow might be your. The writer had not yet revised the response.","your","103","107","","","","","",""
"g2-your-youre-0370","YOUR_YOURE","A margin note mentioned “you're” as a word form. By the window, three plants leaned toward the light. Nia wrote quickly the lights went out you're the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","you're","140","146","","","","","",""
"g2-your-youre-0369","YOUR_YOURE","The youngest pupil reread the instructions. Leo wrote quickly the lights went out your the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","your","82","86","","","","","",""
"g2-your-youre-0041","YOUR_YOURE","At sunrise, the class checked its plan. your answer seems friendly in this light. A partner checked the line once more.","your","40","44","","","","","",""
"g2-your-youre-0336","YOUR_YOURE","The coach placed a clipboard on the bench. Leo copied “You're” onto a vocabulary card. The short line came from an imperfect first draft.","You're","55","61","","","","","",""
"g2-your-youre-0178","YOUR_YOURE","The science group compared yesterday's notes. your curious enough to explain the choice. A later paragraph changed the subject.","your","46","50","","","","","",""
"g2-your-youre-0025","YOUR_YOURE","A bell sounded across the empty yard. your dog seems ready in this light. The detail mattered to the whole story.","your","38","42","","","","","",""
"g2-your-youre-0038","YOUR_YOURE","The science group compared yesterday's notes. you're wrong enough to explain the choice. The detail mattered to the whole story.","you're","46","52","","","","","",""
"g2-your-youre-0269","YOUR_YOURE","The youngest pupil reread the instructions. you're garden seems right in this light. The teacher preserved the learner's original phrasing.","you're","44","50","","","","","",""
