word_key,syllables,phoneme_hint,grapheme_notes,stress_pattern,has_schwa,morphemes,morphology_notes,irregularity_notes,source_category,source_name,source_url,source_licence,source_use_note,confidence,review_status,pronunciation_review,morphology_review,british_english_review,final_decision,reviewed_by,reviewed_at,review_notes
responsible_en_gb,4,/ɹɪspˈɒnsəbəl/,,unstressed-primary-unstressed-unstressed,TRUE,{(responsible)},MorphoLex-en exact candidate: {(responsible)}; POS=JJ.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
advice_en_gb,2,/ɐdvˈaɪs/,,unstressed-primary,FALSE,{(advice)},MorphoLex-en exact candidate: {(advice)}; POS=NN.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
truly_en_gb,2,/tɹˈuːli/,,primary-unstressed,FALSE,{(true)}>ly>,MorphoLex-en exact candidate: {(true)}>ly>; POS=RB.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
environment_en_gb,4,/ɛnvˈaɪɹənmənt/,,unstressed-primary-unstressed-unstressed,TRUE,{(environ)}>ment>,MorphoLex-en exact candidate: {(environ)}>ment>; POS=NN.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
nine_en_gb,1,/nˈaɪn/,,primary,FALSE,{(nine)},MorphoLex-en exact candidate: {(nine)}; POS=minor|NN.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
saturday_en_gb,3,S AE1 T ER0 D IY0,,primary-unstressed-unstressed,TRUE,{(satur)(day)},MorphoLex-en exact candidate: {(satur)(day)}; POS=NN.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,low,in_review,in_review,in_review,in_review,in_review,,,
hall_en_gb,1,/hˈɔːl/,,primary,FALSE,{(hall)},MorphoLex-en exact candidate: {(hall)}; POS=NN.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
therefore_en_gb,2,/ðˈeəfɔː/,,primary-secondary,FALSE,{(there)}{(fore)},MorphoLex-en exact candidate: {(there)}{(fore)}; POS=RB.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
weather_en_gb,2,/wˈɛðɐ/,,primary-unstressed,TRUE,{(weather)},MorphoLex-en exact candidate: {(weather)}; POS=NN|VB.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
application_en_gb,4,/ˌæplɪkˈeɪʃən/,,secondary-unstressed-primary-unstressed,TRUE,{(applicate)}>ion>,MorphoLex-en exact candidate: {(applicate)}>ion>; POS=NN.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
evening_en_gb,2,IY1 V N IH0 NG,,primary-unstressed,FALSE,{(evening)},MorphoLex-en exact candidate: {(evening)}; POS=NN.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,low,in_review,in_review,in_review,in_review,in_review,,,
offered_en_gb,2,/ˈɒfəd/,,primary-unstressed,TRUE,{(offer)},MorphoLex-en exact candidate: {(offer)}; POS=VB.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
who_s_en_gb,1,HH UW1 Z,,primary,FALSE,{(who)},MorphoLex-en exact candidate: {(who)}; POS=encl.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,low,in_review,in_review,in_review,in_review,in_review,,,
ride_en_gb,1,/ɹˈaɪd/,,primary,FALSE,{(ride)},MorphoLex-en exact candidate: {(ride)}; POS=NN|VB.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
slow_en_gb,1,/slˈəʊ/,,primary,FALSE,{(slow)},MorphoLex-en exact candidate: {(slow)}; POS=JJ|VB|NN.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
appear_en_gb,2,/ɐpˈiə/,,unstressed-primary,TRUE,{(appear)},MorphoLex-en exact candidate: {(appear)}; POS=VB.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
accept_en_gb,2,/ɐksˈɛpt/,,unstressed-primary,FALSE,{(accept)},MorphoLex-en exact candidate: {(accept)}; POS=VB.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
distance_en_gb,2,/dˈɪstəns/,,primary-unstressed,TRUE,{(distance)},MorphoLex-en exact candidate: {(distance)}; POS=NN|VB.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
species_en_gb,2,/spˈiːsiːz/,,primary-unstressed,FALSE,{(species)},MorphoLex-en exact candidate: {(species)}; POS=NN|minor.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
engine_en_gb,2,/ˈɛndʒɪn/,,primary-unstressed,TRUE,{(engine)},MorphoLex-en exact candidate: {(engine)}; POS=NN.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
everybody_en_gb,4,/ˈɛvɹɪbˌɒdi/,,primary-unstressed-secondary-unstressed,FALSE,{(every)(body)},MorphoLex-en exact candidate: {(every)(body)}; POS=NN.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
worry_en_gb,2,/wˈʌɹi/,,primary-unstressed,FALSE,{(worry)},MorphoLex-en exact candidate: {(worry)}; POS=VB|NN.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
begin_en_gb,2,/bɪɡˈɪn/,,unstressed-primary,FALSE,{(begin)},MorphoLex-en exact candidate: {(begin)}; POS=VB|NN.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
count_en_gb,1,/kˈaʊnt/,,primary,FALSE,{(count)},MorphoLex-en exact candidate: {(count)}; POS=NN|VB.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
mouth_en_gb,1,M AW1 TH,,primary,FALSE,{(mouth)},MorphoLex-en exact candidate: {(mouth)}; POS=NN.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,low,in_review,in_review,in_review,in_review,in_review,,,
covered_en_gb,2,/kˈʌvəd/,,primary-unstressed,TRUE,{(cover)},MorphoLex-en exact candidate: {(cover)}; POS=VB|JJ.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
missed_en_gb,1,/mˈɪst/,,primary,FALSE,{(miss)},MorphoLex-en exact candidate: {(miss)}; POS=VB|JJ.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
metal_en_gb,2,/mˈɛtəl/,,primary-unstressed,TRUE,{(metal)},MorphoLex-en exact candidate: {(metal)}; POS=NN.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
shouldn_t_en_gb,2,SH UH1 D AH0 N T,,primary-unstressed,TRUE,{(should)},MorphoLex-en exact candidate: {(should)}; POS=encl.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,low,in_review,in_review,in_review,in_review,in_review,,,
target_en_gb,2,/tˈɑːɡɪt/,,primary-unstressed,TRUE,{(target)},MorphoLex-en exact candidate: {(target)}; POS=NN|VB.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
fashion_en_gb,2,/fˈæʃən/,,primary-unstressed,TRUE,{(fashion)},MorphoLex-en exact candidate: {(fashion)}; POS=NN|VB.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
waste_en_gb,1,/wˈeɪst/,,primary,FALSE,{(waste)},MorphoLex-en exact candidate: {(waste)}; POS=NN|VB|JJ.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
apply_en_gb,2,AH0 P L AY1,,unstressed-primary,TRUE,{(apply)},MorphoLex-en exact candidate: {(apply)}; POS=VB.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,low,in_review,in_review,in_review,in_review,in_review,,,
weird_en_gb,1,/wˈiəd/,,primary,FALSE,{(weird)},MorphoLex-en exact candidate: {(weird)}; POS=JJ|NN.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
monday_en_gb,2,M AH1 N D IY0,,primary-unstressed,FALSE,{(mon)(day)},MorphoLex-en exact candidate: {(mon)(day)}; POS=NN.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,low,in_review,in_review,in_review,in_review,in_review,,,
happening_en_gb,3,/hˈæpənɪŋ/,,primary-unstressed-unstressed,TRUE,{(happen)},MorphoLex-en exact candidate: {(happen)}; POS=VB|NN|JJ.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
strength_en_gb,1,/stɹˈɛŋθ/,,primary,FALSE,{(strength)},MorphoLex-en exact candidate: {(strength)}; POS=NN.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
television_en_gb,4,/tˈɛlɪvˌɪʒən/,,primary-unstressed-secondary-unstressed,TRUE,{(tele)(vis)>ion>},MorphoLex-en exact candidate: {(tele)(vis)>ion>}; POS=NN.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
improve_en_gb,2,/ɪmpɹˈuːv/,,secondary-primary,FALSE,{(improve)},MorphoLex-en exact candidate: {(improve)}; POS=VB|NN.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
correct_en_gb,2,/kəɹˈɛkt/,,unstressed-primary,TRUE,{(correct)},MorphoLex-en exact candidate: {(correct)}; POS=JJ|VB|NN.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
trouble_en_gb,2,/tɹˈʌbəl/,,primary-unstressed,TRUE,{(trouble)},MorphoLex-en exact candidate: {(trouble)}; POS=NN|VB.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
wood_en_gb,1,/wˈʊd/,,primary,FALSE,{(wood)},MorphoLex-en exact candidate: {(wood)}; POS=NN.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
decide_en_gb,2,/dɪsˈaɪd/,,secondary-primary,FALSE,{(decide)},MorphoLex-en exact candidate: {(decide)}; POS=VB.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
lucky_en_gb,2,/lˈʌki/,,primary-unstressed,FALSE,{(luck)}>y>,MorphoLex-en exact candidate: {(luck)}>y>; POS=JJ|NN.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
possibly_en_gb,3,/pˈɒsəbli/,,primary-unstressed-unstressed,TRUE,{(possible)}>y>,MorphoLex-en exact candidate: {(possible)}>y>; POS=RB.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
dear_en_gb,1,/dˈiə/,,primary,FALSE,{(dear)},MorphoLex-en exact candidate: {(dear)}; POS=JJ|NN|minor.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
length_en_gb,1,/lˈɛŋθ/,,primary,FALSE,{(length)},MorphoLex-en exact candidate: {(length)}; POS=NN.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
patient_en_gb,2,/pˈeɪʃənt/,,primary-unstressed,TRUE,{(patient)},MorphoLex-en exact candidate: {(patient)}; POS=JJ.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
they_ve_en_gb,1,DH EY1 V,,primary,FALSE,{(they)},MorphoLex-en exact candidate: {(they)}; POS=encl.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,low,in_review,in_review,in_review,in_review,in_review,,,
co_author_en_gb,1,,,in_review,FALSE,,No exact MorphoLex-en row; human morphology review required.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,low,in_review,in_review,in_review,in_review,in_review,,,
vehicle_en_gb,3,/vˈiəkəl/,,primary-unstressed-unstressed,TRUE,{(vehicle)},MorphoLex-en exact candidate: {(vehicle)}; POS=NN.,AI-assisted candidate metadata; verify British pronunciation and teaching relevance.,ai_assisted_draft,"British IPA, CMUdict and MorphoLex candidate enrichment",https://github.com/open-dict-data/ipa-dict; https://github.com/cmusphinx/cmudict; https://github.com/hugomailhot/MorphoLex-en,mixed open licences; see teaching_content_sources.csv,Automated candidate enrichment only; not approved teaching truth.,medium,in_review,in_review,in_review,in_review,in_review,,,
