passage_id,source_text,authored_by,authorship_confirmed,source_group
v3-its-its-0146,"The monitor shows it's been moved to the other room. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0147,"Evie says it's been moved to the other room, although the teacher wants to inspect it too. A few minutes later, the group moved on.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0148,"It's just finished charging, so Ella can finally use it again. The teacher checked again before everyone left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0149,"Jack says it's been moved to the other room, although the teacher wants to inspect it too. Later, everyone laughed about how easy it was to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0150,The monitor shows it's already been checked twice. Nobody noticed until the end of the lesson.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0151,"The machine stopped because it's power cable had come loose behind the sink. A few minutes later, the group moved on.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0152,"Thomas put the camera back in it's padded case after the lesson. A few minutes later, the group moved on.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0153,"Mia put the camera back in it's padded case after the lesson. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0154,The machine stopped because it's power cable had come loose behind the bookshelf. No one needed to change the plan.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0155,Ava put the camera back in it's padded case after the lesson. The class carried on without any delay.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0156,"The machine stopped because it's power cable had come loose behind the trophy cabinet. Later, everyone laughed about how easy it was to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0157,Everyone praised the model for it's careful design and smooth movement. The class carried on without any delay.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0158,"The kitten tucked it's tail beneath the blanket while Grace watched. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0159,Rosie put the camera back in it's padded case after the lesson. That detail mattered when they tidied the room.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0160,"Everyone praised the model for it's careful design and smooth movement. A few minutes later, the group moved on.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0161,The machine stopped because it's power cable had come loose behind the piano. The teacher checked again before everyone left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0162,The machine stopped because it's power cable had come loose behind the whiteboard. The teacher checked again before everyone left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0163,"Everyone praised the model for it's careful design and smooth movement. A few minutes later, the group moved on. Later, Freya checked the red scarf before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0164,"The club displayed it's new poster in the sports hall, but the old one stayed in storage. That detail mattered when they tidied the room.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0165,"The club displayed it's new poster in the playground, but the old one stayed in storage. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0166,"The club displayed it's new poster in the music room, but the old one stayed in storage. A few minutes later, the group moved on.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0167,Everyone praised the model for it's careful design and smooth movement. No one needed to change the plan.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0168,"The pony tucked it's coat beneath the blanket while Henry watched. Later, everyone laughed about how easy it was to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0169,Isla put the camera back in it's padded case after the lesson. The teacher checked again before everyone left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0170,James put the camera back in it's padded case after the lesson. The teacher checked again before everyone left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0171,"The tortoise tucked it's paw beneath the blanket while Ivy watched. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0172,The pony tucked it's leg beneath the blanket while Arthur watched. The teacher checked again before everyone left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0173,Poppy put the camera back in it's padded case after the lesson. No one needed to change the plan.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0174,"The club displayed it's new poster in the music room, but the old one stayed in storage. The teacher checked again before everyone left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0175,"The machine stopped because it's power cable had come loose behind the cupboard. Later, everyone laughed about how easy it was to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0176,"The club displayed it's new poster in the playground, but the old one stayed in storage. A few minutes later, the group moved on.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0177,"Isla put the camera back in it's padded case after the lesson. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0178,"Amelia put the camera back in it's padded case after the lesson. Later, everyone laughed about how easy it was to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0179,"Once the rehearsal finished, the fox lifted it's feather and looked towards the window. The class carried on without any delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0180,"Everyone praised the model for it's careful design and smooth movement. No one needed to change the plan. Later, Lucas checked the red scarf before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0181,The machine stopped because it's power cable had come loose behind the storage box. The class carried on without any delay.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0182,"Everyone praised the model for it's careful design and smooth movement. Later, everyone laughed about how easy it was to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0183,The machine stopped because it's power cable had come loose behind the sink. That detail mattered when they tidied the room.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0184,The machine stopped because it's power cable had come loose behind the stage. The class carried on without any delay.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0185,"The club displayed it's new poster in the art room, but the old one stayed in storage. Nobody noticed until the end of the lesson.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0186,"While everyone packed away, the kitten lifted it's lead and looked towards the window. A few minutes later, the group moved on.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0187,"As the class lined up, the rabbit lifted it's collar and looked towards the radiator. Later, everyone laughed about how easy it was to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0188,The machine stopped because it's power cable had come loose behind the storage box. Nobody noticed until the end of the lesson.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0189,The machine stopped because it's power cable had come loose behind the stage. No one needed to change the plan.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0190,Everyone praised the model for it's careful design and smooth movement. The teacher checked again before everyone left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0191,Everyone praised the model for it's careful design and smooth movement. That detail mattered when they tidied the room.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0192,"Everyone praised the model for it's careful design and smooth movement. A few minutes later, the group moved on. Later, Arthur checked the science model before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0193,The kitten tucked it's wing beneath the blanket while Ava watched. That detail mattered when they tidied the room.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0194,"Everyone praised the model for it's careful design and smooth movement. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0195,"When the doors opened, the hamster lifted it's feather and looked towards the window. A few minutes later, the group moved on.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0196,"The machine stopped because it's power cable had come loose behind the window. Later, everyone laughed about how easy it was to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0197,"Thomas put the camera back in it's padded case after the lesson. Later, everyone laughed about how easy it was to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0198,"Everyone praised the model for it's careful design and smooth movement. No one needed to change the plan. Later, Jack checked the science model before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0199,"The dog tucked it's paw beneath the blanket while Millie watched. A few minutes later, the group moved on.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0200,"The rabbit tucked it's lead beneath the blanket while Ava watched. A few minutes later, the group moved on.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0201,"The pony tucked it's ear beneath the blanket while Amelia watched. Later, everyone laughed about how easy it was to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0202,The machine stopped because it's power cable had come loose behind the garden gate. The class carried on without any delay.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0203,"The tortoise tucked it's tail beneath the blanket while Mia watched. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0204,"Everyone praised the model for it's careful design and smooth movement. Later, everyone laughed about how easy it was to miss. Later, Alfie checked the science model before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0205,The machine stopped because it's power cable had come loose behind the window. Nobody noticed until the end of the lesson.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0206,Sophie put the camera back in it's padded case after the lesson. Nobody noticed until the end of the lesson.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0207,The machine stopped because it's power cable had come loose behind the radiator. The teacher checked again before everyone left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0208,"While everyone packed away, the hamster lifted it's coat and looked towards the teacher's desk. A few minutes later, the group moved on.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0209,"Noah put the camera back in it's padded case after the lesson. Later, everyone laughed about how easy it was to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0210,"After lunch, the puppy lifted it's leg and looked towards the sink. The teacher checked again before everyone left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0211,The instructions say its designed to fold flat. Nobody noticed until the end of the lesson.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0212,"If its bright tomorrow, the class can use it after lunch. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0213,"If its quiet tomorrow, the class can use it after lunch. Later, everyone laughed about how easy it was to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0214,"If its careful tomorrow, the class can use it after lunch. The teacher checked again before everyone left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0215,"If its safe tomorrow, the class can use it after lunch. The teacher checked again before everyone left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0216,"Evie thinks its changing quickly, so we should leave it alone for a moment. That detail mattered when they tidied the room.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0217,"Although its empty, the group decided to test it again. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0218,The instructions say its scheduled to reopen at noon. Nobody noticed until the end of the lesson.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0219,"The instructions say its prepared to start automatically. A few minutes later, the group moved on.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0220,"If its late tomorrow, the class can use it after lunch. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0221,"Ava thinks its getting dark outside, so we should leave it alone for a moment. Nobody noticed until the end of the lesson.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0222,"The instructions say its designed to fold flat. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0223,"If its useful tomorrow, the class can use it after lunch. The class carried on without any delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0224,"If its safe tomorrow, the class can use it after lunch. Later, everyone laughed about how easy it was to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0225,"If its warm tomorrow, the class can use it after lunch. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0226,"If its closed tomorrow, the class can use it after lunch. That detail mattered when they tidied the room.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0227,"Sophie thinks its making a strange noise, so we should leave it alone for a moment. The class carried on without any delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0228,"Its careful enough to use now, but Isla still wants to check it. Later, everyone laughed about how easy it was to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0229,"Its early enough to use now, but Noah still wants to check it. That detail mattered when they tidied the room.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0230,"Although its closed, the group decided to test it again. No one needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0231,"Isla thinks its getting warmer, so we should leave it alone for a moment. The teacher checked again before everyone left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0232,The instructions say its allowed to cool before use. Nobody noticed until the end of the lesson.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0233,The instructions say its prepared to start automatically. The class carried on without any delay.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0234,"Evie thinks its moving very slowly, so we should leave it alone for a moment. No one needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0235,"Its easy enough to use now, but Henry still wants to check it. No one needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0236,"Grace thinks its getting warmer, so we should leave it alone for a moment. A few minutes later, the group moved on.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0237,"Although its open, the group decided to test it again. Nobody noticed until the end of the lesson.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0238,The instructions say its scheduled to reopen at noon. That detail mattered when they tidied the room.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0239,"Its careful enough to use now, but James still wants to check it. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0240,"Its heavy enough to use now, but Evie still wants to check it. A few minutes later, the group moved on.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0241,"Although its empty, the group decided to test it again. The class carried on without any delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0242,"Millie thinks its raining again, so we should leave it alone for a moment. No one needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0243,"Its bright enough to use now, but Theo still wants to check it. Later, everyone laughed about how easy it was to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0244,"Its late enough to use now, but Ava still wants to check it. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0245,"Its heavy enough to use now, but Ella still wants to check it. Nobody noticed until the end of the lesson.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0246,"Its heavy enough to use now, but Ella still wants to check it. A few minutes later, the group moved on.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0247,"If its important tomorrow, the class can use it after lunch. Later, everyone laughed about how easy it was to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0248,"Millie thinks its working properly now, so we should leave it alone for a moment. A few minutes later, the group moved on.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0249,"Ivy thinks its starting to wobble, so we should leave it alone for a moment. The class carried on without any delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0250,"Although its empty, the group decided to test it again. The class carried on without any delay. Later, Theo checked the music book before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0251,"Millie thinks its raining again, so we should leave it alone for a moment. The teacher checked again before everyone left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0252,"Freya thinks its waiting by the door, so we should leave it alone for a moment. Nobody noticed until the end of the lesson.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0253,"Although its empty, the group decided to test it again. Nobody noticed until the end of the lesson.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0254,The instructions say its allowed to cool before use. That detail mattered when they tidied the room.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0255,"If its cold tomorrow, the class can use it after lunch. No one needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0256,"The instructions say its prepared to start automatically. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0257,"Its late enough to use now, but Sophie still wants to check it. A few minutes later, the group moved on.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0258,"The instructions say its allowed to cool before use. Later, everyone laughed about how easy it was to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0259,The instructions say its supposed to stay closed. Nobody noticed until the end of the lesson.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0260,"Its empty enough to use now, but Ivy still wants to check it. That detail mattered when they tidied the room.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0261,"Because its finally stopped making that noise, the group changed the plan. No one needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0262,"Because its finally stopped making that noise, the group changed the plan. The teacher checked again before everyone left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0263,"Because its just finished charging, the group changed the plan. A few minutes later, the group moved on.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0264,"James says its been moved to the other room, but the teacher will confirm it. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0265,"The screen shows its been left outside overnight. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0266,The screen shows its been repaired since yesterday. Nobody noticed until the end of the lesson.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0267,"Because its been repaired since yesterday, the group changed the plan. The teacher checked again before everyone left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0268,"The screen shows its just finished charging. A few minutes later, the group moved on.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0269,"Its finally stopped making that noise, so the equipment is ready again. That detail mattered when they tidied the room.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0270,"Its been left outside overnight, so the equipment is ready again. The teacher checked again before everyone left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0271,"Its just finished charging, so the equipment is ready again. Nobody noticed until the end of the lesson.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0272,"Its recently become much quieter, so the equipment is ready again. A few minutes later, the group moved on.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0273,"Its already been checked twice, so the equipment is ready again. No one needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0274,"Because its just finished charging, the group changed the plan. Nobody noticed until the end of the lesson.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0275,The screen shows its just finished charging. That detail mattered when they tidied the room.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0276,"Its recently become much quieter, so the equipment is ready again. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0277,"Oscar says its already been checked twice, but the teacher will confirm it. Nobody noticed until the end of the lesson.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0278,"Grace says its been moved to the other room, but the teacher will confirm it. Nobody noticed until the end of the lesson.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0279,The screen shows its been left outside overnight. The teacher checked again before everyone left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0280,"Because its been moved to the other room, the group changed the plan. The teacher checked again before everyone left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0281,"Because its finally stopped making that noise, the group changed the plan. That detail mattered when they tidied the room.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0282,"Arthur says its been moved to the other room, but the teacher will confirm it. Later, everyone laughed about how easy it was to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0283,"Henry says its been moved to the other room, but the teacher will confirm it. No one needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0284,The screen shows its recently become much quieter. The class carried on without any delay.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0285,"Its been repaired since yesterday, so the equipment is ready again. The class carried on without any delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0286,"The screen shows its been left outside overnight. Later, everyone laughed about how easy it was to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0287,"Its finally stopped making that noise, so the equipment is ready again. By home time, everything had been put back in order.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0288,"Its been repaired since yesterday, so the equipment is ready again. A few minutes later, the group moved on.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0289,"Its just finished charging, so the equipment is ready again. The class carried on without any delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0290,"Isla says its finally stopped making that noise, but the teacher will confirm it. Later, everyone laughed about how easy it was to miss.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0291,"Its finally stopped making that noise, so the equipment is ready again. Nobody noticed until the end of the lesson.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-its-its-0292,"Its just finished charging, so the equipment is ready again. No one needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
