passage_id,source_text,authored_by,authorship_confirmed,source_group
v3-to-too-two-0147,"There were two notebooks left on the table after everyone had packed away. By home time, the room was tidy again.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0148,"When practice finished, Alfie counted two chairs beside the door. A few minutes later, everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0149,"The teacher gave each pair two pencils to use during the activity. By home time, the room was tidy again.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0150,"There were two keys left on the table after everyone had packed away. A few minutes later, everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0151,"The group carried the football too the station after the lesson ended. A few minutes later, everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0152,We walked two the studio together because the bus had already left. The children finished the rest of the task quietly.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0153,"The group carried the camera too the clubhouse after the lesson ended. By home time, the room was tidy again.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0154,We walked two the museum together because the bus had already left. The children finished the rest of the task quietly.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0155,Oliver handed the note too the instructor and then sat down. Everyone carried on as normal afterwards.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0156,The group carried the map two the kitchen after the lesson ended. The next activity began without any delay.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0157,The group carried the reading journal too the museum after the lesson ended. Everyone carried on as normal afterwards.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0158,"Mia returned two the kitchen before lunch, while the others waited outside. The teacher checked everything before they left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0159,"We walked too the museum together because the bus had already left. By home time, the room was tidy again.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0160,"Theo handed the note two the librarian and then sat down. By home time, the room was tidy again.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0161,"We walked too the workshop together because the bus had already left. Later, the group talked about what had happened.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0162,Alfie handed the note two the organiser and then sat down. Everyone carried on as normal afterwards.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0163,We walked too the clubhouse together because the bus had already left. The next activity began without any delay.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0164,"We walked two the library together because the bus had already left. Later, the group talked about what had happened.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0165,The group carried the notebook too the sports hall after the lesson ended. The teacher checked everything before they left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0166,"Amelia moved two the theatre before lunch, while the others waited outside. By home time, the room was tidy again.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0167,"Lucas handed the note too the instructor and then sat down. By home time, the room was tidy again.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0168,"Amelia returned two the science lab before lunch, while the others waited outside. The teacher checked everything before they left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0169,We walked too the kitchen together because the bus had already left. The teacher checked everything before they left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0170,Lily handed the note two the teacher and then sat down. The children finished the rest of the task quietly.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0171,Oliver handed the note too the teacher and then sat down. The children finished the rest of the task quietly.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0172,"The group carried the chess clock two the science lab after the lesson ended. Later, the group talked about what had happened.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0173,"The group carried the paintbrush too the sports hall after the lesson ended. By home time, the room was tidy again.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0174,"George went two the studio before lunch, while the others waited outside. Later, the group talked about what had happened.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0175,Rosie handed the note too the team captain and then sat down. The next activity began without any delay.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0176,"Henry walked two the garden before lunch, while the others waited outside. The next activity began without any delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0177,The group carried the raincoat too the library after the lesson ended. Everyone carried on as normal afterwards.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0178,We walked two the sports hall together because the bus had already left. The children finished the rest of the task quietly.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0179,Ava handed the note too the librarian and then sat down. Everyone carried on as normal afterwards.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0180,"We walked two the playground together because the bus had already left. By home time, the room was tidy again.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0181,The teacher told the group too write the answer before leaving. Nobody needed to change the plan.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0182,"We decided two help the younger pupils, even though it would take longer. The next activity began without any delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0183,The teacher told the group too start the experiment before leaving. The teacher checked everything before they left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0184,"Noah tried two pack the equipment without any help. A few minutes later, everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0185,Grace tried too finish the puzzle without any help. The teacher checked everything before they left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0186,"Lucas wanted two start the experiment before the others arrived. Later, the group talked about what had happened.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0187,Lily tried too help the younger pupils without any help. The teacher checked everything before they left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0188,Ava tried two open the window without any help. The next activity began without any delay.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0189,Ivy tried too join the rehearsal without any help. The next activity began without any delay.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0190,"We decided two carry the boxes, even though it would take longer. A few minutes later, everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0191,"We decided too join the rehearsal, even though it would take longer. A few minutes later, everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0192,"The teacher told the group two move the chairs before leaving. A few minutes later, everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0193,Isla tried too open the window without any help. Everyone carried on as normal afterwards.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0194,"We decided two pack the equipment, even though it would take longer. A few minutes later, everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0195,"We decided too start the experiment, even though it would take longer. The children finished the rest of the task quietly.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0196,Amelia tried two join the rehearsal without any help. The children finished the rest of the task quietly.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0197,The teacher told the group too find the missing key before leaving. The teacher checked everything before they left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0198,"We decided two carry the boxes, even though it would take longer. Everyone carried on as normal afterwards.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0199,"We decided too finish the puzzle, even though it would take longer. The next activity began without any delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0200,"Alfie wanted two help the younger pupils before the others arrived. By home time, the room was tidy again.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0201,"Poppy wanted too pack the equipment before the others arrived. By home time, the room was tidy again.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0202,Millie tried two clean the tables without any help. The next activity began without any delay.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0203,"We decided too return the books, even though it would take longer. The next activity began without any delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0204,Mia tried two open the window without any help. The children finished the rest of the task quietly.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0205,"We decided too move the chairs, even though it would take longer. By home time, the room was tidy again.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0206,"We decided two return the books, even though it would take longer. Nobody needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0207,"Grace wanted too write the answer before the others arrived. A few minutes later, everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0208,The teacher told the group two read the instructions before leaving. The children finished the rest of the task quietly.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0209,The teacher told the group too check the timetable before leaving. Everyone carried on as normal afterwards.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0210,"We decided two wash the brushes, even though it would take longer. The children finished the rest of the task quietly.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0211,"I want to come with you to, if there is space in the car. Nobody needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0212,"The teacher checked the blue folder and checked the red one two. By home time, the room was tidy again.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0213,"The teacher checked the blue folder and checked the red one to. A few minutes later, everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0214,"The first group was ready, and the second group was ready two. The teacher checked everything before they left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0215,"The first group was ready, and the second group was ready to. The children finished the rest of the task quietly.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0216,"The first group was ready, and the second group was ready two. Later, the group talked about what had happened.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0217,The teacher checked the blue folder and checked the red one to. Nobody needed to change the plan.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0218,"I want to come with you two, if there is space in the car. A few minutes later, everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0219,"The first group was ready, and the second group was ready to. The children finished the rest of the task quietly. Later, Theo checked the music book before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0220,"Evie brought a drink, and Poppy brought one two. The next activity began without any delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0221,"I want to come with you to, if there is space in the car. The next activity began without any delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0222,"The teacher checked the blue folder and checked the red one two. Later, the group talked about what had happened.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0223,"The teacher checked the blue folder and checked the red one to. A few minutes later, everyone was ready. Later, Oscar checked the chess clock before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0224,"The first group was ready, and the second group was ready two. Later, the group talked about what had happened. Later, Ruby checked the blue folder before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0225,"The first group was ready, and the second group was ready to. Later, the group talked about what had happened.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0226,"The first group was ready, and the second group was ready two. The teacher checked everything before they left. Later, Ella checked the paintbrush before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0227,"The first group was ready, and the second group was ready to. The teacher checked everything before they left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0228,"Rosie brought a drink, and Arthur brought one two. Everyone carried on as normal afterwards.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0229,"The teacher checked the blue folder and checked the red one to. By home time, the room was tidy again.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0230,"The first group was ready, and the second group was ready two. Nobody needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0231,"Oscar brought a drink, and Poppy brought one to. The next activity began without any delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0232,"The teacher checked the blue folder and checked the red one two. A few minutes later, everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0233,"Grace brought a drink, and Sophie brought one to. Nobody needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0234,The teacher checked the blue folder and checked the red one two. Everyone carried on as normal afterwards.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0235,"Noah brought a drink, and Arthur brought one to. The next activity began without any delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0236,"I want to come with you two, if there is space in the car. Everyone carried on as normal afterwards.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0237,"The first group was ready, and the second group was ready to. By home time, the room was tidy again.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0238,"Arthur brought a drink, and Finn brought one two. A few minutes later, everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0239,"Noah brought a drink, and Alfie brought one to. Everyone carried on as normal afterwards.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0240,"Charlie brought a drink, and Alfie brought one two. A few minutes later, everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0241,"The puzzle was to heavy for the youngest pupils, so they asked for a clue. Nobody needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0242,"The bag was two small to lift safely, so Jack put it down. Nobody needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0243,"The room became to dark after the heaters were switched on. A few minutes later, everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0244,"The bag was two busy to lift safely, so James put it down. Everyone carried on as normal afterwards.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0245,"The bag was to bright to lift safely, so Evie put it down. Later, the group talked about what had happened.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0246,The room became two tired after the heaters were switched on. Everyone carried on as normal afterwards.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0247,"The puzzle was to late for the youngest pupils, so they asked for a clue. Nobody needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0248,"The puzzle was two nervous for the youngest pupils, so they asked for a clue. The children finished the rest of the task quietly.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0249,"Ella was running to loudly for the slippery path, so the coach called out. Everyone carried on as normal afterwards.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0250,"Ava was running two quickly for the slippery path, so the coach called out. Nobody needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0251,"The puzzle was to heavy for the youngest pupils, so they asked for a clue. Everyone carried on as normal afterwards.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0252,"The puzzle was two difficult for the youngest pupils, so they asked for a clue. Everyone carried on as normal afterwards.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0253,"The room became to wet after the heaters were switched on. Later, the group talked about what had happened.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0254,"The puzzle was two dark for the youngest pupils, so they asked for a clue. The next activity began without any delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0255,"Isla was running to carefully for the slippery path, so the coach called out. By home time, the room was tidy again.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0256,"The room became two loud after the heaters were switched on. A few minutes later, everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0257,"Arthur was running to quickly for the slippery path, so the coach called out. The teacher checked everything before they left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0258,"The bag was two warm to lift safely, so Grace put it down. The next activity began without any delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0259,"The puzzle was to bright for the youngest pupils, so they asked for a clue. The teacher checked everything before they left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0260,"The bag was two excited to lift safely, so Finn put it down. By home time, the room was tidy again.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0261,"The bag was to small to lift safely, so Rosie put it down. The children finished the rest of the task quietly.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0262,"The room became two heavy after the heaters were switched on. Later, the group talked about what had happened.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0263,"The puzzle was to fast for the youngest pupils, so they asked for a clue. The children finished the rest of the task quietly.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0264,"The puzzle was two warm for the youngest pupils, so they asked for a clue. The next activity began without any delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0265,"Theo was running to carefully for the slippery path, so the coach called out. Nobody needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0266,"The puzzle was two early for the youngest pupils, so they asked for a clue. Later, the group talked about what had happened.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0267,"The bag was to quiet to lift safely, so James put it down. Everyone carried on as normal afterwards.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0268,"The bag was two cold to lift safely, so Evie put it down. The teacher checked everything before they left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0269,"The room became to tired after the heaters were switched on. By home time, the room was tidy again.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0270,"Millie was running two slowly for the slippery path, so the coach called out. The children finished the rest of the task quietly.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0271,"Evie carried to tickets into the music room, then returned for the rest. The next activity began without any delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0272,"George carried too folders into the swimming pool, then returned for the rest. Everyone carried on as normal afterwards.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0273,"Ava carried to cups into the station, then returned for the rest. Nobody needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0274,"Millie carried too folders into the studio, then returned for the rest. The teacher checked everything before they left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0275,"The class needed to more scarves before they could start. Later, the group talked about what had happened.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0276,"When the bell rang, George counted too scarves near the door. By home time, the room was tidy again.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0277,"The class needed to more maps before they could start. By home time, the room was tidy again.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0278,"There were too tickets on the shelf when the lesson began. A few minutes later, everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0279,There were to paintbrushes on the shelf when the lesson began. The teacher checked everything before they left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0280,"Grace carried too maps into the swimming pool, then returned for the rest. Nobody needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0281,"Because the room was busy, Poppy counted to bottles near the door. By home time, the room was tidy again.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0282,"As the class lined up, Lily counted too rackets near the door. Everyone carried on as normal afterwards.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0283,"Ivy carried to helmets into the music room, then returned for the rest. The teacher checked everything before they left.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0284,"Because the room was busy, Arthur counted too biscuits near the door. Nobody needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0285,"Noah carried to maps into the swimming pool, then returned for the rest. Later, the group talked about what had happened.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0286,The class needed too more apples before they could start. The children finished the rest of the task quietly.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0287,"The class needed to more apples before they could start. A few minutes later, everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0288,The class needed too more bags before they could start. The teacher checked everything before they left.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0289,"There were to keys on the shelf when the lesson began. Later, the group talked about what had happened.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0290,"Once the game ended, James counted too keys near the door. Everyone carried on as normal afterwards.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0291,"As the class lined up, Poppy counted to chairs near the door. Nobody needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0292,"The class needed too more books before they could start. A few minutes later, everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0293,"Before the doors closed, Sophie counted to apples near the door. A few minutes later, everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0294,"There were too folders on the shelf when the lesson began. A few minutes later, everyone was ready.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0295,"Before lunch, Amelia counted to bags near the door. Nobody needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
