misspelling,correction,suggested_micro_skill_key,confidence,source,note,dialect,source_dataset,source_row_id,import_batch_name,pattern_hint,route_hint
dangerus,dangerous,D4_MOR_SUFFIXES_OUS,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to suffix ous; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0099,common-misspellings-seed-v1,suffix ous,candidate_review
activty,activity,D4_MOR_SUFFIXES_ITY,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to suffix ity; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0101,common-misspellings-seed-v1,suffix ity,candidate_review
abilty,ability,D4_MOR_SUFFIXES_ITY,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to suffix ity; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0102,common-misspellings-seed-v1,suffix ity,candidate_review
possibilty,possibility,D4_MOR_SUFFIXES_ITY,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to suffix ity; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0103,common-misspellings-seed-v1,suffix ity,candidate_review
nationall,national,D4_MOR_SUFFIXES_AL,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to suffix al; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0104,common-misspellings-seed-v1,suffix al,candidate_review
personall,personal,D4_MOR_SUFFIXES_AL,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to suffix al; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0105,common-misspellings-seed-v1,suffix al,candidate_review
posible,possible,D4_MOR_SUFFIXES_ABLE_IBLE,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to suffix able/ible; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0106,common-misspellings-seed-v1,suffix able/ible,candidate_review
visable,visible,D4_MOR_SUFFIXES_ABLE_IBLE,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to suffix able/ible; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0107,common-misspellings-seed-v1,suffix able/ible,candidate_review
enjoyible,enjoyable,D4_MOR_SUFFIXES_ABLE_IBLE,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to suffix able/ible; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0108,common-misspellings-seed-v1,suffix able/ible,candidate_review
helpfull,helpful,D4_MOR_BASE_WORDS_PRESERVE_BASE,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to preserve base before suffix; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0109,common-misspellings-seed-v1,preserve base before suffix,candidate_review
quikly,quickly,D4_MOR_BASE_WORDS_PRESERVE_BASE,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to preserve base before suffix; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0110,common-misspellings-seed-v1,preserve base before suffix,candidate_review
replayd,replayed,D4_MOR_BASE_WORDS_BASE_PLUS_PREFIX,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to preserve base after prefix; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0112,common-misspellings-seed-v1,preserve base after prefix,candidate_review
disapear,disappear,D4_MOR_PREFIXES_DIS_MIS,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to prefix dis; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0113,common-misspellings-seed-v1,prefix dis,candidate_review
dissapear,disappear,D4_MOR_PREFIXES_DIS_MIS,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to prefix dis; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0114,common-misspellings-seed-v1,prefix dis,candidate_review
mispell,misspell,D4_MOR_PREFIXES_DIS_MIS,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to prefix mis; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0115,common-misspellings-seed-v1,prefix mis,candidate_review
missread,misread,D4_MOR_PREFIXES_DIS_MIS,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to prefix mis; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0116,common-misspellings-seed-v1,prefix mis,candidate_review
imposible,impossible,D4_MOR_PREFIXES_IN_IM_IL_IR,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to negative prefix im; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0117,common-misspellings-seed-v1,negative prefix im,candidate_review
ilegal,illegal,D4_MOR_PREFIXES_IN_IM_IL_IR,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to negative prefix il; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0118,common-misspellings-seed-v1,negative prefix il,candidate_review
staton,station,D4_SYL_FINAL_STABLE_SYLLABLES_TION,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to final tion; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0119,common-misspellings-seed-v1,final tion,candidate_review
stasion,station,D4_SYL_FINAL_STABLE_SYLLABLES_TION,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to final tion; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0120,common-misspellings-seed-v1,final tion,candidate_review
invetion,invention,D4_SYL_FINAL_STABLE_SYLLABLES_TION,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to final tion; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0121,common-misspellings-seed-v1,final tion,candidate_review
attension,attention,D4_SYL_FINAL_STABLE_SYLLABLES_TION,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to final tion; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0122,common-misspellings-seed-v1,final tion,candidate_review
decison,decision,D4_SYL_FINAL_STABLE_SYLLABLES_SION,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to final sion; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0123,common-misspellings-seed-v1,final sion,candidate_review
confushon,confusion,D4_SYL_FINAL_STABLE_SYLLABLES_SION,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to final sion; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0124,common-misspellings-seed-v1,final sion,candidate_review
extention,extension,D4_SYL_FINAL_STABLE_SYLLABLES_SION,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to final sion; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0125,common-misspellings-seed-v1,final sion,candidate_review
pictuer,picture,D4_SYL_FINAL_STABLE_SYLLABLES_TURE,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to final ture; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0126,common-misspellings-seed-v1,final ture,candidate_review
futer,future,D4_SYL_FINAL_STABLE_SYLLABLES_TURE,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to final ture; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0127,common-misspellings-seed-v1,final ture,candidate_review
creacher,creature,D4_SYL_FINAL_STABLE_SYLLABLES_TURE,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to final ture; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0128,common-misspellings-seed-v1,final ture,candidate_review
musican,musician,D4_SYL_FINAL_STABLE_SYLLABLES_CIAN,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to final cian; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0129,common-misspellings-seed-v1,final cian,candidate_review
magishan,magician,D4_SYL_FINAL_STABLE_SYLLABLES_CIAN,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to final cian; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0130,common-misspellings-seed-v1,final cian,candidate_review
politican,politician,D4_SYL_FINAL_STABLE_SYLLABLES_CIAN,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to final cian; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0131,common-misspellings-seed-v1,final cian,candidate_review
offical,official,D4_SYL_FINAL_STABLE_SYLLABLES_CIAL,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to final cial; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0132,common-misspellings-seed-v1,final cial,candidate_review
sosial,social,D4_SYL_FINAL_STABLE_SYLLABLES_CIAL,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to final cial; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0133,common-misspellings-seed-v1,final cial,candidate_review
essentail,essential,D4_SYL_FINAL_STABLE_SYLLABLES_TIAL,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to final tial; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0134,common-misspellings-seed-v1,final tial,candidate_review
potensial,potential,D4_SYL_FINAL_STABLE_SYLLABLES_TIAL,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to final tial; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0135,common-misspellings-seed-v1,final tial,candidate_review
boxs,boxes,D4_INF_PLURALS_ES,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to plural es; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0136,common-misspellings-seed-v1,plural es,candidate_review
wishs,wishes,D4_INF_PLURALS_ES,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to plural es; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0137,common-misspellings-seed-v1,plural es,candidate_review
babys,babies,D4_INF_PLURALS_IES,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to plural ies; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0138,common-misspellings-seed-v1,plural ies,candidate_review
citys,cities,D4_INF_PLURALS_IES,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to plural ies; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0139,common-misspellings-seed-v1,plural ies,candidate_review
knifes,knives,D4_INF_PLURALS_VES,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to plural ves; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0140,common-misspellings-seed-v1,plural ves,candidate_review
wolfs,wolves,D4_INF_PLURALS_VES,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to plural ves; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0141,common-misspellings-seed-v1,plural ves,candidate_review
tryed,tried,D4_INF_PAST_TENSE_ED_Y_TO_I,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to past tense y to i; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0142,common-misspellings-seed-v1,past tense y to i,candidate_review
cryed,cried,D4_INF_PAST_TENSE_ED_Y_TO_I,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to past tense y to i; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0143,common-misspellings-seed-v1,past tense y to i,candidate_review
copyed,copied,D4_INF_PAST_TENSE_ED_Y_TO_I,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to past tense y to i; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0144,common-misspellings-seed-v1,past tense y to i,candidate_review
hopeed,hoped,D4_INF_PAST_TENSE_ED_DROP_E,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to past tense drop e; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0145,common-misspellings-seed-v1,past tense drop e,candidate_review
smileed,smiled,D4_INF_PAST_TENSE_ED_DROP_E,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to past tense drop e; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0146,common-misspellings-seed-v1,past tense drop e,candidate_review
stoped,stopped,D4_INF_PAST_TENSE_ED_DOUBLE_FINAL_CONSONANT,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to past tense double final consonant; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0147,common-misspellings-seed-v1,past tense double final consonant,candidate_review
planed,planned,D4_INF_PAST_TENSE_ED_DOUBLE_FINAL_CONSONANT,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to past tense double final consonant; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0148,common-misspellings-seed-v1,past tense double final consonant,candidate_review
runing,running,D4_INF_ING_ENDINGS_DOUBLE_FINAL_CONSONANT,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to ing double final consonant; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0149,common-misspellings-seed-v1,ing double final consonant,candidate_review
stoping,stopping,D4_INF_ING_ENDINGS_DOUBLE_FINAL_CONSONANT,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to ing double final consonant; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0150,common-misspellings-seed-v1,ing double final consonant,candidate_review
makeing,making,D4_INF_ING_ENDINGS_DROP_E,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to ing drop e; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0151,common-misspellings-seed-v1,ing drop e,candidate_review
writeing,writing,D4_INF_ING_ENDINGS_DROP_E,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to ing drop e; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0152,common-misspellings-seed-v1,ing drop e,candidate_review
lieing,lying,D4_INF_ING_ENDINGS_IE_TO_Y,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to ing ie to y; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0153,common-misspellings-seed-v1,ing ie to y,candidate_review
dieing,dying,D4_INF_ING_ENDINGS_IE_TO_Y,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to ing ie to y; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0154,common-misspellings-seed-v1,ing ie to y,candidate_review
trys,tries,D4_INF_PRESENT_TENSE_Y_TO_IES,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to present tense y to ies; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0155,common-misspellings-seed-v1,present tense y to ies,candidate_review
studys,studies,D4_INF_PRESENT_TENSE_Y_TO_IES,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to present tense y to ies; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0156,common-misspellings-seed-v1,present tense y to ies,candidate_review
fixs,fixes,D4_INF_PRESENT_TENSE_ES,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to present tense es; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0157,common-misspellings-seed-v1,present tense es,candidate_review
to,too,D4_HOM_FUNCTION_WORD_HOMOPHONES_TO_TOO_TWO,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to function word homophone; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0158,common-misspellings-seed-v1,function word homophone,candidate_review
too,to,D4_HOM_FUNCTION_WORD_HOMOPHONES_TO_TOO_TWO,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to function word homophone; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0159,common-misspellings-seed-v1,function word homophone,candidate_review
there,their,D4_HOM_FUNCTION_WORD_HOMOPHONES_THERE_THEIR_THEYRE,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to function word homophone; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0160,common-misspellings-seed-v1,function word homophone,candidate_review
their,there,D4_HOM_FUNCTION_WORD_HOMOPHONES_THERE_THEIR_THEYRE,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to function word homophone; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0161,common-misspellings-seed-v1,function word homophone,candidate_review
theyre,they’re,D4_HOM_FUNCTION_WORD_HOMOPHONES_THERE_THEIR_THEYRE,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to function word homophone; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0162,common-misspellings-seed-v1,function word homophone,candidate_review
where,were,D4_HOM_FUNCTION_WORD_HOMOPHONES_WERE_WHERE_WEAR,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to function word homophone; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0163,common-misspellings-seed-v1,function word homophone,candidate_review
wear,where,D4_HOM_FUNCTION_WORD_HOMOPHONES_WERE_WHERE_WEAR,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to function word homophone; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0164,common-misspellings-seed-v1,function word homophone,candidate_review
your,you’re,D4_HOM_CONTRACTION_POSSESSIVE_YOUR_YOURE,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to contraction/possessive homophone; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0165,common-misspellings-seed-v1,contraction/possessive homophone,candidate_review
youre,your,D4_HOM_CONTRACTION_POSSESSIVE_YOUR_YOURE,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to contraction/possessive homophone; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0166,common-misspellings-seed-v1,contraction/possessive homophone,candidate_review
its,it’s,D4_HOM_CONTRACTION_POSSESSIVE_ITS_ITS,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to contraction/possessive homophone; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0167,common-misspellings-seed-v1,contraction/possessive homophone,candidate_review
whos,whose,D4_HOM_CONTRACTION_POSSESSIVE_WHOS_WHOSE,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to contraction/possessive homophone; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0168,common-misspellings-seed-v1,contraction/possessive homophone,candidate_review
right,write,D4_HOM_CONTENT_WORD_HOMOPHONES_RIGHT_WRITE,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to content word homophone; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0169,common-misspellings-seed-v1,content word homophone,candidate_review
peace,piece,D4_HOM_CONTENT_WORD_HOMOPHONES_PEACE_PIECE,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to content word homophone; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0170,common-misspellings-seed-v1,content word homophone,candidate_review
allowed,aloud,D4_HOM_CONTENT_WORD_HOMOPHONES_COMMON_VERB_NOUN_PAIRS,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to content word homophone; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0171,common-misspellings-seed-v1,content word homophone,candidate_review
past,passed,D4_HOM_CONTENT_WORD_HOMOPHONES_COMMON_VERB_NOUN_PAIRS,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to content word homophone; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0172,common-misspellings-seed-v1,content word homophone,candidate_review
rane,rain,D4_PG_LONG_AI_MEDIAL_AI,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to long ai with ai; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0173,common-misspellings-seed-v1,long ai with ai,candidate_review
trane,train,D4_PG_LONG_AI_MEDIAL_AI,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to long ai with ai; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0174,common-misspellings-seed-v1,long ai with ai,candidate_review
snale,snail,D4_PG_LONG_AI_MEDIAL_AI,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to long ai with ai; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0175,common-misspellings-seed-v1,long ai with ai,candidate_review
grait,great,D4_PG_LONG_AI_EA_COMMON,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to long ai with ea; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0176,common-misspellings-seed-v1,long ai with ea,candidate_review
brake,break,D4_PG_LONG_AI_EA_COMMON,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to long ai with ea; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0177,common-misspellings-seed-v1,long ai with ea,candidate_review
boet,boat,D4_PG_LONG_OA_OA,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to long oa with oa; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0178,common-misspellings-seed-v1,long oa with oa,candidate_review
rote,road,D4_PG_LONG_OA_OA,low,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to long oa with oa; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0179,common-misspellings-seed-v1,long oa with oa,candidate_review
sno,snow,D4_PG_LONG_OA_OW_FINAL,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to final ow; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0180,common-misspellings-seed-v1,final ow,candidate_review
gro,grow,D4_PG_LONG_OA_OW_FINAL,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to final ow; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0181,common-misspellings-seed-v1,final ow,candidate_review
fone,phone,D4_PG_F_SOUND_CHOICES_PH,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to ph for f; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0182,common-misspellings-seed-v1,ph for f,candidate_review
foto,photo,D4_PG_F_SOUND_CHOICES_PH,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to ph for f; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0183,common-misspellings-seed-v1,ph for f,candidate_review
laf,laugh,D4_PG_F_SOUND_CHOICES_GH,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to gh for f; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0184,common-misspellings-seed-v1,gh for f,candidate_review
cof,cough,D4_PG_F_SOUND_CHOICES_GH,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to gh for f; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0185,common-misspellings-seed-v1,gh for f,candidate_review
ruff,rough,D4_PG_F_SOUND_CHOICES_GH,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to gh for f; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0186,common-misspellings-seed-v1,gh for f,candidate_review
scool,school,D4_PG_K_SOUND_CHOICES_CH_GREEK,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to Greek ch for k; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0187,common-misspellings-seed-v1,Greek ch for k,candidate_review
skool,school,D4_PG_K_SOUND_CHOICES_CH_GREEK,high,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to Greek ch for k; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0188,common-misspellings-seed-v1,Greek ch for k,candidate_review
khemist,chemist,D4_PG_K_SOUND_CHOICES_CH_GREEK,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to Greek ch for k; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0189,common-misspellings-seed-v1,Greek ch for k,candidate_review
sent,cent,D4_PG_S_SOUND_CHOICES_C_SOFT,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to soft c before e; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0190,common-misspellings-seed-v1,soft c before e,candidate_review
sircle,circle,D4_PG_S_SOUND_CHOICES_C_SOFT,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to soft c before i; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0191,common-misspellings-seed-v1,soft c before i,candidate_review
sity,city,D4_PG_S_SOUND_CHOICES_C_SOFT,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to soft c before i; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0192,common-misspellings-seed-v1,soft c before i,candidate_review
jym,gym,D4_PG_J_SOUND_CHOICES_G_SOFT_EIY,medium,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to soft g before y; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0193,common-misspellings-seed-v1,soft g before y,candidate_review
giraff,giraffe,D4_PG_J_SOUND_CHOICES_G_SOFT_EIY,low,manual_common_misspellings_seed_v1,"Curated common misspelling seed; mapped to soft g before i; candidate evidence only, not learner evidence.",en-GB,manual_common_misspellings_seed_v1,common-seed-v1-0194,common-misspellings-seed-v1,soft g before i,candidate_review
