category_family_key,cluster_key,micro_skill_key,catalog_display_name,practice_route,is_active,is_assignable,content_authored_status,content_reviewed_status,content_activated_status,metadata_readiness_status,category_design_status,micro_skill_design_status,lesson_designed_status,intended_template_sequence,origin_theme_key,experience_profile_key,full_interactive_readiness,degraded_interactive_readiness,warm_shell_readiness,runtime_implemented_status,runtime_enabled_status,validation_complete_status,accessibility_status,owner_validation_status,child_validation_status,content_version,source_artifact_ref,category_pack_ref,proof_record_ref,notes
D4_MOR,D4_MOR_PREFIXES,D4_MOR_PREFIXES_IN_IM_IL_IR,"Spell negative prefixes in-, im-, il-, ir-",word_practice,TRUE,TRUE,draft_authored,human_approved_2026_07_11,not_activated,candidate_source_generated_structural_validation_passed_human_approved,category_v1_semantic_candidate_generated,experience_manifest_candidate_present,draft_template_sequence_defined_candidate_schema_ready,MICRO_READ_ONLY_INTRO>LESSON_WORDS_INTRO>MOR_STRIP_BUILD>MOR_MEANING_MATCH>MOR_BUILD_WORD>CONTROLLED_SPELLING>DICTATION_NO_IMAGE,latin,d4_mor_default_v1_candidate,content_ready_not_activated,planned,available_existing_runtime_fallback,not_started,not_started,structural_validation_passed_human_approved_not_activated,not_started,not_started,not_started,2026-07-10.v1,source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx; generated/d4-mor-category-v1/; review/d4-mor-human-review-pack/,docs/product/areas/d4-mor-ux-design-pack.md,7UI-PROOF-D4-MOR-HUMAN-REVIEW,7-UI-D human-approved category-v1 candidate; content_ready_not_activated; generated source is not runtime truth and not activated.
D4_MOR,D4_MOR_PREFIXES,D4_MOR_PREFIXES_RE_PRE,Spell words with re- and pre-,word_practice,TRUE,TRUE,draft_authored,human_approved_2026_07_11,not_activated,candidate_source_generated_structural_validation_passed_human_approved,category_v1_semantic_candidate_generated,experience_manifest_candidate_present,draft_template_sequence_defined_candidate_schema_ready,MICRO_READ_ONLY_INTRO>LESSON_WORDS_INTRO>MOR_STRIP_BUILD>MOR_MEANING_MATCH>MOR_BUILD_WORD>CONTROLLED_SPELLING>DICTATION_NO_IMAGE,neutral,d4_mor_default_v1_candidate,content_ready_not_activated,planned,available_existing_runtime_fallback,not_started,not_started,structural_validation_passed_human_approved_not_activated,not_started,not_started,not_started,2026-07-10.v1,source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx; generated/d4-mor-category-v1/; review/d4-mor-human-review-pack/,docs/product/areas/d4-mor-ux-design-pack.md,7UI-PROOF-D4-MOR-HUMAN-REVIEW,7-UI-D human-approved category-v1 candidate; content_ready_not_activated; generated source is not runtime truth and not activated.
D4_MOR,D4_MOR_PREFIXES,D4_MOR_PREFIXES_SUB_INTER_SUPER,Spell common longer prefixes,word_practice,TRUE,TRUE,draft_authored,human_approved_2026_07_11,not_activated,candidate_source_generated_structural_validation_passed_human_approved,category_v1_semantic_candidate_generated,experience_manifest_candidate_present,draft_template_sequence_defined_candidate_schema_ready,MICRO_READ_ONLY_INTRO>LESSON_WORDS_INTRO>MOR_STRIP_BUILD>MOR_MEANING_MATCH>MOR_BUILD_WORD>CONTROLLED_SPELLING>DICTATION_NO_IMAGE,latin,d4_mor_default_v1_candidate,content_ready_not_activated,planned,available_existing_runtime_fallback,not_started,not_started,structural_validation_passed_human_approved_not_activated,not_started,not_started,not_started,2026-07-10.v1,source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx; generated/d4-mor-category-v1/; review/d4-mor-human-review-pack/,docs/product/areas/d4-mor-ux-design-pack.md,7UI-PROOF-D4-MOR-HUMAN-REVIEW,7-UI-D human-approved category-v1 candidate; content_ready_not_activated; generated source is not runtime truth and not activated.
D4_MOR,D4_MOR_PREFIXES,D4_MOR_PREFIXES_UN,Spell words with prefix un-,word_practice,TRUE,TRUE,draft_authored,human_approved_2026_07_11,not_activated,candidate_source_generated_structural_validation_passed_human_approved,category_v1_semantic_candidate_generated,experience_manifest_candidate_present,draft_template_sequence_defined_candidate_schema_ready,MICRO_READ_ONLY_INTRO>LESSON_WORDS_INTRO>MOR_STRIP_BUILD>MOR_MEANING_MATCH>MOR_BUILD_WORD>CONTROLLED_SPELLING>DICTATION_NO_IMAGE,neutral,d4_mor_default_v1_candidate,content_ready_not_activated,planned,available_existing_runtime_fallback,not_started,not_started,structural_validation_passed_human_approved_not_activated,not_started,not_started,not_started,2026-07-10.v1,source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx; generated/d4-mor-category-v1/; review/d4-mor-human-review-pack/,docs/product/areas/d4-mor-ux-design-pack.md,7UI-PROOF-D4-MOR-HUMAN-REVIEW,7-UI-D human-approved pilot candidate; content_ready_not_activated; generated source is not runtime truth and not activated.
D4_MOR,D4_MOR_ROOTS,D4_MOR_ROOTS_COMMON_GREEK_ROOTS,Spell common Greek roots,word_practice,TRUE,TRUE,draft_authored,human_approved_2026_07_11,not_activated,candidate_source_generated_structural_validation_passed_human_approved,category_v1_semantic_candidate_generated,experience_manifest_candidate_present,draft_template_sequence_defined_candidate_schema_ready,MICRO_READ_ONLY_INTRO>LESSON_WORDS_INTRO>MOR_STRIP_BUILD>MOR_MEANING_MATCH>MOR_BUILD_WORD>CONTROLLED_SPELLING>DICTATION_NO_IMAGE,greek,d4_mor_default_v1_candidate,content_ready_not_activated,planned,available_existing_runtime_fallback,not_started,not_started,structural_validation_passed_human_approved_not_activated,not_started,not_started,not_started,2026-07-10.v1,source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx; generated/d4-mor-category-v1/; review/d4-mor-human-review-pack/,docs/product/areas/d4-mor-ux-design-pack.md,7UI-PROOF-D4-MOR-HUMAN-REVIEW,7-UI-D human-approved category-v1 candidate; content_ready_not_activated; generated source is not runtime truth and not activated.
D4_MOR,D4_MOR_ROOTS,D4_MOR_ROOTS_COMMON_LATIN_ROOTS,Spell common Latin roots,word_practice,TRUE,TRUE,draft_authored,human_approved_2026_07_11,not_activated,candidate_source_generated_structural_validation_passed_human_approved,category_v1_semantic_candidate_generated,experience_manifest_candidate_present,draft_template_sequence_defined_candidate_schema_ready,MICRO_READ_ONLY_INTRO>LESSON_WORDS_INTRO>MOR_STRIP_BUILD>MOR_MEANING_MATCH>MOR_BUILD_WORD>CONTROLLED_SPELLING>DICTATION_NO_IMAGE,latin,d4_mor_default_v1_candidate,content_ready_not_activated,planned,available_existing_runtime_fallback,not_started,not_started,structural_validation_passed_human_approved_not_activated,not_started,not_started,not_started,2026-07-10.v1,source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx; generated/d4-mor-category-v1/; review/d4-mor-human-review-pack/,docs/product/areas/d4-mor-ux-design-pack.md,7UI-PROOF-D4-MOR-HUMAN-REVIEW,7-UI-D human-approved category-v1 candidate; content_ready_not_activated; generated source is not runtime truth and not activated.
D4_MOR,D4_MOR_ROOTS,D4_MOR_ROOTS_ROOT_FAMILY_SPELLING,Use root families to support spelling,word_practice,TRUE,TRUE,draft_authored,human_approved_2026_07_11,not_activated,candidate_source_generated_structural_validation_passed_human_approved,category_v1_semantic_candidate_generated,experience_manifest_candidate_present,draft_template_sequence_defined_candidate_schema_ready,MICRO_READ_ONLY_INTRO>LESSON_WORDS_INTRO>MOR_STRIP_BUILD>MOR_MEANING_MATCH>MOR_BUILD_WORD>CONTROLLED_SPELLING>DICTATION_NO_IMAGE,latin,d4_mor_default_v1_candidate,content_ready_not_activated,planned,available_existing_runtime_fallback,not_started,not_started,structural_validation_passed_human_approved_not_activated,not_started,not_started,not_started,2026-07-10.v1,source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx; generated/d4-mor-category-v1/; review/d4-mor-human-review-pack/,docs/product/areas/d4-mor-ux-design-pack.md,7UI-PROOF-D4-MOR-HUMAN-REVIEW,7-UI-D human-approved category-v1 candidate; content_ready_not_activated; generated source is not runtime truth and not activated.
D4_MOR,D4_MOR_ROOTS,D4_MOR_ROOTS_SCIENCE_MATH_ROOTS,Spell roots in science and maths words,word_practice,TRUE,TRUE,draft_authored,human_approved_2026_07_11,not_activated,candidate_source_generated_structural_validation_passed_human_approved,category_v1_semantic_candidate_generated,experience_manifest_candidate_present,draft_template_sequence_defined_candidate_schema_ready,MICRO_READ_ONLY_INTRO>LESSON_WORDS_INTRO>MOR_STRIP_BUILD>MOR_MEANING_MATCH>MOR_BUILD_WORD>CONTROLLED_SPELLING>DICTATION_NO_IMAGE,greek,d4_mor_default_v1_candidate,content_ready_not_activated,planned,available_existing_runtime_fallback,not_started,not_started,structural_validation_passed_human_approved_not_activated,not_started,not_started,not_started,2026-07-10.v1,source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx; generated/d4-mor-category-v1/; review/d4-mor-human-review-pack/,docs/product/areas/d4-mor-ux-design-pack.md,7UI-PROOF-D4-MOR-HUMAN-REVIEW,7-UI-D human-approved category-v1 candidate; content_ready_not_activated; generated source is not runtime truth and not activated.
D4_MOR,D4_MOR_SUFFIXES,D4_MOR_SUFFIXES_ABLE_IBLE,Spell words with suffixes -able and -ible,word_practice,TRUE,TRUE,draft_authored,human_approved_2026_07_11,not_activated,candidate_source_generated_structural_validation_passed_human_approved,category_v1_semantic_candidate_generated,experience_manifest_candidate_present,draft_template_sequence_defined_candidate_schema_ready,MICRO_READ_ONLY_INTRO>LESSON_WORDS_INTRO>MOR_STRIP_BUILD>MOR_MEANING_MATCH>MOR_BUILD_WORD>CONTROLLED_SPELLING>DICTATION_NO_IMAGE,latin,d4_mor_default_v1_candidate,content_ready_not_activated,planned,available_existing_runtime_fallback,not_started,not_started,structural_validation_passed_human_approved_not_activated,not_started,not_started,not_started,2026-07-10.v1,source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx; generated/d4-mor-category-v1/; review/d4-mor-human-review-pack/,docs/product/areas/d4-mor-ux-design-pack.md,7UI-PROOF-D4-MOR-HUMAN-REVIEW,7-UI-D human-approved category-v1 candidate; content_ready_not_activated; generated source is not runtime truth and not activated.
D4_MOR,D4_MOR_SUFFIXES,D4_MOR_SUFFIXES_AL,Spell words with suffix -al,word_practice,TRUE,TRUE,draft_authored,human_approved_2026_07_11,not_activated,candidate_source_generated_structural_validation_passed_human_approved,category_v1_semantic_candidate_generated,experience_manifest_candidate_present,draft_template_sequence_defined_candidate_schema_ready,MICRO_READ_ONLY_INTRO>LESSON_WORDS_INTRO>MOR_STRIP_BUILD>MOR_MEANING_MATCH>MOR_BUILD_WORD>CONTROLLED_SPELLING>DICTATION_NO_IMAGE,latin,d4_mor_default_v1_candidate,content_ready_not_activated,planned,available_existing_runtime_fallback,not_started,not_started,structural_validation_passed_human_approved_not_activated,not_started,not_started,not_started,2026-07-10.v1,source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx; generated/d4-mor-category-v1/; review/d4-mor-human-review-pack/,docs/product/areas/d4-mor-ux-design-pack.md,7UI-PROOF-D4-MOR-HUMAN-REVIEW,7-UI-D human-approved category-v1 candidate; content_ready_not_activated; generated source is not runtime truth and not activated.
D4_MOR,D4_MOR_SUFFIXES,D4_MOR_SUFFIXES_FUL_LESS,Spell words with suffixes -ful and -less,word_practice,TRUE,TRUE,draft_authored,human_approved_2026_07_11,not_activated,candidate_source_generated_structural_validation_passed_human_approved,category_v1_semantic_candidate_generated,experience_manifest_candidate_present,draft_template_sequence_defined_candidate_schema_ready,MICRO_READ_ONLY_INTRO>LESSON_WORDS_INTRO>MOR_STRIP_BUILD>MOR_MEANING_MATCH>MOR_BUILD_WORD>CONTROLLED_SPELLING>DICTATION_NO_IMAGE,neutral,d4_mor_default_v1_candidate,content_ready_not_activated,planned,available_existing_runtime_fallback,not_started,not_started,structural_validation_passed_human_approved_not_activated,not_started,not_started,not_started,2026-07-10.v1,source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx; generated/d4-mor-category-v1/; review/d4-mor-human-review-pack/,docs/product/areas/d4-mor-ux-design-pack.md,7UI-PROOF-D4-MOR-HUMAN-REVIEW,7-UI-D human-approved category-v1 candidate; content_ready_not_activated; generated source is not runtime truth and not activated.
D4_MOR,D4_MOR_SUFFIXES,D4_MOR_SUFFIXES_ITY,Spell words with suffix -ity,word_practice,TRUE,TRUE,draft_authored,human_approved_2026_07_11,not_activated,candidate_source_generated_structural_validation_passed_human_approved,category_v1_semantic_candidate_generated,experience_manifest_candidate_present,draft_template_sequence_defined_candidate_schema_ready,MICRO_READ_ONLY_INTRO>LESSON_WORDS_INTRO>MOR_STRIP_BUILD>MOR_MEANING_MATCH>MOR_BUILD_WORD>CONTROLLED_SPELLING>DICTATION_NO_IMAGE,latin,d4_mor_default_v1_candidate,content_ready_not_activated,planned,available_existing_runtime_fallback,not_started,not_started,structural_validation_passed_human_approved_not_activated,not_started,not_started,not_started,2026-07-10.v1,source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx; generated/d4-mor-category-v1/; review/d4-mor-human-review-pack/,docs/product/areas/d4-mor-ux-design-pack.md,7UI-PROOF-D4-MOR-HUMAN-REVIEW,7-UI-D human-approved category-v1 candidate; content_ready_not_activated; generated source is not runtime truth and not activated.
D4_MOR,D4_MOR_SUFFIXES,D4_MOR_SUFFIXES_MENT,Spell words with suffix -ment,word_practice,TRUE,TRUE,draft_authored,human_approved_2026_07_11,not_activated,candidate_source_generated_structural_validation_passed_human_approved,category_v1_semantic_candidate_generated,experience_manifest_candidate_present,draft_template_sequence_defined_candidate_schema_ready,MICRO_READ_ONLY_INTRO>LESSON_WORDS_INTRO>MOR_STRIP_BUILD>MOR_MEANING_MATCH>MOR_BUILD_WORD>CONTROLLED_SPELLING>DICTATION_NO_IMAGE,latin,d4_mor_default_v1_candidate,content_ready_not_activated,planned,available_existing_runtime_fallback,not_started,not_started,structural_validation_passed_human_approved_not_activated,not_started,not_started,not_started,2026-07-10.v1,source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx; generated/d4-mor-category-v1/; review/d4-mor-human-review-pack/,docs/product/areas/d4-mor-ux-design-pack.md,7UI-PROOF-D4-MOR-HUMAN-REVIEW,7-UI-D human-approved category-v1 candidate; content_ready_not_activated; generated source is not runtime truth and not activated.
D4_MOR,D4_MOR_SUFFIXES,D4_MOR_SUFFIXES_NESS,Spell words with suffix -ness,word_practice,TRUE,TRUE,draft_authored,human_approved_2026_07_11,not_activated,candidate_source_generated_structural_validation_passed_human_approved,category_v1_semantic_candidate_generated,experience_manifest_candidate_present,draft_template_sequence_defined_candidate_schema_ready,MICRO_READ_ONLY_INTRO>LESSON_WORDS_INTRO>MOR_STRIP_BUILD>MOR_MEANING_MATCH>MOR_BUILD_WORD>CONTROLLED_SPELLING>DICTATION_NO_IMAGE,neutral,d4_mor_default_v1_candidate,content_ready_not_activated,planned,available_existing_runtime_fallback,not_started,not_started,structural_validation_passed_human_approved_not_activated,not_started,not_started,not_started,2026-07-10.v1,source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx; generated/d4-mor-category-v1/; review/d4-mor-human-review-pack/,docs/product/areas/d4-mor-ux-design-pack.md,7UI-PROOF-D4-MOR-HUMAN-REVIEW,7-UI-D human-approved category-v1 candidate; content_ready_not_activated; generated source is not runtime truth and not activated.
D4_MOR,D4_MOR_SUFFIXES,D4_MOR_SUFFIXES_OUS,Spell words with suffix -ous,word_practice,TRUE,TRUE,draft_authored,human_approved_2026_07_11,not_activated,candidate_source_generated_structural_validation_passed_human_approved,category_v1_semantic_candidate_generated,experience_manifest_candidate_present,draft_template_sequence_defined_candidate_schema_ready,MICRO_READ_ONLY_INTRO>LESSON_WORDS_INTRO>MOR_STRIP_BUILD>MOR_MEANING_MATCH>MOR_BUILD_WORD>CONTROLLED_SPELLING>DICTATION_NO_IMAGE,latin,d4_mor_default_v1_candidate,content_ready_not_activated,planned,available_existing_runtime_fallback,not_started,not_started,structural_validation_passed_human_approved_not_activated,not_started,not_started,not_started,2026-07-10.v1,source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx; generated/d4-mor-category-v1/; review/d4-mor-human-review-pack/,docs/product/areas/d4-mor-ux-design-pack.md,7UI-PROOF-D4-MOR-HUMAN-REVIEW,7-UI-D human-approved category-v1 candidate; content_ready_not_activated; generated source is not runtime truth and not activated.
D4_MOR,D4_MOR_WORD_FAMILIES,D4_MOR_WORD_FAMILIES_PRONUNCIATION_SHIFT,Preserve spelling across pronunciation shifts,word_practice,TRUE,TRUE,draft_authored,human_approved_2026_07_11,not_activated,candidate_source_generated_structural_validation_passed_human_approved,category_v1_semantic_candidate_generated,experience_manifest_candidate_present,draft_template_sequence_defined_candidate_schema_ready,MICRO_READ_ONLY_INTRO>LESSON_WORDS_INTRO>MOR_STRIP_BUILD>MOR_MEANING_MATCH>MOR_BUILD_WORD>CONTROLLED_SPELLING>DICTATION_NO_IMAGE,latin,d4_mor_default_v1_candidate,content_ready_not_activated,planned,available_existing_runtime_fallback,not_started,not_started,structural_validation_passed_human_approved_not_activated,not_started,not_started,not_started,2026-07-10.v1,source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx; generated/d4-mor-category-v1/; review/d4-mor-human-review-pack/,docs/product/areas/d4-mor-ux-design-pack.md,7UI-PROOF-D4-MOR-HUMAN-REVIEW,7-UI-D human-approved category-v1 candidate; content_ready_not_activated; generated source is not runtime truth and not activated.
D4_MOR,D4_MOR_WORD_FAMILIES,D4_MOR_WORD_FAMILIES_RELATED_WORD_SUPPORT,Use related words to support spelling,word_practice,TRUE,TRUE,draft_authored,human_approved_2026_07_11,not_activated,candidate_source_generated_structural_validation_passed_human_approved,category_v1_semantic_candidate_generated,experience_manifest_candidate_present,draft_template_sequence_defined_candidate_schema_ready,MICRO_READ_ONLY_INTRO>LESSON_WORDS_INTRO>MOR_STRIP_BUILD>MOR_MEANING_MATCH>MOR_BUILD_WORD>CONTROLLED_SPELLING>DICTATION_NO_IMAGE,neutral,d4_mor_default_v1_candidate,content_ready_not_activated,planned,available_existing_runtime_fallback,not_started,not_started,structural_validation_passed_human_approved_not_activated,not_started,not_started,not_started,2026-07-10.v1,source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx; generated/d4-mor-category-v1/; review/d4-mor-human-review-pack/,docs/product/areas/d4-mor-ux-design-pack.md,7UI-PROOF-D4-MOR-HUMAN-REVIEW,7-UI-D human-approved category-v1 candidate; content_ready_not_activated; generated source is not runtime truth and not activated.
D4_PAT,D4_PAT_CONTRACTIONS,D4_PAT_CONTRACTIONS_D_FOR_WOULD_HAD,Spell 'd contractions for would and had,word_practice,TRUE,TRUE,unaudited_not_started,unaudited_not_started,unaudited_not_started,unaudited_not_started,not_started,not_started,not_started,,,,not_started,not_started,available_existing_runtime_fallback,not_started,not_started,not_started,not_started,not_started,not_started,,,,,In programme scope; category not audited in 7-UI-A.
D4_PAT,D4_PAT_CONTRACTIONS,D4_PAT_CONTRACTIONS_IRREGULAR_COMMON,Spell common irregular contractions,word_practice,TRUE,TRUE,unaudited_not_started,unaudited_not_started,unaudited_not_started,unaudited_not_started,not_started,not_started,not_started,,,,not_started,not_started,available_existing_runtime_fallback,not_started,not_started,not_started,not_started,not_started,not_started,,,,,In programme scope; category not audited in 7-UI-A.
D4_PAT,D4_PAT_CONTRACTIONS,D4_PAT_CONTRACTIONS_NOT,Spell negative contractions,word_practice,TRUE,TRUE,unaudited_not_started,unaudited_not_started,unaudited_not_started,unaudited_not_started,not_started,not_started,not_started,,,,not_started,not_started,available_existing_runtime_fallback,not_started,not_started,not_started,not_started,not_started,not_started,,,,,In programme scope; category not audited in 7-UI-A.
D4_PAT,D4_PAT_CONTRACTIONS,D4_PAT_CONTRACTIONS_PRONOUN_VERB,Spell pronoun + verb contractions,word_practice,TRUE,TRUE,unaudited_not_started,unaudited_not_started,unaudited_not_started,unaudited_not_started,not_started,not_started,not_started,,,,not_started,not_started,available_existing_runtime_fallback,not_started,not_started,not_started,not_started,not_started,not_started,,,,,In programme scope; category not audited in 7-UI-A.
D4_PAT,D4_PAT_DOUBLING_PATTERNS,D4_PAT_DOUBLING_PATTERNS_COMMON_DOUBLE_LETTER_WORDS,Spell common base words with remembered double letters,word_practice,TRUE,TRUE,unaudited_not_started,unaudited_not_started,unaudited_not_started,unaudited_not_started,not_started,not_started,not_started,,,,not_started,not_started,available_existing_runtime_fallback,not_started,not_started,not_started,not_started,not_started,not_started,,,,,In programme scope; category not audited in 7-UI-A.
D4_PAT,D4_PAT_DOUBLING_PATTERNS,D4_PAT_DOUBLING_PATTERNS_FLOSS,"Use final ff, ll, ss, zz after a short vowel",word_practice,TRUE,TRUE,unaudited_not_started,unaudited_not_started,unaudited_not_started,unaudited_not_started,not_started,not_started,not_started,,,,not_started,not_started,available_existing_runtime_fallback,not_started,not_started,not_started,not_started,not_started,not_started,,,,,In programme scope; category not audited in 7-UI-A.
D4_PAT,D4_PAT_DOUBLING_PATTERNS,D4_PAT_DOUBLING_PATTERNS_MEDIAL_SHORT_VOWEL,Use medial doubled consonants after a short vowel,word_practice,TRUE,TRUE,unaudited_not_started,unaudited_not_started,unaudited_not_started,unaudited_not_started,not_started,not_started,not_started,,,,not_started,not_started,available_existing_runtime_fallback,not_started,not_started,not_started,not_started,not_started,not_started,,,,,In programme scope; category not audited in 7-UI-A.
D4_PAT,D4_PAT_FINAL_CONSONANT_PATTERNS,D4_PAT_FINAL_CONSONANT_PATTERNS_CK_SHORT,Use ck after a short vowel,word_practice,TRUE,TRUE,unaudited_not_started,unaudited_not_started,unaudited_not_started,unaudited_not_started,not_started,not_started,not_started,,,,not_started,not_started,available_existing_runtime_fallback,not_started,not_started,not_started,not_started,not_started,not_started,,,,,In programme scope; category not audited in 7-UI-A.
D4_PAT,D4_PAT_FINAL_CONSONANT_PATTERNS,D4_PAT_FINAL_CONSONANT_PATTERNS_DGE_SHORT,Use dge after a short vowel,word_practice,TRUE,TRUE,unaudited_not_started,unaudited_not_started,unaudited_not_started,unaudited_not_started,not_started,not_started,not_started,,,,not_started,not_started,available_existing_runtime_fallback,not_started,not_started,not_started,not_started,not_started,not_started,,,,,In programme scope; category not audited in 7-UI-A.
D4_PAT,D4_PAT_FINAL_CONSONANT_PATTERNS,D4_PAT_FINAL_CONSONANT_PATTERNS_FINAL_VE,Use final ve for word-final /v/,word_practice,TRUE,TRUE,unaudited_not_started,unaudited_not_started,unaudited_not_started,unaudited_not_started,not_started,not_started,not_started,,,,not_started,not_started,available_existing_runtime_fallback,not_started,not_started,not_started,not_started,not_started,not_started,,,,,In programme scope; category not audited in 7-UI-A.
D4_PAT,D4_PAT_FINAL_CONSONANT_PATTERNS,D4_PAT_FINAL_CONSONANT_PATTERNS_TCH_SHORT,Use tch after a short vowel,word_practice,TRUE,TRUE,unaudited_not_started,unaudited_not_started,unaudited_not_started,unaudited_not_started,not_started,not_started,not_started,,,,not_started,not_started,available_existing_runtime_fallback,not_started,not_started,not_started,not_started,not_started,not_started,,,,,In programme scope; category not audited in 7-UI-A.
D4_PAT,D4_PAT_SILENT_LETTERS,D4_PAT_SILENT_LETTERS_BT,Spell common silent b/t words,word_practice,TRUE,TRUE,unaudited_not_started,unaudited_not_started,unaudited_not_started,unaudited_not_started,not_started,not_started,not_started,,,,not_started,not_started,available_existing_runtime_fallback,not_started,not_started,not_started,not_started,not_started,not_started,,,,,In programme scope; category not audited in 7-UI-A.
D4_PAT,D4_PAT_SILENT_LETTERS,D4_PAT_SILENT_LETTERS_GN_FINAL,Spell final silent gn words,word_practice,TRUE,TRUE,unaudited_not_started,unaudited_not_started,unaudited_not_started,unaudited_not_started,not_started,not_started,not_started,,,,not_started,not_started,available_existing_runtime_fallback,not_started,not_started,not_started,not_started,not_started,not_started,,,,,In programme scope; category not audited in 7-UI-A.
D4_PAT,D4_PAT_SILENT_LETTERS,D4_PAT_SILENT_LETTERS_GN_INITIAL,Spell initial silent gn words,word_practice,TRUE,TRUE,unaudited_not_started,unaudited_not_started,unaudited_not_started,unaudited_not_started,not_started,not_started,not_started,,,,not_started,not_started,available_existing_runtime_fallback,not_started,not_started,not_started,not_started,not_started,not_started,,,,,In programme scope; category not audited in 7-UI-A.
D4_PAT,D4_PAT_SILENT_LETTERS,D4_PAT_SILENT_LETTERS_H_INITIAL,Spell common silent h words,word_practice,TRUE,TRUE,unaudited_not_started,unaudited_not_started,unaudited_not_started,unaudited_not_started,not_started,not_started,not_started,,,,not_started,not_started,available_existing_runtime_fallback,not_started,not_started,not_started,not_started,not_started,not_started,,,,,In programme scope; category not audited in 7-UI-A.
D4_PAT,D4_PAT_SILENT_LETTERS,D4_PAT_SILENT_LETTERS_KN,Spell initial silent kn words,word_practice,TRUE,TRUE,unaudited_not_started,unaudited_not_started,unaudited_not_started,unaudited_not_started,not_started,not_started,not_started,,,,not_started,not_started,available_existing_runtime_fallback,not_started,not_started,not_started,not_started,not_started,not_started,,,,,In programme scope; category not audited in 7-UI-A.
D4_PAT,D4_PAT_SILENT_LETTERS,D4_PAT_SILENT_LETTERS_L_SILENT,Spell common silent l words,word_practice,TRUE,TRUE,unaudited_not_started,unaudited_not_started,unaudited_not_started,unaudited_not_started,not_started,not_started,not_started,,,,not_started,not_started,available_existing_runtime_fallback,not_started,not_started,not_started,not_started,not_started,not_started,,,,,In programme scope; category not audited in 7-UI-A.
D4_PAT,D4_PAT_SILENT_LETTERS,D4_PAT_SILENT_LETTERS_MB,Spell final silent mb words,word_practice,TRUE,TRUE,unaudited_not_started,unaudited_not_started,unaudited_not_started,unaudited_not_started,not_started,not_started,not_started,,,,not_started,not_started,available_existing_runtime_fallback,not_started,not_started,not_started,not_started,not_started,not_started,,,,,In programme scope; category not audited in 7-UI-A.
D4_PAT,D4_PAT_SILENT_LETTERS,D4_PAT_SILENT_LETTERS_WR,Spell initial silent wr words,word_practice,TRUE,TRUE,unaudited_not_started,unaudited_not_started,unaudited_not_started,unaudited_not_started,not_started,not_started,not_started,,,,not_started,not_started,available_existing_runtime_fallback,not_started,not_started,not_started,not_started,not_started,not_started,,,,,In programme scope; category not audited in 7-UI-A.
D4_PAT,D4_PAT_SILENT_LETTERS,D4_PAT_SILENT_LETTERS_W_AFTER_S,Spell silent w after s in common words,word_practice,TRUE,TRUE,unaudited_not_started,unaudited_not_started,unaudited_not_started,unaudited_not_started,not_started,not_started,not_started,,,,not_started,not_started,available_existing_runtime_fallback,not_started,not_started,not_started,not_started,not_started,not_started,,,,,In programme scope; category not audited in 7-UI-A.
D4_PAT,D4_PAT_SPLIT_DIGRAPHS,D4_PAT_SPLIT_DIGRAPHS_A_E,Use split digraph a-e,word_practice,TRUE,TRUE,unaudited_not_started,unaudited_not_started,unaudited_not_started,unaudited_not_started,not_started,not_started,not_started,,,,not_started,not_started,available_existing_runtime_fallback,not_started,not_started,not_started,not_started,not_started,not_started,,,,,In programme scope; category not audited in 7-UI-A.
D4_PAT,D4_PAT_SPLIT_DIGRAPHS,D4_PAT_SPLIT_DIGRAPHS_E_E,Use split digraph e-e,word_practice,TRUE,TRUE,unaudited_not_started,unaudited_not_started,unaudited_not_started,unaudited_not_started,not_started,not_started,not_started,,,,not_started,not_started,available_existing_runtime_fallback,not_started,not_started,not_started,not_started,not_started,not_started,,,,,In programme scope; category not audited in 7-UI-A.
